round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.2355745639385227,2.80850078125,2.8051198669433592,0.1,0.10000000149011612,0.0,1791181,7399501,73995330,94239,10,1,0,94239,10,1791181,3.5093774795532227,26837,1.40555280004628,event_t0125_q005,event,5000,95000,heldout-r3000
15,2.833571702426253,2.4067598388671874,2.4122670471191405,0.1104,0.1103999987244606,0.0,6897974,12506294,125067740,362546,150,15,0,23618,10,449382,0.7988882064819336,13829,13.865805800072849,event_t0125_q005,event,5000,95000,heldout-r3000
30,2.6909599518563714,2.263868798828125,2.2586754333496093,0.1423,0.14229999482631683,0.0,13635341,19243661,192446210,716639,300,30,0,24387,10,463993,0.7799187302589417,15661,27.19230009999592,event_t0125_q005,event,5000,95000,heldout-r3000
45,2.77862462733807,2.3519221069335936,2.372666094970703,0.1472,0.14720001816749573,0.0,20618017,26226337,262277770,1083643,450,45,0,26800,10,509840,0.8564990162849426,18186,40.50199600006454,event_t0125_q005,event,5000,95000,heldout-r3000
60,2.7198239910686155,2.2943979248046875,2.296074249267578,0.1602,0.16019999980926514,0.0,28360294,33968614,339705340,1490626,600,60,0,32075,10,610065,0.9593455195426941,22020,53.85178030002862,event_t0125_q005,event,5000,95000,heldout-r3000
75,2.4623466304507575,2.035885693359375,2.0395242126464845,0.2514,0.2513999938964844,0.0,37022114,42630434,426328340,1946006,750,75,0,30471,10,579589,0.7857581973075867,21771,67.19859949999955,event_t0125_q005,event,5000,95000,heldout-r3000
90,2.478664830053132,2.0503212524414063,2.060620166015625,0.2438,0.24380002915859222,0.0,46341144,51949464,519523440,2435976,900,90,0,34940,10,664500,0.8056953549385071,24365,80.59522290003952,event_t0125_q005,event,5000,95000,heldout-r3000
105,2.298588717212691,1.8682119995117188,1.8707423950195312,0.3074,0.3073999881744385,0.017000000923871994,56114635,61722955,617263150,2949865,1050,105,0,31267,10,594713,0.7237369418144226,22999,93.92617109999992,event_t0125_q005,event,5000,95000,heldout-r3000
120,2.363600063277525,1.9304452514648438,1.9392186157226563,0.303,0.3030000329017639,0.0,67002780,72611100,726149400,3522420,1200,120,0,39698,10,754902,0.8299512267112732,28167,107.21231089998037,event_t0125_q005,event,5000,95000,heldout-r3000
135,2.2769215517481323,1.84023212890625,1.8448951385498047,0.3016,0.30160000920295715,0.05299999937415123,78441469,84049789,840541090,4123951,1350,135,0,40748,10,774852,0.797276496887207,29030,120.54417640005704,event_t0125_q005,event,5000,95000,heldout-r3000
150,2.40283313708026,1.9619693725585938,1.9619304626464844,0.2627,0.26269999146461487,0.007000000216066837,90827726,96436046,964408460,4775354,1500,150,0,43611,10,829249,0.8206325769424438,31282,133.89134239999112,event_t0125_q005,event,5000,95000,heldout-r3000
165,2.3889857468760574,1.9434056518554688,1.9558939331054688,0.2922,0.2922000288963318,0.009999999776482582,104242871,109851191,1098564710,5480909,1650,165,0,49199,10,935421,0.8862472772598267,35143,147.20168739999644,event_t0125_q005,event,5000,95000,heldout-r3000
180,2.235369152162038,1.7849445678710938,1.793885791015625,0.3431,0.34310004115104675,0.013000000268220901,117851417,123459737,1234654970,6196643,1800,180,0,53229,10,1011991,0.8583282828330994,36571,160.5537839999888,event_t0125_q005,event,5000,95000,heldout-r3000
195,2.2352997030789963,1.7817404296875,1.7939054107666015,0.3489,0.3489000201225281,0.01600000075995922,131656062,137264382,1372706220,6922698,1950,195,0,49885,10,948455,0.8192336559295654,35200,173.87192750000395,event_t0125_q005,event,5000,95000,heldout-r3000
210,2.2058156067118047,1.7485900512695312,1.753091973876953,0.3542,0.35419997572898865,0.06199999898672104,145696174,151304494,1513112140,7661146,2100,210,0,46645,10,886895,0.8023127317428589,33926,187.23612620006315,event_t0125_q005,event,5000,95000,heldout-r3000
225,2.2515448229290547,1.789358984375,1.7894295135498046,0.3489,0.3488999903202057,0.006000000052154064,160346091,165954411,1659616110,8431689,2250,225,0,49711,10,945149,0.855344295501709,36403,200.58070469996892,event_t0125_q005,event,5000,95000,heldout-r3000
240,2.1629373764483257,1.69625234375,1.7053741912841798,0.3703,0.3702999949455261,0.004999999888241291,175124638,180732958,1807406380,9209002,2400,240,0,51241,10,974219,0.8247342705726624,37249,213.84323560004123,event_t0125_q005,event,5000,95000,heldout-r3000
255,2.164363242010772,1.69431708984375,1.7161975921630859,0.3722,0.37220001220703125,0.04500000178813934,190262665,195870985,1958791450,10005235,2550,255,0,57376,10,1090784,0.8602484464645386,40863,227.26866359997075,event_t0125_q005,event,5000,95000,heldout-r3000
270,2.227200746841915,1.7531598022460937,1.765289682006836,0.3524,0.352400004863739,0.017999999225139618,205186714,210795034,2108036740,10790206,2700,270,0,55267,10,1050713,0.8428359031677246,40068,240.59149859996978,event_t0125_q005,event,5000,95000,heldout-r3000
285,1.9898593824898825,1.512243603515625,1.5197498107910157,0.4355,0.43549999594688416,0.07199999690055847,220131796,225740116,2257492360,11576284,2850,285,0,51679,10,982541,0.7573240995407104,37365,254.15632850001566,event_t0125_q005,event,5000,95000,heldout-r3000
300,1.96644672375191,1.4851428955078125,1.502248336791992,0.4484,0.44840002059936523,0.0949999988079071,235458170,241066490,2410760900,12382430,3000,300,0,51337,10,976043,0.758910596370697,37514,267.55190189997666,event_t0125_q005,event,5000,95000,heldout-r3000
315,2.01768239311669,1.5331036865234375,1.5402647857666016,0.4313,0.43130001425743103,0.06300000101327896,250819276,256427596,2564376760,13190404,3150,315,0,53001,10,1007659,0.7546201348304749,38576,280.8498602999607,event_t0125_q005,event,5000,95000,heldout-r3000
330,2.0140653268925846,1.5265297119140624,1.533380386352539,0.4371,0.43710002303123474,0.04600000008940697,265949513,271557833,2715683930,13986227,3300,330,0,61853,10,1175847,0.7957649827003479,42621,294.2431523000123,event_t0125_q005,event,5000,95000,heldout-r3000
345,1.9592220929168165,1.4686195434570313,1.4906156402587891,0.4656,0.46559998393058777,0.013000000268220901,281686192,287294512,2873055520,14813968,3450,345,0,55502,10,1055178,0.7653586268424988,40363,307.57065110001713,event_t0125_q005,event,5000,95000,heldout-r3000
360,2.0131264742974193,1.519293505859375,1.541626626586914,0.4386,0.43859997391700745,0.07000000029802322,297937828,303546148,3035576680,15668812,3600,360,0,58048,10,1103552,0.7824333906173706,41912,320.8842238000361,event_t0125_q005,event,5000,95000,heldout-r3000
375,1.901859449391067,1.4048878051757812,1.4214778137207031,0.4818,0.48179998993873596,0.1720000058412552,313986886,319595206,3196072060,16512994,3750,375,0,54261,10,1031599,0.7273378372192383,39988,334.25529600004666,event_t0125_q005,event,5000,95000,heldout-r3000
390,1.9083345526903868,1.408322021484375,1.4327789184570312,0.4875,0.48750001192092896,0.03799999877810478,330227179,335835499,3358479790,17367241,3900,390,0,54770,10,1041270,0.7406097054481506,40173,347.5474402999971,event_t0125_q005,event,5000,95000,heldout-r3000
405,1.975127198009938,1.4725435913085938,1.5066118591308593,0.4563,0.4563000202178955,0.09600000083446503,346206735,351815055,3518280150,18207765,4050,405,0,59296,10,1127264,0.7901960015296936,43607,361.00762010004837,event_t0125_q005,event,5000,95000,heldout-r3000
420,1.7926565484888852,1.2873016357421876,1.3192573181152343,0.5261,0.5261000394821167,0.27900001406669617,362340457,367948777,3679622170,19056403,4200,420,0,49350,10,938290,0.672044038772583,37185,374.3640646999702,event_t0125_q005,event,5000,95000,heldout-r3000
435,1.8581022470977158,1.3504173095703125,1.3922023681640625,0.4854,0.4854000210762024,0.05999999865889549,378628155,384236475,3842503950,19913145,4350,435,0,55135,10,1048205,0.732726514339447,41148,387.69657140003983,event_t0125_q005,event,5000,95000,heldout-r3000
450,1.7863035952471198,1.2765553527832032,1.3110617126464843,0.525,0.5250000357627869,0.10700000077486038,395081685,400690005,4007044050,20778615,4500,450,0,61403,10,1167297,0.7249146699905396,43694,401.0919869999634,event_t0125_q005,event,5000,95000,heldout-r3000
465,1.7708035233791917,1.258619952392578,1.2929623596191406,0.5371,0.5371000170707703,0.2070000022649765,410969927,416578247,4165931270,21614333,4650,465,0,51618,10,981382,0.670750081539154,38549,414.4039810000686,event_t0125_q005,event,5000,95000,heldout-r3000
480,1.804900589768216,1.29070498046875,1.3372345153808594,0.5134,0.5134000182151794,0.20200000703334808,427449677,433057997,4330733570,22481183,4800,480,0,54785,10,1041555,0.6904964447021484,40821,427.73937790002674,event_t0125_q005,event,5000,95000,heldout-r3000
495,1.8379073130514474,1.3221217834472656,1.361484259033203,0.4953,0.4953000247478485,0.11299999803304672,443736197,449344517,4493603570,23337863,4950,495,0,60900,10,1157740,0.7198367714881897,44057,441.16825660003815,event_t0125_q005,event,5000,95000,heldout-r3000
510,1.7832436694551261,1.265450390625,1.3045577209472656,0.5305,0.5304999947547913,0.1940000057220459,460837646,466445966,4664622860,24237434,5100,510,0,58782,10,1117498,0.6951955556869507,42791,454.5282933000708,event_t0125_q005,event,5000,95000,heldout-r3000
525,1.763098252639547,1.2429324279785157,1.2774163024902343,0.5417,0.541700005531311,0.22100000083446503,477590882,483199202,4832160020,25118678,5250,525,0,58148,10,1105452,0.6913649439811707,42333,467.9261031000642,event_t0125_q005,event,5000,95000,heldout-r3000
540,1.7123930236682297,1.190190576171875,1.2436283752441406,0.549,0.5489999651908875,0.1550000011920929,494438871,500047191,5000644710,26004909,5400,540,0,53519,10,1017501,0.6593664884567261,40029,481.27204050007276,event_t0125_q005,event,5000,95000,heldout-r3000
555,1.7041274809606375,1.1807478759765626,1.2211518127441405,0.5571,0.5570999979972839,0.3019999861717224,510708139,516316459,5163342190,26860681,5550,555,0,60221,10,1144839,0.6771758198738098,43576,494.6843053000048,event_t0125_q005,event,5000,95000,heldout-r3000
570,1.7054817814789713,1.180578826904297,1.237161996459961,0.5569,0.5569000244140625,0.25699999928474426,527817245,533425565,5334438050,27760655,5700,570,0,59968,10,1140032,0.6787429451942444,43214,508.13434480002616,event_t0125_q005,event,5000,95000,heldout-r3000
585,1.7463589369721713,1.2201648986816407,1.272632925415039,0.5381,0.538100004196167,0.27399998903274536,544314817,549923137,5499418570,28628443,5850,585,0,60447,10,1149133,0.6935434341430664,43901,521.4735956999939,event_t0125_q005,event,5000,95000,heldout-r3000
600,1.6364119549289347,1.108867449951172,1.1558893798828125,0.5855,0.5855000615119934,0.2879999876022339,560579943,566188263,5662074630,29483997,6000,600,0,54919,10,1044101,0.6340858340263367,40962,534.9431161000393,event_t0125_q005,event,5000,95000,heldout-r3000
615,1.6980809992685915,1.1689790588378906,1.2236251922607422,0.5547,0.5547000169754028,0.23499999940395355,576977176,582585496,5826051760,30346504,6150,615,0,62420,10,1186620,0.6803556680679321,44747,548.3179060000693,event_t0125_q005,event,5000,95000,heldout-r3000
630,1.6135768402114512,1.0832465087890626,1.1338820922851562,0.5945,0.5945000052452087,0.41200000047683716,593894629,599502949,5995231090,31236391,6300,630,0,60116,10,1142844,0.6616392731666565,44161,561.6723555000499,event_t0125_q005,event,5000,95000,heldout-r3000
645,1.5843475030735135,1.0525218811035155,1.1146658630371094,0.5944,0.5943999886512756,0.3790000081062317,610721167,616329487,6163501270,32121493,6450,645,0,61801,10,1174859,0.665727972984314,44375,574.9993104999885,event_t0125_q005,event,5000,95000,heldout-r3000
660,1.615591216468066,1.082812335205078,1.13803193359375,0.5874,0.5874000787734985,0.1889999955892563,627600905,633209225,6332303450,33009395,6600,660,0,62590,10,1189850,0.6770822405815125,45546,588.4631337999599,event_t0125_q005,event,5000,95000,heldout-r3000
675,1.5719108910933137,1.0384226684570312,1.1013218017578126,0.6043,0.6043000221252441,0.35199999809265137,643851230,649459550,6494811500,33864170,6750,675,0,56242,10,1069238,0.6287891268730164,41626,601.8378320999909,event_t0125_q005,event,5000,95000,heldout-r3000
690,1.5878874925866722,1.0542919799804686,1.1203694854736328,0.5891,0.5891000032424927,0.2639999985694885,659832990,665441310,6654633900,34704810,6900,690,0,56386,10,1071974,0.6385887861251831,42248,615.2337570000673,event_t0125_q005,event,5000,95000,heldout-r3000
705,1.539017160373926,1.0048678100585937,1.074466781616211,0.612,0.6119999885559082,0.17499999701976776,676855038,682463358,6824859180,35600202,7050,705,0,55371,10,1052689,0.6238420009613037,41032,628.6144492999883,event_t0125_q005,event,5000,95000,heldout-r3000
720,1.5448886215075852,1.0103698669433594,1.0797509979248048,0.617,0.6170000433921814,0.41999998688697815,693932889,699541209,6995642490,36498531,7200,720,0,60948,10,1158652,0.6434944868087769,44580,642.0252581000095,event_t0125_q005,event,5000,95000,heldout-r3000
735,1.572837277623266,1.0377604614257812,1.1076237884521485,0.6008,0.6007999777793884,0.25099998712539673,711101427,716709747,7167332670,37401633,7350,735,0,57359,10,1090461,0.6334272027015686,42964,655.4069300000556,event_t0125_q005,event,5000,95000,heldout-r3000
750,1.4977038890518246,0.9627506652832031,1.0382778442382812,0.6224,0.6223999857902527,0.3100000023841858,727491725,733100045,7331240450,38263775,7500,750,0,58096,10,1104464,0.6153948903083801,42623,668.7408802000573,event_t0125_q005,event,5000,95000,heldout-r3000
765,1.500509940662235,0.9647709533691406,1.0406745300292968,0.6289,0.6288999915122986,0.4099999964237213,744852543,750460863,7504853430,39176997,7650,765,0,56897,10,1081683,0.622994601726532,42319,682.1363913000096,event_t0125_q005,event,5000,95000,heldout-r3000
780,1.4763261333286763,0.9408008544921875,1.0187708526611328,0.634,0.6340000033378601,0.2849999964237213,761864255,767472575,7674975350,40071845,7800,780,0,59115,10,1123825,0.6178063750267029,43168,695.5615654999856,event_t0125_q005,event,5000,95000,heldout-r3000
795,1.4466570493370294,0.9106207336425781,0.993560433959961,0.6476,0.647599995136261,0.44600000977516174,779243579,784851899,7848773390,40986041,7950,795,0,56583,10,1075717,0.6131730079650879,42317,708.9453113999916,event_t0125_q005,event,5000,95000,heldout-r3000
810,1.5158317526042462,0.9799268127441406,1.052124969482422,0.6244,0.6244000792503357,0.3619999885559082,796072435,801680755,8017066750,41871265,8100,810,0,62267,10,1183713,0.633904755115509,45222,722.2784929999616,event_t0125_q005,event,5000,95000,heldout-r3000
825,1.4860520733579994,0.9506054626464844,1.030057080078125,0.6365,0.6365000009536743,0.3790000081062317,812801750,818410070,8184364700,42751250,8250,825,0,58939,10,1120481,0.6263329386711121,43796,735.6181918999646,event_t0125_q005,event,5000,95000,heldout-r3000
840,1.432970994658768,0.8980187377929687,0.9871213439941406,0.6436,0.6435999870300293,0.3230000138282776,829019148,834627468,8346543480,43604292,8400,840,0,58398,10,1110202,0.603367805480957,43089,749.0552999000065,event_t0125_q005,event,5000,95000,heldout-r3000
855,1.4298172721646727,0.8952905456542969,0.9830511108398438,0.6577,0.6577000021934509,0.3930000066757202,845956589,851564909,8515922690,44495231,8550,855,0,66372,10,1261708,0.6301674842834473,47014,762.5169628000585,event_t0125_q005,event,5000,95000,heldout-r3000
870,1.3756984815351665,0.8421385864257812,0.935457553100586,0.6718,0.6718000173568726,0.49300000071525574,861571972,867180292,8672081320,45316588,8700,870,0,52320,10,994720,0.5626195073127747,39499,775.902057499974,event_t0125_q005,event,5000,95000,heldout-r3000
885,1.3896578886955977,0.8564644775390625,0.9533456817626953,0.6665,0.6665000319480896,0.4620000123977661,877480981,883089301,8831176210,46153399,8850,885,0,53517,10,1017463,0.5655806064605713,39827,789.288668800029,event_t0125_q005,event,5000,95000,heldout-r3000
900,1.3826073245905341,0.8501937927246094,0.9395324859619141,0.6661,0.6660999655723572,0.4350000023841858,893914314,899522634,8995514340,47017806,9000,900,0,60167,10,1143813,0.5984257459640503,43696,802.6683450000128,event_t0125_q005,event,5000,95000,heldout-r3000
915,1.350871612970531,0.8192044555664062,0.9222710464477539,0.676,0.6760000586509705,0.48399999737739563,910300584,915908904,9159381840,47879736,9150,915,0,56169,10,1067851,0.5849100947380066,41632,816.0167834999738,event_t0125_q005,event,5000,95000,heldout-r3000
930,1.358471024914086,0.8276401611328125,0.9313167343139649,0.6751,0.6750999689102173,0.4560000002384186,926893783,932502103,9325318630,48752557,9300,930,0,56766,10,1079194,0.57643723487854,41385,829.4768885000376,event_t0125_q005,event,5000,95000,heldout-r3000
945,1.3626898163609207,0.8326998046875,0.936246127319336,0.67,0.6700000166893005,0.41600000858306885,943318129,948926449,9489566890,49616491,9450,945,0,53606,10,1019154,0.5604965686798096,40007,843.0327117000706,event_t0125_q005,event,5000,95000,heldout-r3000
960,1.3415495845250787,0.8123687683105468,0.9311227340698243,0.6712,0.6712000370025635,0.4749999940395355,959873423,965481743,9655124630,50487317,9600,960,0,62916,10,1196044,0.6005196571350098,45272,856.4603502000682,event_t0125_q005,event,5000,95000,heldout-r3000
975,1.3289446423269808,0.8005369995117187,0.9191616760253907,0.6755,0.6754999756813049,0.3840000033378601,976122741,981731061,9817622610,51342039,9750,975,0,51996,10,988564,0.5538174510002136,39532,869.8598363000201,event_t0125_q005,event,5000,95000,heldout-r3000
990,1.2868853460982441,0.7593857055664063,0.879915690612793,0.6949,0.6948999762535095,0.5299999713897705,992389786,997998106,9980297860,52197694,9900,990,0,47214,10,897706,0.5208806395530701,36367,883.2821171999676,event_t0125_q005,event,5000,95000,heldout-r3000
1005,1.2992703511968253,0.77266328125,0.8902204544067382,0.6913,0.6913000345230103,0.4519999921321869,1009046198,1014654518,10146866780,53073842,10050,1005,0,60767,10,1155213,0.5836009383201599,44518,896.6933968999656,event_t0125_q005,event,5000,95000,heldout-r3000
