round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.052715956574277,2.6282632080078123,2.6174774780273435,0.0998,0.0998000055551529,0.0,2191140,7799460,77994920,0,10,1,0,0,10,2191140,0.6655398607254028,14201,1.367746900068596,ef_k025,ef_topk,4400,94400,heldout-r3000
15,2.6678469645276413,2.2442687255859375,2.2481380126953123,0.1833,0.18330000340938568,0.0,32867100,38475420,384759000,0,150,15,0,0,10,2191140,0.12102930247783661,29206,13.477107000071555,ef_k025,ef_topk,4400,94400,heldout-r3000
30,2.5328721214003145,2.110104406738281,2.107195098876953,0.2467,0.2467000037431717,0.008999999612569809,65734200,71342520,713434800,0,300,30,0,0,10,2191140,0.13979780673980713,31129,26.38999350008089,ef_k025,ef_topk,4400,94400,heldout-r3000
45,2.438523175979797,2.0167252197265624,2.015472869873047,0.2745,0.2744999825954437,0.008999999612569809,98601300,104209620,1042110600,0,450,45,0,0,10,2191140,0.14967785775661469,32845,39.290751500055194,ef_k025,ef_topk,4400,94400,heldout-r3000
60,2.381170575408386,1.9604686401367188,1.9601276733398438,0.2862,0.28620001673698425,0.014000000432133675,131468400,137076720,1370786400,0,600,60,0,0,10,2191140,0.15836843848228455,34085,52.185671300045215,ef_k025,ef_topk,4400,94400,heldout-r3000
75,2.3444368945891125,1.9248777099609375,1.9283265625,0.3052,0.3052000105381012,0.03400000184774399,164335500,169943820,1699462200,0,750,75,0,0,10,2191140,0.16333356499671936,34224,65.10070619999897,ef_k025,ef_topk,4400,94400,heldout-r3000
90,2.3011512447021727,1.8826980346679687,1.8876405334472657,0.3081,0.30809998512268066,0.041999999433755875,197202600,202810920,2028138000,0,900,90,0,0,10,2191140,0.16627910733222961,34446,77.99651960004121,ef_k025,ef_topk,4400,94400,heldout-r3000
105,2.270927011560963,1.8536661010742188,1.862069708251953,0.3227,0.32269999384880066,0.1379999965429306,230069700,235678020,2356813800,0,1050,105,0,0,10,2191140,0.1717403531074524,35007,90.89613840007223,ef_k025,ef_topk,4400,94400,heldout-r3000
120,2.241818581380823,1.8257725830078124,1.835510186767578,0.3418,0.3418000042438507,0.07599999755620956,262936800,268545120,2685489600,0,1200,120,0,0,10,2191140,0.17526528239250183,34997,103.78672810003627,ef_k025,ef_topk,4400,94400,heldout-r3000
135,2.2143727070430703,1.7994348999023437,1.812401171875,0.3519,0.35190001130104065,0.07999999821186066,295803900,301412220,3014165400,0,1350,135,0,0,10,2191140,0.18593189120292664,35184,116.68806840002071,ef_k025,ef_topk,4400,94400,heldout-r3000
