round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.0815679338100974,2.6571218017578127,2.6748261840820313,0.0772,0.07720000296831131,0.0,2191140,7799460,77994920,0,10,1,0,0,10,2191140,0.6739502549171448,14875,1.3545816000550985,ef_k025,ef_topk,4900,94900,heldout-r3000
15,2.661113075763964,2.2375385131835936,2.2429494140625,0.1662,0.16619999706745148,0.0,32867100,38475420,384759000,0,150,15,0,0,10,2191140,0.12681084871292114,28724,13.392524700029753,ef_k025,ef_topk,4900,94900,heldout-r3000
30,2.527610561704518,2.1048155639648436,2.110542755126953,0.2049,0.20490001142024994,0.014999999664723873,65734200,71342520,713434800,0,300,30,0,0,10,2191140,0.14698530733585358,31331,26.24346400005743,ef_k025,ef_topk,4900,94900,heldout-r3000
45,2.433120969117801,2.01131103515625,2.0256841186523435,0.2583,0.2583000361919403,0.02500000037252903,98601300,104209620,1042110600,0,450,45,0,0,10,2191140,0.15335772931575775,33398,39.131008700001985,ef_k025,ef_topk,4900,94900,heldout-r3000
60,2.3738520520624906,1.9531439086914062,1.9713534118652343,0.2909,0.29089999198913574,0.10300000011920929,131468400,137076720,1370786400,0,600,60,0,0,10,2191140,0.15824174880981445,33311,52.188136300072074,ef_k025,ef_topk,4900,94900,heldout-r3000
75,2.327323283841947,1.9077427490234375,1.9276452697753905,0.2793,0.2793000042438507,0.039000000804662704,164335500,169943820,1699462200,0,750,75,0,0,10,2191140,0.1679624617099762,34112,65.34299929998815,ef_k025,ef_topk,4900,94900,heldout-r3000
90,2.291789025417043,1.8733660522460938,1.8949689025878906,0.3149,0.3149000108242035,0.017999999225139618,197202600,202810920,2028138000,0,900,90,0,0,10,2191140,0.17091065645217896,35146,78.45562910009176,ef_k025,ef_topk,4900,94900,heldout-r3000
105,2.264187210224761,1.8469568359375,1.8662307373046876,0.3174,0.3174000084400177,0.04399999976158142,230069700,235678020,2356813800,0,1050,105,0,0,10,2191140,0.17390717566013336,35153,91.5227950999979,ef_k025,ef_topk,4900,94900,heldout-r3000
120,2.2338333442419303,1.8178447021484374,1.8394735595703124,0.3333,0.33329999446868896,0.0689999982714653,262936800,268545120,2685489600,0,1200,120,0,0,10,2191140,0.1737840175628662,35908,104.38134459999856,ef_k025,ef_topk,4900,94900,heldout-r3000
135,2.2117626104153927,1.7969734375,1.811258206176758,0.3567,0.35670003294944763,0.10300000011920929,295803900,301412220,3014165400,0,1350,135,0,0,10,2191140,0.1798165887594223,35361,117.2279951000819,ef_k025,ef_topk,4900,94900,heldout-r3000
150,2.1766186557795213,1.7629844116210938,1.7815399871826172,0.3687,0.3686999976634979,0.15399999916553497,328671000,334279320,3342841200,0,1500,150,0,0,10,2191140,0.18164558708667755,36005,130.06873960001394,ef_k025,ef_topk,4900,94900,heldout-r3000
165,2.1507273619292246,1.7383200073242187,1.75941630859375,0.3756,0.37560001015663147,0.1080000028014183,361538100,367146420,3671517000,0,1650,165,0,0,10,2191140,0.185034841299057,35757,142.94979500002228,ef_k025,ef_topk,4900,94900,heldout-r3000
180,2.128616491642251,1.7174001098632812,1.734626510620117,0.387,0.3869999945163727,0.13600000739097595,394405200,400013520,4000192800,0,1800,180,0,0,10,2191140,0.18673567473888397,36474,155.81492050003726,ef_k025,ef_topk,4900,94900,heldout-r3000
195,2.1099776255065343,1.6999242065429687,1.720967337036133,0.3896,0.38960000872612,0.14100000262260437,427272300,432880620,4328868600,0,1950,195,0,0,10,2191140,0.18889065086841583,35963,168.68917520006653,ef_k025,ef_topk,4900,94900,heldout-r3000
210,2.0846660047296783,1.6757125732421876,1.696038265991211,0.4026,0.4026000201702118,0.1979999989271164,460139400,465747720,4657544400,0,2100,210,0,0,10,2191140,0.19159133732318878,35877,181.60663240007125,ef_k025,ef_topk,4900,94900,heldout-r3000
225,2.063709248948103,1.6560355102539062,1.677589974975586,0.4113,0.41130000352859497,0.164000004529953,493006500,498614820,4986220200,0,2250,225,0,0,10,2191140,0.19348976016044617,36451,194.47240880003665,ef_k025,ef_topk,4900,94900,heldout-r3000
