round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,4.127618536862923,3.6856580810546875,3.7016952514648436,0.1,0.10000000149011612,0.0,2572176,8180496,81805280,135344,10,1,0,135344,10,2572176,8.682878494262695,35262,1.3781808000057936,strom_t01,strom,4800,94800,heldout-r3000
15,2.8130861884945073,2.301181872558594,2.3043412231445313,0.1051,0.10509999841451645,0.0,6613221,12221541,122220210,347559,150,15,0,9398,10,179202,1.2433019876480103,4740,13.458045299979858,strom_t01,strom,4800,94800,heldout-r3000
30,2.90259065597523,2.2947295043945313,2.2988039978027346,0.1035,0.10350000113248825,0.0,8824940,14433260,144342200,463460,300,30,0,7715,10,147225,1.0911918878555298,4455,26.322086700005457,strom_t01,strom,4800,94800,heldout-r3000
45,2.967178541680053,2.2142554443359375,2.216802233886719,0.1546,0.15460000932216644,0.0,11332128,16940448,169418880,594912,450,45,0,9187,10,175193,1.183427095413208,5469,39.214712899993174,strom_t01,strom,4800,94800,heldout-r3000
60,3.035206595586613,2.084599609375,2.0771427734375,0.2258,0.22579999268054962,0.0,14168092,19776412,197783320,743668,600,60,0,8473,10,161627,1.1065711975097656,5052,52.07010220002849,strom_t01,strom,4800,94800,heldout-r3000
75,3.2363231878710907,2.0525001342773437,2.048043957519531,0.2047,0.20469999313354492,0.0,17022258,22630578,226329780,893382,750,75,0,10853,10,206847,1.1802117824554443,6425,64.9896546000382,strom_t01,strom,4800,94800,heldout-r3000
90,3.4214624431744216,1.9792367309570313,1.9773150451660155,0.2619,0.26190000772476196,0.0,20211223,25819543,258224230,1060717,900,90,0,11725,10,223415,1.1957006454467773,7063,77.96680940000806,strom_t01,strom,4800,94800,heldout-r3000
105,3.749747971473448,2.019639782714844,2.010984307861328,0.2482,0.24819998443126678,0.0,23572309,29180629,291839890,1237111,1050,105,0,10666,10,203294,1.2584117650985718,6948,90.85913899994921,strom_t01,strom,4800,94800,heldout-r3000
120,4.18791374035608,2.1451799682617185,2.1374711486816405,0.2036,0.20360000431537628,0.0,27206615,32814935,328187750,1427885,1200,120,0,15278,10,290922,1.6442018747329712,9510,103.79840009997133,strom_t01,strom,4800,94800,heldout-r3000
135,4.375550116429665,1.9914335083007813,1.996374169921875,0.2589,0.2589000165462494,0.0,30658977,36267297,362716170,1609083,1350,135,0,14164,10,269756,1.4111696481704712,9376,116.70394699997269,strom_t01,strom,4800,94800,heldout-r3000
