architecture,method,config_name,partition_seed,train_seed,tag,dimension,rounds,local_steps,local_lr,final_train_objective,final_train_ce,final_test_ce,final_test_accuracy,final_macro_accuracy,final_worst_class_accuracy,whole_train_objective,uplink_payload_bits,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,broadcast_total_bits,unicast_hybrid_total_bits,messages,coordinate_events,events_per_message,mean_delta_norm,replay_rounds,checkpoint_rounds,rho,threshold,jump0,jump_exponent,topk_fraction,strom_threshold,init_scale,server_gain,elapsed_seconds,seconds_per_round,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
cifar_resnet14_groupnorm_torch,dense,dense_g05,4100,94100,dense-audit-r900,175258,900,5,0.05,1.8276841020941967,1.438826220703125,1.436276956176758,0.4826,0.4826000332832336,0.2960000038146972,2.085220435320972,50474304000,50474880000,5053096320,50531251200,55527976320,101006131200,9000,0,0.0,0.2713856391310691,0,900,0.999,0.025,0.005,0.3,0.01,0.01,1.0,0.5,500.6393749001436,0.5562659721112707,0.5329999923706055,0.6620000004768372,0.2960000038146972,0.3440000116825104,0.3149999976158142,0.4169999957084656,0.5210000276565552,0.5759999752044678,0.5910000205039978,0.5709999799728394
cifar_resnet14_groupnorm_torch,dense,dense_g10,4100,94100,dense-audit-r900,175258,900,5,0.05,1.581672022630228,1.2205668029785155,1.241347607421875,0.556,0.5560000538825989,0.3619999885559082,1.913786873811469,50474304000,50474880000,5053096320,50531251200,55527976320,101006131200,9000,0,0.0,0.2794170620938142,0,900,0.999,0.025,0.005,0.3,0.01,0.01,1.0,1.0,589.0813203002326,0.6545348003335918,0.5569999814033508,0.703000009059906,0.3619999885559082,0.3799999952316284,0.3899999856948852,0.5299999713897705,0.6050000190734863,0.6570000052452087,0.7080000042915344,0.6679999828338623
cifar_resnet14_groupnorm_torch,dense,dense_g15,4100,94100,dense-audit-r900,175258,900,5,0.05,1.4318774075005205,1.094213836669922,1.1292641998291015,0.5958,0.5958000421524048,0.3680000007152557,1.8173716931313528,50474304000,50474880000,5053096320,50531251200,55527976320,101006131200,9000,0,0.0,0.2852018464720911,0,900,0.999,0.025,0.005,0.3,0.01,0.01,1.0,1.5,576.0747536998242,0.6400830596664714,0.4979999959468841,0.6869999766349792,0.3680000007152557,0.375,0.4979999959468841,0.5799999833106995,0.6909999847412109,0.718999981880188,0.7720000147819519,0.7699999809265137
cifar_resnet14_groupnorm_torch,dense,dense_g20,4100,94100,dense-audit-r900,175258,900,5,0.05,1.4678154811108484,1.1510555358886718,1.1969226928710937,0.5695,0.5694999694824219,0.3429999947547912,1.8520110775336804,50474304000,50474880000,5053096320,50531251200,55527976320,101006131200,9000,0,0.0,0.3022776394651996,0,900,0.999,0.025,0.005,0.3,0.01,0.01,1.0,2.0,461.7905493997969,0.5131006104442187,0.4429999887943268,0.5130000114440918,0.3429999947547912,0.4230000078678131,0.3869999945163727,0.7419999837875366,0.5270000100135803,0.7200000286102295,0.781000018119812,0.8159999847412109
