round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.8718736970042307,2.4478859375,2.4448190246582033,0.0999,0.09989999979734421,0.0,1753540,7361860,73618920,0,10,1,0,0,10,1753540,0.480924516916275,175258,0.5918009000015445,sign_ef,sign_ef,5000,95000,heldout-r1800
15,2.6542170346286014,2.2311785400390627,2.232937976074219,0.1976,0.19760000705718994,0.0,26303100,31911420,319119000,0,150,15,0,0,10,1753540,0.21973663568496704,175258,7.481594999997469,sign_ef,sign_ef,5000,95000,heldout-r1800
30,2.534985183434282,2.11289423828125,2.110154864501953,0.2316,0.23160000145435333,0.012000000104308128,52606200,58214520,582154800,0,300,30,0,0,10,1753540,0.26668137311935425,175258,14.839107200001308,sign_ef,sign_ef,5000,95000,heldout-r1800
45,2.4603157503479407,2.0396423828125,2.034752667236328,0.2574,0.2574000060558319,0.0,78909300,84517620,845190600,0,450,45,0,0,10,1753540,0.28921079635620117,175258,22.24843089999922,sign_ef,sign_ef,5000,95000,heldout-r1800
60,2.3882947482641814,1.9685387329101562,1.9692157348632813,0.2905,0.2905000150203705,0.003000000026077032,105212400,110820720,1108226400,0,600,60,0,0,10,1753540,0.29210108518600464,175258,29.62504269999772,sign_ef,sign_ef,5000,95000,heldout-r1800
75,2.3449951513596954,1.9264573120117188,1.9246043823242187,0.3115,0.31150004267692566,0.06499999761581421,131515500,137123820,1371262200,0,750,75,0,0,10,1753540,0.2970278561115265,175258,36.982160999999905,sign_ef,sign_ef,5000,95000,heldout-r1800
90,2.304635546522512,1.8869994262695313,1.8862566345214844,0.3203,0.32030001282691956,0.06700000166893005,157818600,163426920,1634298000,0,900,90,0,0,10,1753540,0.3034018278121948,175258,44.412808300003235,sign_ef,sign_ef,5000,95000,heldout-r1800
105,2.27608333567527,1.8594186401367188,1.8582245239257813,0.325,0.32500001788139343,0.054999999701976776,184121700,189730020,1897333800,0,1050,105,0,0,10,1753540,0.31334608793258667,175258,51.76601540000411,sign_ef,sign_ef,5000,95000,heldout-r1800
120,2.2305583882384177,1.8146912475585937,1.8185703216552735,0.3495,0.34950000047683716,0.0989999994635582,210424800,216033120,2160369600,0,1200,120,0,0,10,1753540,0.3247036933898926,175258,59.13790860000154,sign_ef,sign_ef,5000,95000,heldout-r1800
135,2.216420001535193,1.8014138305664062,1.8057396820068359,0.3564,0.3563999831676483,0.22200000286102295,236727900,242336220,2423405400,0,1350,135,0,0,10,1753540,0.33483466506004333,175258,66.50961259999895,sign_ef,sign_ef,5000,95000,heldout-r1800
150,2.1795415220892695,1.7652514892578124,1.7702400756835937,0.3717,0.3717000186443329,0.15700000524520874,263031000,268639320,2686441200,0,1500,150,0,0,10,1753540,0.344258576631546,175258,73.87704820000363,sign_ef,sign_ef,5000,95000,heldout-r1800
