round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.4334103644337484,3.006522802734375,3.001549060058594,0.1,0.10000000149011612,0.0,1725365,7333685,73337170,90775,10,1,0,90775,10,1725365,3.4378490447998047,25512,0.6028539999970235,event_t0125_q005,event,4700,94700,heldout-r1800
15,2.8974888081550714,2.470456433105469,2.469917272949219,0.101,0.10100000351667404,0.0,6658593,12266913,122673930,349947,150,15,0,25234,10,480086,0.8545049428939819,14347,7.73324799999682,event_t0125_q005,event,4700,94700,heldout-r1800
30,2.787719865948707,2.3606193115234375,2.350224346923828,0.1417,0.14170001447200775,0.0,13813029,19421349,194223090,725991,300,30,0,24866,10,473094,0.8408922553062439,16115,15.457230799998797,event_t0125_q005,event,4700,94700,heldout-r1800
45,2.626157135872683,2.1992889892578127,2.1853637817382814,0.174,0.17400000989437103,0.0,20775641,26383961,263854010,1091939,450,45,0,22818,10,434182,0.7995569109916687,15833,23.11701339999854,event_t0125_q005,event,4700,94700,heldout-r1800
60,2.410960693571018,1.984678955078125,1.9629351928710939,0.2681,0.26809999346733093,0.0,28331509,33939829,339417490,1489111,600,60,0,26787,10,509593,0.7324581146240234,18441,30.75795189999917,event_t0125_q005,event,4700,94700,heldout-r1800
75,2.3894839287878478,1.9615607666015624,1.936052099609375,0.2884,0.28839999437332153,0.0,36736886,42345206,423476060,1930994,750,75,0,27738,10,527662,0.7071278691291809,19466,38.406394899997395,event_t0125_q005,event,4700,94700,heldout-r1800
90,2.4847453893272675,2.0556548828125,2.045506652832031,0.254,0.2540000379085541,0.0,45806788,51415108,514179880,2407852,900,90,0,35025,10,666115,0.8484815359115601,24402,46.186229499995534,event_t0125_q005,event,4700,94700,heldout-r1800
105,2.4434563110150864,2.0119088989257814,1.9877147705078124,0.2354,0.2354000061750412,0.012000000104308128,55921234,61529554,615329140,2939686,1050,105,0,35460,10,674380,0.8078282475471497,25564,53.829358399998455,event_t0125_q005,event,4700,94700,heldout-r1800
120,2.520933204122027,2.0874952026367186,2.061295397949219,0.2609,0.26089999079704285,0.0,66503308,72111628,721154680,3496132,1200,120,0,41177,10,783003,0.9170389771461487,29764,61.48784069999965,event_t0125_q005,event,4700,94700,heldout-r1800
135,2.4113459605686134,1.9738295043945313,1.9501479614257813,0.2796,0.27959999442100525,0.0,77700507,83308827,833131470,4084953,1350,135,0,38344,10,729176,0.8024243116378784,27694,69.13933530000213,event_t0125_q005,event,4700,94700,heldout-r1800
150,2.5150064827558585,2.07344638671875,2.042215740966797,0.2654,0.2653999924659729,0.02500000037252903,90016730,95625050,956298500,4732670,1500,150,0,46877,10,891303,0.9356673955917358,33830,76.91716420000012,event_t0125_q005,event,4700,94700,heldout-r1800
165,2.267425662934687,1.8210267578125,1.801136196899414,0.3345,0.3345000147819519,0.06700000166893005,103112675,108720995,1087262750,5421425,1650,165,0,39769,10,756251,0.7787991166114807,29637,84.586475899996,event_t0125_q005,event,4700,94700,heldout-r1800
180,2.3439676037132275,1.8924099853515626,1.8653850128173828,0.299,0.29899999499320984,0.0,116772806,122381126,1223868860,6139874,1800,180,0,50496,10,960064,0.8460149168968201,35329,92.25837519999914,event_t0125_q005,event,4700,94700,heldout-r1800
195,2.2431964316157624,1.7869303833007812,1.7530945526123047,0.3582,0.35819998383522034,0.006000000052154064,130896822,136505142,1365113820,6882738,1950,195,0,54954,10,1044766,0.8688448667526245,37994,99.92895539999881,event_t0125_q005,event,4700,94700,heldout-r1800
210,2.370584150499571,1.9101597534179688,1.8822017181396484,0.3264,0.3264000117778778,0.0,145521982,151130302,1511370220,7651978,2100,210,0,54593,10,1037907,0.9210523366928101,38628,107.69033730000228,event_t0125_q005,event,4700,94700,heldout-r1800
