round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.88887382004362,2.464870837402344,2.4702359741210937,0.0983,0.09830000251531601,0.0,1753540,7361860,73618920,0,10,1,0,0,10,1753540,0.47510915994644165,175258,1.3162670999299735,sign_ef,sign_ef,4200,94200,heldout-r3000
15,2.654541660139174,2.2315164916992187,2.2342279174804687,0.1923,0.1923000067472458,0.0,26303100,31911420,319119000,0,150,15,0,0,10,1753540,0.22622820734977722,175258,13.227848000009544,sign_ef,sign_ef,4200,94200,heldout-r3000
30,2.5389203171852817,2.116785693359375,2.1131205810546874,0.229,0.2290000021457672,0.02500000037252903,52606200,58214520,582154800,0,300,30,0,0,10,1753540,0.2803408205509186,175258,25.754235500004143,sign_ef,sign_ef,4200,94200,heldout-r3000
45,2.4670204050763846,2.0463114379882814,2.040778094482422,0.2499,0.24990001320838928,0.003000000026077032,78909300,84517620,845190600,0,450,45,0,0,10,1753540,0.2976304292678833,175258,38.260424299980514,sign_ef,sign_ef,4200,94200,heldout-r3000
60,2.402832302028003,1.98301396484375,1.9752283874511718,0.281,0.2809999883174896,0.03999999910593033,105212400,110820720,1108226400,0,600,60,0,0,10,1753540,0.3055311143398285,175258,50.766260299948044,sign_ef,sign_ef,4200,94200,heldout-r3000
75,2.3581715901838822,1.9395748046875,1.9352705444335938,0.2932,0.2932000160217285,0.020999999716877937,131515500,137123820,1371262200,0,750,75,0,0,10,1753540,0.3083256483078003,175258,63.26702050003223,sign_ef,sign_ef,4200,94200,heldout-r3000
90,2.327022804838134,1.9093222900390625,1.901034844970703,0.2998,0.29980000853538513,0.04899999871850014,157818600,163426920,1634298000,0,900,90,0,0,10,1753540,0.3123309016227722,175258,75.77055839996319,sign_ef,sign_ef,4200,94200,heldout-r3000
105,2.278644500959618,1.8619173706054688,1.8568008728027343,0.339,0.33900001645088196,0.16099999845027924,184121700,189730020,1897333800,0,1050,105,0,0,10,1753540,0.32060161232948303,175258,88.37578400003258,sign_ef,sign_ef,4200,94200,heldout-r3000
120,2.252208593665599,1.8362644409179687,1.8346127319335936,0.3383,0.33830001950263977,0.08500000089406967,210424800,216033120,2160369600,0,1200,120,0,0,10,1753540,0.3313889801502228,175258,100.87007119995542,sign_ef,sign_ef,4200,94200,heldout-r3000
135,2.2176758576454536,1.8025069213867186,1.7974580932617188,0.3647,0.3647000193595886,0.11999999731779099,236727900,242336220,2423405400,0,1350,135,0,0,10,1753540,0.3389419913291931,175258,113.40525559999514,sign_ef,sign_ef,4200,94200,heldout-r3000
150,2.1891362821297484,1.7746877563476562,1.7711357360839843,0.3648,0.36480003595352173,0.11400000005960464,263031000,268639320,2686441200,0,1500,150,0,0,10,1753540,0.3494705855846405,175258,126.0732135999715,sign_ef,sign_ef,4200,94200,heldout-r3000
165,2.1654935335899004,1.7517046142578125,1.7415082885742188,0.3835,0.38350000977516174,0.13099999725818634,289334100,294942420,2949477000,0,1650,165,0,0,10,1753540,0.36041125655174255,175258,138.57102859998122,sign_ef,sign_ef,4200,94200,heldout-r3000
180,2.142829301571171,1.729606494140625,1.7189648162841797,0.3929,0.3928999900817871,0.15399999916553497,315637200,321245520,3212512800,0,1800,180,0,0,10,1753540,0.36911365389823914,175258,151.03829149995,sign_ef,sign_ef,4200,94200,heldout-r3000
195,2.118769975633407,1.70609990234375,1.695734274291992,0.4027,0.4027000069618225,0.2160000056028366,341940300,347548620,3475548600,0,1950,195,0,0,10,1753540,0.3781997561454773,175258,163.51112479995936,sign_ef,sign_ef,4200,94200,heldout-r3000
210,2.1002236860030448,1.6879726318359376,1.679435592651367,0.405,0.4050000309944153,0.164000004529953,368243400,373851720,3738584400,0,2100,210,0,0,10,1753540,0.3893369436264038,175258,172.28717929997947,sign_ef,sign_ef,4200,94200,heldout-r3000
225,2.0803562296090066,1.6685327880859375,1.664158477783203,0.406,0.4059999883174896,0.17000000178813934,394546500,400154820,4001620200,0,2250,225,0,0,10,1753540,0.3993532955646515,175258,184.26271989999805,sign_ef,sign_ef,4200,94200,heldout-r3000
240,2.0591947948487244,1.647696826171875,1.6418934844970703,0.4194,0.41940003633499146,0.09799999743700027,420849600,426457920,4264656000,0,2400,240,0,0,10,1753540,0.4100629687309265,175258,197.02241959993262,sign_ef,sign_ef,4200,94200,heldout-r3000
255,2.045140853628912,1.633862109375,1.6272907043457032,0.4277,0.427700012922287,0.1889999955892563,447152700,452761020,4527691800,0,2550,255,0,0,10,1753540,0.4218631088733673,175258,209.707207200001,sign_ef,sign_ef,4200,94200,heldout-r3000
270,2.0313448357899206,1.6202886840820312,1.616026336669922,0.4223,0.42229995131492615,0.18799999356269836,473455800,479064120,4790727600,0,2700,270,0,0,10,1753540,0.4323434829711914,175258,222.40563179994933,sign_ef,sign_ef,4200,94200,heldout-r3000
285,2.0223416545643005,1.6114538452148437,1.6092604583740235,0.4294,0.4294000267982483,0.24500000476837158,499758900,505367220,5053763400,0,2850,285,0,0,10,1753540,0.4475703835487366,175258,235.13878289994318,sign_ef,sign_ef,4200,94200,heldout-r3000
300,1.9968617384137817,1.5860103515625,1.581730355834961,0.4409,0.4408999979496002,0.1979999989271164,526062000,531670320,5316799200,0,3000,300,0,0,10,1753540,0.4558294713497162,175258,247.87431290000677,sign_ef,sign_ef,4200,94200,heldout-r3000
315,1.9921933110736312,1.5814106323242187,1.5791109741210938,0.4369,0.43689998984336853,0.16500000655651093,552365100,557973420,5579835000,0,3150,315,0,0,10,1753540,0.4649626612663269,175258,260.5546491999412,sign_ef,sign_ef,4200,94200,heldout-r3000
330,1.975316033414146,1.564566455078125,1.5635316040039062,0.4452,0.44519996643066406,0.26100000739097595,578668200,584276520,5842870800,0,3300,330,0,0,10,1753540,0.47611895203590393,175258,273.25516019994393,sign_ef,sign_ef,4200,94200,heldout-r3000
345,1.9623966243638193,1.5516777099609376,1.5516975646972657,0.4465,0.4465000331401825,0.19300000369548798,604971300,610579620,6105906600,0,3450,345,0,0,10,1753540,0.48699748516082764,175258,285.9809521000134,sign_ef,sign_ef,4200,94200,heldout-r3000
360,1.9486957439043793,1.537837939453125,1.5391603454589844,0.4512,0.451200008392334,0.22200000286102295,631274400,636882720,6368942400,0,3600,360,0,0,10,1753540,0.4977688491344452,175258,298.6879883999936,sign_ef,sign_ef,4200,94200,heldout-r3000
375,1.9404848361704965,1.5295413696289062,1.530211898803711,0.457,0.4570000171661377,0.3179999887943268,657577500,663185820,6631978200,0,3750,375,0,0,10,1753540,0.5098773837089539,175258,311.3867654999485,sign_ef,sign_ef,4200,94200,heldout-r3000
390,1.9297116565001664,1.5186244995117189,1.520035043334961,0.4566,0.45660001039505005,0.18700000643730164,683880600,689488920,6895014000,0,3900,390,0,0,10,1753540,0.5163392424583435,175258,324.0854290999705,sign_ef,sign_ef,4200,94200,heldout-r3000
405,1.9196637502023952,1.50831640625,1.5091303771972657,0.4602,0.4601999819278717,0.22599999606609344,710183700,715792020,7158049800,0,4050,405,0,0,10,1753540,0.5273318290710449,175258,336.7990668999264,sign_ef,sign_ef,4200,94200,heldout-r3000
420,1.902819032617705,1.4912372192382812,1.4976447845458984,0.4634,0.4633999764919281,0.23999999463558197,736486800,742095120,7421085600,0,4200,420,0,0,10,1753540,0.5365691184997559,175258,349.5641438999446,sign_ef,sign_ef,4200,94200,heldout-r3000
435,1.8980402429198613,1.4861691772460937,1.4929273681640625,0.4641,0.4640999734401703,0.20100000500679016,762789900,768398220,7684121400,0,4350,435,0,0,10,1753540,0.5464240908622742,175258,362.2953220999334,sign_ef,sign_ef,4200,94200,heldout-r3000
450,1.8872157552747988,1.4749962036132813,1.480230584716797,0.4697,0.4696999490261078,0.21799999475479126,789093000,794701320,7947157200,0,4500,450,0,0,10,1753540,0.5560873746871948,175258,375.0352959999582,sign_ef,sign_ef,4200,94200,heldout-r3000
465,1.8727233438347466,1.460135986328125,1.4695155609130859,0.4725,0.4725000560283661,0.2150000035762787,815396100,821004420,8210193000,0,4650,465,0,0,10,1753540,0.5653535723686218,175258,387.75840039993636,sign_ef,sign_ef,4200,94200,heldout-r3000
480,1.863832440034766,1.4509821044921876,1.4584517211914063,0.4823,0.4823000133037567,0.2540000081062317,841699200,847307520,8473228800,0,4800,480,0,0,10,1753540,0.5711746215820312,175258,400.48156250000466,sign_ef,sign_ef,4200,94200,heldout-r3000
495,1.8625987390419934,1.4493242065429688,1.4584282958984376,0.48,0.48000001907348633,0.296999990940094,868002300,873610620,8736264600,0,4950,495,0,0,10,1753540,0.5822947025299072,175258,413.22020059998613,sign_ef,sign_ef,4200,94200,heldout-r3000
510,1.844398816172406,1.4307345825195312,1.4433321868896485,0.4838,0.4838000237941742,0.24699999392032623,894305400,899913720,8999300400,0,5100,510,0,0,10,1753540,0.5912571549415588,175258,425.9386147999903,sign_ef,sign_ef,4200,94200,heldout-r3000
525,1.8399149243937805,1.4257854248046875,1.4386131469726562,0.4886,0.4886000156402588,0.25699999928474426,920608500,926216820,9262336200,0,5250,525,0,0,10,1753540,0.5989577770233154,175258,438.6387551999651,sign_ef,sign_ef,4200,94200,heldout-r3000
540,1.8362229053593706,1.4215501953125,1.433189825439453,0.4896,0.4896000027656555,0.24199999868869781,946911600,952519920,9525372000,0,5400,540,0,0,10,1753540,0.6093913912773132,175258,451.3769893000135,sign_ef,sign_ef,4200,94200,heldout-r3000
555,1.8188501760189422,1.403654833984375,1.4180354553222656,0.4923,0.49230000376701355,0.2290000021457672,973214700,978823020,9788407800,0,5550,555,0,0,10,1753540,0.6166028380393982,175258,464.1449205999961,sign_ef,sign_ef,4200,94200,heldout-r3000
570,1.8173335877209902,1.4015819702148438,1.419897750854492,0.4951,0.4951000213623047,0.25600001215934753,999517800,1005126120,10051443600,0,5700,570,0,0,10,1753540,0.6244664788246155,175258,476.9020883999765,sign_ef,sign_ef,4200,94200,heldout-r3000
