round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.787983780941105,3.3467162109375,3.375377374267578,0.1011,0.10109999030828476,0.0,2533093,8141413,81414450,133287,10,1,0,133287,10,2533093,8.535225868225098,34559,1.4359457000391558,strom_t01,strom,4200,94200,heldout-r3000
15,2.8038692278907638,2.300633630371094,2.303021746826172,0.1084,0.10840000212192535,0.0,6369090,11977410,119778900,334710,150,15,0,7642,10,145838,1.092885971069336,4136,13.955829299986362,strom_t01,strom,4200,94200,heldout-r3000
30,2.863206643664511,2.278900207519531,2.2809677795410157,0.1687,0.16869999468326569,0.0,8355564,13963884,139648440,438756,300,30,0,6996,10,133564,1.0342146158218384,4154,26.993270299979486,strom_t01,strom,4200,94200,heldout-r3000
45,2.9432959891790524,2.23883837890625,2.2336136779785156,0.1303,0.13030000030994415,0.0,10739993,16348313,163497530,563747,450,45,0,9201,10,175459,1.1837650537490845,5695,40.01010990003124,strom_t01,strom,4200,94200,heldout-r3000
60,2.971445281884819,2.098638195800781,2.088501373291016,0.2055,0.20549999177455902,0.0,13464750,19073070,190749900,706650,600,60,0,10043,10,191457,1.1580586433410645,5968,53.047959899995476,strom_t01,strom,4200,94200,heldout-r3000
75,3.1115520523842424,2.0311854248046877,2.0274965454101563,0.2431,0.24310000240802765,0.0,16375270,21983590,219859900,859330,750,75,0,9744,10,185776,1.1361337900161743,6069,66.01026430004276,strom_t01,strom,4200,94200,heldout-r3000
90,3.3185795570239427,2.009113220214844,2.0018975524902345,0.2369,0.23690000176429749,0.0,19591671,25199991,252028710,1028109,900,90,0,12481,10,237779,1.2123117446899414,7551,79.10797460004687,strom_t01,strom,4200,94200,heldout-r3000
105,3.543564911001921,1.9903735717773436,1.9822575134277345,0.266,0.26600000262260437,0.0,23068505,28676825,286801850,1210595,1050,105,0,10626,10,202534,1.1203570365905762,6858,92.12400309997611,strom_t01,strom,4200,94200,heldout-r3000
120,3.7410093407351526,1.9363125,1.9340035888671876,0.2963,0.2962999939918518,0.0,26738759,32347079,323509190,1403261,1200,120,0,13058,10,248742,1.2389510869979858,8370,105.09698419994675,strom_t01,strom,4200,94200,heldout-r3000
135,4.135042012747005,2.060393469238281,2.0565557556152343,0.2458,0.24580001831054688,0.0,30670719,36279039,362833590,1609701,1350,135,0,15480,10,294760,1.4203519821166992,10037,118.1710933999857,strom_t01,strom,4200,94200,heldout-r3000
150,4.377541806624085,2.0134332153320313,2.0157123901367187,0.2627,0.26270002126693726,0.008999999612569809,34667032,40275352,402801520,1819528,1500,150,0,15586,10,296774,1.4094678163528442,10376,131.16678550001234,strom_t01,strom,4200,94200,heldout-r3000
165,4.679524791488052,2.005744665527344,1.9885936096191406,0.2588,0.2587999999523163,0.007000000216066837,38700566,44308886,443141660,2031314,1650,165,0,15545,10,295995,1.3654669523239136,10457,144.14591219997965,strom_t01,strom,4200,94200,heldout-r3000
180,4.908346133925393,1.9087783447265625,1.8905421203613282,0.3123,0.3122999966144562,0.010999999940395355,42965520,48573840,485796000,2255280,1800,180,0,14576,10,277584,1.3766624927520752,10289,157.2249689999735,strom_t01,strom,4200,94200,heldout-r3000
195,5.215795972623676,1.8846183959960938,1.8792656433105468,0.316,0.31599998474121094,0.003000000026077032,47376508,52984828,529910680,2486932,1950,195,0,12737,10,242643,1.2080975770950317,8672,170.2351093000034,strom_t01,strom,4200,94200,heldout-r3000
210,5.54777382138744,1.8803851928710937,1.875509503173828,0.3018,0.301800012588501,0.03200000151991844,51854205,57462525,574692450,2722095,2100,210,0,13823,10,263277,1.2944883108139038,9737,183.3479458000511,strom_t01,strom,4200,94200,heldout-r3000
225,6.006675428528711,2.0099267211914063,2.022951043701172,0.2393,0.23930001258850098,0.0,56408130,62016450,620236500,2961270,2250,225,0,15507,10,295273,1.3800361156463623,10611,196.3917985999724,strom_t01,strom,4200,94200,heldout-r3000
240,6.184504343225062,1.8504240356445312,1.8391211761474608,0.3339,0.3339000344276428,0.0010000000474974513,61000321,66608641,666163210,3202459,2400,240,0,16877,10,321303,1.3758996725082397,11596,209.3771357999649,strom_t01,strom,4200,94200,heldout-r3000
255,6.738755852484703,2.076897619628906,2.058866455078125,0.2474,0.24740000069141388,0.00800000037997961,65847321,71455641,714638010,3457059,2550,255,0,20176,10,383984,1.5410386323928833,13705,222.465471399948,strom_t01,strom,4200,94200,heldout-r3000
270,6.767753336607664,1.7845235107421875,1.7772779113769532,0.3513,0.3513000011444092,0.12800000607967377,70642793,76251113,762597530,3708947,2700,270,0,17481,10,332779,1.3424232006072998,11761,235.4944211000111,strom_t01,strom,4200,94200,heldout-r3000
285,7.116971736110747,1.8087158813476563,1.8052229583740234,0.3411,0.34109997749328613,0.010999999940395355,75522112,81130432,811395520,3965248,2850,285,0,14783,10,281517,1.2442265748977661,10247,248.5199124000501,strom_t01,strom,4200,94200,heldout-r3000
300,7.476490371321887,1.8554126953125,1.860952178955078,0.3084,0.3084000051021576,0.00800000037997961,80273732,85882052,858916520,4214828,3000,300,0,17244,10,328276,1.4476187229156494,12114,261.5776692000218,strom_t01,strom,4200,94200,heldout-r3000
315,7.859102237995715,1.9278336181640625,1.9158274291992188,0.2774,0.2773999869823456,0.014999999664723873,85170113,90778433,907885130,4472027,3150,315,0,20104,10,382616,1.5327751636505127,13833,274.6213364000432,strom_t01,strom,4200,94200,heldout-r3000
330,8.237602226769924,2.0232884765625,2.027521954345703,0.2689,0.2689000070095062,0.00800000037997961,90174148,95782468,957930280,4734892,3300,330,0,20386,10,387974,1.5174978971481323,14119,287.75404220004566,strom_t01,strom,4200,94200,heldout-r3000
345,8.379547271189093,1.9113162719726562,1.897309130859375,0.3077,0.3077000081539154,0.008999999612569809,94683157,100291477,1003025170,4971703,3450,345,0,14941,10,284519,1.3260843753814697,10521,300.83614050003234,strom_t01,strom,4200,94200,heldout-r3000
360,8.679882488410176,1.962805615234375,1.9473531616210937,0.2908,0.290800005197525,0.023000000044703484,99371488,104979808,1049913280,5217952,3600,360,0,18166,10,345794,1.476617693901062,12981,313.833810799988,strom_t01,strom,4200,94200,heldout-r3000
375,8.866800563888251,1.9178456787109375,1.9025010192871095,0.3212,0.32120001316070557,0.0,104465317,110073637,1100856370,5485543,3750,375,0,15269,10,290751,1.4279005527496338,10653,326.81654040003195,strom_t01,strom,4200,94200,heldout-r3000
390,9.074376813073457,1.9068445922851562,1.907327276611328,0.338,0.33799996972084045,0.03799999877810478,109460517,115068837,1150813170,5747943,3900,390,0,18955,10,360785,1.5241062641143799,12918,339.8083253999939,strom_t01,strom,4200,94200,heldout-r3000
405,9.231170890422165,1.8493000244140625,1.8521782653808594,0.3273,0.32729998230934143,0.0,114873945,120482265,1204952250,6032355,4050,405,0,20651,10,393009,1.5261389017105103,14237,352.8715873999754,strom_t01,strom,4200,94200,heldout-r3000
420,9.812678002984821,2.238698767089844,2.234754895019531,0.2552,0.25519999861717224,0.06300000101327896,120731099,126339419,1263528590,6340121,4200,420,0,24828,10,472372,1.8632229566574097,16768,365.9712902000174,strom_t01,strom,4200,94200,heldout-r3000
435,10.31823799480349,2.550061853027344,2.532275115966797,0.2467,0.2467000037431717,0.0,126587740,132196060,1322099800,6647860,4350,435,0,25765,10,490175,1.840027093887329,17435,378.9335693999892,strom_t01,strom,4200,94200,heldout-r3000
450,9.828219469693304,1.8714713623046875,1.8632107482910156,0.3174,0.3173999786376953,0.07000000029802322,132530508,138138828,1381532280,6960132,4500,450,0,17763,10,338137,1.3923002481460571,11927,392.03192620002665,strom_t01,strom,4200,94200,heldout-r3000
465,10.109904398642481,1.9652818603515625,1.960630126953125,0.3033,0.30330002307891846,0.0,138146932,143755252,1437701320,7255228,4650,465,0,21440,10,408000,1.6941072940826416,14610,405.0478955999715,strom_t01,strom,4200,94200,heldout-r3000
480,10.632216823853554,2.302382507324219,2.308996435546875,0.2348,0.23480001091957092,0.0,143522949,149131269,1491466290,7537671,4800,480,0,21361,10,406499,1.738706350326538,14442,418.15507680003066,strom_t01,strom,4200,94200,heldout-r3000
495,10.54272705117166,2.0301265380859377,2.0408651977539063,0.2682,0.26820001006126404,0.007000000216066837,149393897,155002217,1550180570,7846163,4950,495,0,24886,10,473474,1.9070395231246948,16298,431.2007272000192,strom_t01,strom,4200,94200,heldout-r3000
510,11.18998556805253,2.483131555175781,2.5027017822265627,0.1911,0.19110001623630524,0.0,155332884,160941204,1609575240,8158236,5100,510,0,25649,10,487971,2.0564775466918945,16718,444.28757140005473,strom_t01,strom,4200,94200,heldout-r3000
525,10.78376008015424,1.8803991821289063,1.8818398193359376,0.3378,0.337799996137619,0.0020000000949949026,160896735,166505055,1665218550,8450565,5250,525,0,23183,10,441117,1.7422685623168945,15753,457.38119220000226,strom_t01,strom,4200,94200,heldout-r3000
540,10.918179760822653,1.815121435546875,1.8167303833007813,0.3815,0.3815000057220459,0.0,166748265,172356585,1723738650,8758035,5400,540,0,14874,10,283246,1.2755390405654907,10114,470.3736264000181,strom_t01,strom,4200,94200,heldout-r3000
555,11.040292762733996,1.7340396118164063,1.7414449310302735,0.3817,0.3817000091075897,0.08299999684095383,172403373,178011693,1780294530,9055167,5550,555,0,15899,10,302721,1.3518505096435547,10958,483.3331191999605,strom_t01,strom,4200,94200,heldout-r3000
570,11.387820980094373,1.8747666625976562,1.875457553100586,0.3582,0.35819998383522034,0.003000000026077032,178085613,183693933,1837121730,9353727,5700,570,0,24691,10,469769,1.685556173324585,16681,496.30855299998075,strom_t01,strom,4200,94200,heldout-r3000
585,11.51001978481412,1.7602084594726561,1.7683559997558593,0.3491,0.3490999937057495,0.012000000104308128,184435551,190043871,1900625910,9687429,5850,585,0,18111,10,344749,1.56891667842865,12487,509.42499019997194,strom_t01,strom,4200,94200,heldout-r3000
600,11.969137424243987,1.968020654296875,1.9840630615234376,0.3243,0.32430002093315125,0.0,190480463,196088783,1961079830,10005077,6000,600,0,19655,10,374085,1.54152512550354,13698,522.5822282000445,strom_t01,strom,4200,94200,heldout-r3000
615,12.135730340760947,1.897634326171875,1.8988635284423827,0.297,0.2970000207424164,0.017000000923871994,196490472,202098792,2021184720,10320888,6150,615,0,18437,10,350943,1.6008434295654297,12381,535.6337528000586,strom_t01,strom,4200,94200,heldout-r3000
630,12.435447796964645,1.9117682250976562,1.928754833984375,0.3406,0.34059998393058777,0.050999999046325684,202786963,208395283,2084154430,10651777,6300,630,0,24671,10,469389,1.751998782157898,16497,548.632721300004,strom_t01,strom,4200,94200,heldout-r3000
645,12.65311460748911,1.799066552734375,1.7922891387939452,0.3704,0.37040001153945923,0.032999999821186066,209602477,215210797,2152314370,11009983,6450,645,0,20673,10,393427,1.6078245639801025,13770,561.6995024000062,strom_t01,strom,4200,94200,heldout-r3000
660,12.830132083703578,1.641389208984375,1.6415037231445313,0.3939,0.3939000070095062,0.10499999672174454,216007325,221615645,2216367650,11346575,6600,660,0,17027,10,324153,1.355765461921692,12035,574.7872171000345,strom_t01,strom,4200,94200,heldout-r3000
675,13.229666729724407,1.6752083374023437,1.6763433471679687,0.3945,0.3944999873638153,0.003000000026077032,222319054,227927374,2279489740,11678266,6750,675,0,22891,10,435569,1.6124204397201538,15184,587.8007010000292,strom_t01,strom,4200,94200,heldout-r3000
690,14.500823221161962,2.5288328857421876,2.5384554138183595,0.2299,0.22990000247955322,0.0,229520211,235128531,2351506110,12056769,6900,690,0,36173,10,687927,2.344717264175415,22492,600.8596022999845,strom_t01,strom,4200,94200,heldout-r3000
705,14.50567217542529,2.0629061401367186,2.0741407653808595,0.2337,0.2336999922990799,0.003000000026077032,236891247,242499567,2425221270,12444213,7050,705,0,18391,10,350069,1.539577841758728,11243,613.9247813000111,strom_t01,strom,4200,94200,heldout-r3000
720,14.774826885986329,1.8053501708984374,1.7946653686523437,0.3563,0.3562999963760376,0.0,242941992,248550312,2485733520,12762168,7200,720,0,25832,10,491448,1.9108113050460815,16673,626.9679027999518,strom_t01,strom,4200,94200,heldout-r3000
735,15.452367093871535,1.9254210327148438,1.9297263488769532,0.3428,0.34279999136924744,0.014999999664723873,249380147,254988467,2550119870,13100513,7350,735,0,21632,10,411648,1.78476881980896,14103,639.9740679999813,strom_t01,strom,4200,94200,heldout-r3000
750,15.875621987183393,1.7734664184570312,1.7778952880859376,0.3353,0.3353000283241272,0.13199999928474426,255481698,261090018,2611140180,13421142,7500,750,0,22064,10,419856,1.6014368534088135,14743,653.0563389000017,strom_t01,strom,4200,94200,heldout-r3000
765,16.41979306586534,1.7386172973632812,1.7408196105957032,0.3756,0.37560001015663147,0.0,261813719,267422039,2674465190,13753901,7650,765,0,19542,10,371938,1.531143307685852,13011,666.1043047000421,strom_t01,strom,4200,94200,heldout-r3000
780,16.8627097010538,1.56919677734375,1.576079769897461,0.412,0.41200000047683716,0.07199999690055847,268146101,273754421,2737793810,14086679,7800,780,0,21392,10,407088,1.4876154661178589,14240,679.2062109999824,strom_t01,strom,4200,94200,heldout-r3000
795,17.794322579833867,1.8456541259765624,1.839492300415039,0.3466,0.3466000258922577,0.11900000274181366,274681783,280290103,2803155430,14430157,7950,795,0,16461,10,313399,1.51542067527771,9776,692.531937599997,strom_t01,strom,4200,94200,heldout-r3000
810,18.52376286621988,1.9023235107421874,1.9082069549560547,0.3267,0.32670003175735474,0.0,279660966,285269286,2852952060,14691714,8100,810,0,15838,10,301562,1.6414016485214233,9419,705.7138634000439,strom_t01,strom,4200,94200,heldout-r3000
825,19.19448375773132,1.9138632690429687,1.9284855682373048,0.3095,0.3095000088214874,0.02199999988079071,284324483,289932803,2899592030,14936657,8250,825,0,18973,10,361127,1.5754046440124512,12123,718.930999299977,strom_t01,strom,4200,94200,heldout-r3000
840,19.824423482257128,1.892603955078125,1.8910137023925782,0.3044,0.3043999671936035,0.004000000189989805,290051810,295660130,2956870100,15237590,8400,840,0,23267,10,442713,1.7824981212615967,14678,731.9103191000177,strom_t01,strom,4200,94200,heldout-r3000
855,20.3089994547233,1.7428191284179688,1.7608031799316406,0.3415,0.34150001406669617,0.01600000075995922,295821640,301429960,3014573200,15540760,8550,855,0,19942,10,379538,1.6132575273513794,13147,745.0659500999609,strom_t01,strom,4200,94200,heldout-r3000
870,20.930048291751742,1.7087377685546874,1.7045697174072265,0.3827,0.38270002603530884,0.04699999839067459,301496223,307104543,3071323830,15838917,8700,870,0,18334,10,348986,1.4606162309646606,12033,758.115232000011,strom_t01,strom,4200,94200,heldout-r3000
