round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.85972808194337,2.435718493652344,2.4376066345214844,0.0985,0.09850000590085983,0.0,1753540,7361860,73618920,0,10,1,0,0,10,1753540,0.459419310092926,175258,1.3004807999823242,sign_ef,sign_ef,4400,94400,heldout-r3000
15,2.65969601677635,2.2366650390625,2.2404946716308594,0.1888,0.18880000710487366,0.012000000104308128,26303100,31911420,319119000,0,150,15,0,0,10,1753540,0.22634735703468323,175258,13.173193300026469,sign_ef,sign_ef,4400,94400,heldout-r3000
30,2.5431483764431526,2.1209997314453126,2.119934124755859,0.2435,0.2434999942779541,0.0,52606200,58214520,582154800,0,300,30,0,0,10,1753540,0.2780056893825531,175258,25.916437400039285,sign_ef,sign_ef,4400,94400,heldout-r3000
45,2.458382961677781,2.0376778076171873,2.0376246215820313,0.2705,0.2705000042915344,0.009999999776482582,78909300,84517620,845190600,0,450,45,0,0,10,1753540,0.29774147272109985,175258,38.63894890004303,sign_ef,sign_ef,4400,94400,heldout-r3000
60,2.3965616502313,1.9767455078125,1.977040740966797,0.2767,0.2767000198364258,0.010999999940395355,105212400,110820720,1108226400,0,600,60,0,0,10,1753540,0.30098313093185425,175258,51.33764899999369,sign_ef,sign_ef,4400,94400,heldout-r3000
75,2.3520067000750804,1.9334283081054688,1.9369086303710938,0.2959,0.29589998722076416,0.02500000037252903,131515500,137123820,1371262200,0,750,75,0,0,10,1753540,0.3023804724216461,175258,64.06093669997063,sign_ef,sign_ef,4400,94400,heldout-r3000
90,2.305725711211591,1.8880263061523437,1.8910180908203125,0.3032,0.30320000648498535,0.0430000014603138,157818600,163426920,1634298000,0,900,90,0,0,10,1753540,0.30775701999664307,175258,76.75395559996832,sign_ef,sign_ef,4400,94400,heldout-r3000
105,2.269745321562604,1.853031787109375,1.8573720458984375,0.3218,0.32179999351501465,0.07199999690055847,184121700,189730020,1897333800,0,1050,105,0,0,10,1753540,0.31812164187431335,175258,89.49260590004269,sign_ef,sign_ef,4400,94400,heldout-r3000
120,2.232732009190193,1.8168505249023437,1.8256303497314452,0.3465,0.3465000092983246,0.09000000357627869,210424800,216033120,2160369600,0,1200,120,0,0,10,1753540,0.3245905637741089,175258,102.21812870004214,sign_ef,sign_ef,4400,94400,heldout-r3000
135,2.2058913429321896,1.7908096069335937,1.8026404876708984,0.351,0.351000040769577,0.09300000220537186,236727900,242336220,2423405400,0,1350,135,0,0,10,1753540,0.3400149643421173,175258,114.90162460005376,sign_ef,sign_ef,4400,94400,heldout-r3000
150,2.174605456024653,1.7602041137695312,1.7721966583251954,0.3648,0.36479997634887695,0.07599999755620956,263031000,268639320,2686441200,0,1500,150,0,0,10,1753540,0.3504771888256073,175258,127.57263569999486,sign_ef,sign_ef,4400,94400,heldout-r3000
165,2.153105398319743,1.7393962036132813,1.7527558929443359,0.3784,0.3783999979496002,0.20999999344348907,289334100,294942420,2949477000,0,1650,165,0,0,10,1753540,0.361028790473938,175258,140.24651329999324,sign_ef,sign_ef,4400,94400,heldout-r3000
180,2.119842960052402,1.7067084716796874,1.7207613342285155,0.3906,0.3905999958515167,0.20000000298023224,315637200,321245520,3212512800,0,1800,180,0,0,10,1753540,0.36980924010276794,175258,152.9377360000508,sign_ef,sign_ef,4400,94400,heldout-r3000
195,2.102207138351153,1.6896100341796876,1.7019259796142578,0.3987,0.3986999988555908,0.13899999856948853,341940300,347548620,3475548600,0,1950,195,0,0,10,1753540,0.3823908865451813,175258,165.65385410003364,sign_ef,sign_ef,4400,94400,heldout-r3000
210,2.0865055959803867,1.6743771362304687,1.6868429077148437,0.3971,0.39709997177124023,0.21400000154972076,368243400,373851720,3738584400,0,2100,210,0,0,10,1753540,0.3906155526638031,175258,178.39272719994187,sign_ef,sign_ef,4400,94400,heldout-r3000
225,2.0610507786387346,1.6493603393554688,1.6628856231689453,0.4122,0.4121999740600586,0.1459999978542328,394546500,400154820,4001620200,0,2250,225,0,0,10,1753540,0.3988989591598511,175258,191.11723179998808,sign_ef,sign_ef,4400,94400,heldout-r3000
240,2.0473008261785726,1.6359044189453125,1.64725283203125,0.416,0.41599997878074646,0.17299999296665192,420849600,426457920,4264656000,0,2400,240,0,0,10,1753540,0.4081293046474457,175258,203.8097450999776,sign_ef,sign_ef,4400,94400,heldout-r3000
255,2.0338169116419507,1.6227892822265626,1.6374686462402344,0.4175,0.41749998927116394,0.09399999678134918,447152700,452761020,4527691800,0,2550,255,0,0,10,1753540,0.41978946328163147,175258,216.54866480000783,sign_ef,sign_ef,4400,94400,heldout-r3000
270,2.017647912301845,1.6068584838867188,1.6209142425537109,0.4256,0.42559996247291565,0.20800000429153442,473455800,479064120,4790727600,0,2700,270,0,0,10,1753540,0.43484368920326233,175258,229.32469499995932,sign_ef,sign_ef,4400,94400,heldout-r3000
285,1.9962475647329352,1.5856675659179686,1.6016723205566405,0.4329,0.43290001153945923,0.14100000262260437,499758900,505367220,5053763400,0,2850,285,0,0,10,1753540,0.444530189037323,175258,242.09276929998305,sign_ef,sign_ef,4400,94400,heldout-r3000
300,1.9817764814212453,1.5713041259765625,1.587617559814453,0.4398,0.4397999942302704,0.22699999809265137,526062000,531670320,5316799200,0,3000,300,0,0,10,1753540,0.45418280363082886,175258,254.77094590000343,sign_ef,sign_ef,4400,94400,heldout-r3000
315,1.97205360958199,1.56163486328125,1.5784179534912108,0.4434,0.44339999556541443,0.2290000021457672,552365100,557973420,5579835000,0,3150,315,0,0,10,1753540,0.46594297885894775,175258,267.4302727000322,sign_ef,sign_ef,4400,94400,heldout-r3000
330,1.9655012818774906,1.5551105102539062,1.5698887237548829,0.4455,0.445499986410141,0.1979999989271164,578668200,584276520,5842870800,0,3300,330,0,0,10,1753540,0.4745565950870514,175258,280.1628948999569,sign_ef,sign_ef,4400,94400,heldout-r3000
345,1.9463689707969083,1.5359608520507813,1.5546941040039062,0.449,0.44899997115135193,0.2240000069141388,604971300,610579620,6105906600,0,3450,345,0,0,10,1753540,0.4866592586040497,175258,292.83036719996016,sign_ef,sign_ef,4400,94400,heldout-r3000
360,1.9390595412667841,1.5285488525390625,1.5451661987304688,0.4496,0.4496000409126282,0.16500000655651093,631274400,636882720,6368942400,0,3600,360,0,0,10,1753540,0.499258428812027,175258,305.5042166999774,sign_ef,sign_ef,4400,94400,heldout-r3000
375,1.9277167640597326,1.5170689086914062,1.5353552581787109,0.451,0.45100003480911255,0.21799999475479126,657577500,663185820,6631978200,0,3750,375,0,0,10,1753540,0.5085392594337463,175258,318.1889597000554,sign_ef,sign_ef,4400,94400,heldout-r3000
390,1.9158570480825146,1.5049881591796874,1.5249097045898437,0.4561,0.4560999870300293,0.1550000011920929,683880600,689488920,6895014000,0,3900,390,0,0,10,1753540,0.5189955830574036,175258,330.8733692000387,sign_ef,sign_ef,4400,94400,heldout-r3000
405,1.906712484534504,1.4956188598632814,1.5156787475585938,0.4659,0.4659000039100647,0.21699999272823334,710183700,715792020,7158049800,0,4050,405,0,0,10,1753540,0.530746340751648,175258,343.59336359996814,sign_ef,sign_ef,4400,94400,heldout-r3000
420,1.896314462959487,1.4849516723632812,1.5053201049804688,0.4607,0.46070000529289246,0.2029999941587448,736486800,742095120,7421085600,0,4200,420,0,0,10,1753540,0.539901614189148,175258,356.2795800999738,sign_ef,sign_ef,4400,94400,heldout-r3000
435,1.8805363097664434,1.4689567626953124,1.4900448913574218,0.471,0.4710000157356262,0.24699999392032623,762789900,768398220,7684121400,0,4350,435,0,0,10,1753540,0.5495995879173279,175258,368.97173119999934,sign_ef,sign_ef,4400,94400,heldout-r3000
