round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.8958695299481083,2.4718656494140623,2.466319189453125,0.1,0.10000000149011612,0.0,1753540,7361860,73618920,0,10,1,0,0,10,1753540,0.4892444610595703,175258,1.3392845999915153,sign_ef,sign_ef,4500,94500,heldout-r3000
15,2.655272957427165,2.2322369384765626,2.2314069152832032,0.2064,0.20640002191066742,0.010999999940395355,26303100,31911420,319119000,0,150,15,0,0,10,1753540,0.22783923149108887,175258,13.164632100029849,sign_ef,sign_ef,4500,94500,heldout-r3000
30,2.530973703587403,2.1088531616210937,2.1022738708496096,0.2342,0.23420000076293945,0.023000000044703484,52606200,58214520,582154800,0,300,30,0,0,10,1753540,0.2764168679714203,175258,25.80258480005432,sign_ef,sign_ef,4500,94500,heldout-r3000
45,2.4609352904426194,2.0402193603515624,2.0301306823730467,0.2642,0.26420003175735474,0.04399999976158142,78909300,84517620,845190600,0,450,45,0,0,10,1753540,0.3001944422721863,175258,38.41663500003051,sign_ef,sign_ef,4500,94500,heldout-r3000
60,2.412054598354589,1.9922271728515626,1.9835834838867188,0.284,0.2839999794960022,0.0430000014603138,105212400,110820720,1108226400,0,600,60,0,0,10,1753540,0.3043767511844635,175258,51.032337600016035,sign_ef,sign_ef,4500,94500,heldout-r3000
75,2.3558169388449777,1.9371939575195312,1.9267813232421875,0.3069,0.3068999946117401,0.03999999910593033,131515500,137123820,1371262200,0,750,75,0,0,10,1753540,0.31059104204177856,175258,63.69482460001018,sign_ef,sign_ef,4500,94500,heldout-r3000
90,2.3238399098771683,1.9060983642578124,1.8952710571289062,0.3154,0.31539997458457947,0.10499999672174454,157818600,163426920,1634298000,0,900,90,0,0,10,1753540,0.31262725591659546,175258,76.07293719996233,sign_ef,sign_ef,4500,94500,heldout-r3000
105,2.29235963878801,1.8756023559570312,1.86489892578125,0.3262,0.326200008392334,0.039000000804662704,184121700,189730020,1897333800,0,1050,105,0,0,10,1753540,0.3217913806438446,175258,86.79007740004454,sign_ef,sign_ef,4500,94500,heldout-r3000
120,2.2515831344951236,1.8356304565429689,1.8267666015625,0.3396,0.3396000266075134,0.039000000804662704,210424800,216033120,2160369600,0,1200,120,0,0,10,1753540,0.3314295709133148,175258,99.41284710005857,sign_ef,sign_ef,4500,94500,heldout-r3000
135,2.219029175258544,1.8039016235351562,1.7977034545898438,0.3555,0.3555000126361847,0.06800000369548798,236727900,242336220,2423405400,0,1350,135,0,0,10,1753540,0.3380018472671509,175258,112.06009040004574,sign_ef,sign_ef,4500,94500,heldout-r3000
150,2.187428571208881,1.773008642578125,1.7678302734375,0.3712,0.37119999527931213,0.09000000357627869,263031000,268639320,2686441200,0,1500,150,0,0,10,1753540,0.35033056139945984,175258,124.71410009998363,sign_ef,sign_ef,4500,94500,heldout-r3000
165,2.168154756260477,1.7544250122070313,1.7488729583740235,0.3847,0.3847000300884247,0.13300000131130219,289334100,294942420,2949477000,0,1650,165,0,0,10,1753540,0.36124831438064575,175258,137.37414069997612,sign_ef,sign_ef,4500,94500,heldout-r3000
180,2.1363703016163895,1.7232251098632811,1.7188707977294921,0.3928,0.3928000032901764,0.1469999998807907,315637200,321245520,3212512800,0,1800,180,0,0,10,1753540,0.3696514070034027,175258,150.07574310002383,sign_ef,sign_ef,4500,94500,heldout-r3000
195,2.1207522676772905,1.7081663330078125,1.7031095001220704,0.3968,0.3968000113964081,0.17599999904632568,341940300,347548620,3475548600,0,1950,195,0,0,10,1753540,0.3807048499584198,175258,162.70998629997484,sign_ef,sign_ef,4500,94500,heldout-r3000
210,2.091906838393677,1.6797809692382812,1.6756342742919923,0.4061,0.40610000491142273,0.16599999368190765,368243400,373851720,3738584400,0,2100,210,0,0,10,1753540,0.3911179006099701,175258,175.39168350002728,sign_ef,sign_ef,4500,94500,heldout-r3000
225,2.077939866065688,1.6662151489257813,1.6626171264648437,0.4123,0.4123000204563141,0.08900000154972076,394546500,400154820,4001620200,0,2250,225,0,0,10,1753540,0.4019312262535095,175258,188.0350074999733,sign_ef,sign_ef,4500,94500,heldout-r3000
240,2.0679897688322235,1.6565639038085938,1.6540036987304687,0.4146,0.4145999848842621,0.09700000286102295,420849600,426457920,4264656000,0,2400,240,0,0,10,1753540,0.41575807332992554,175258,200.68517620000057,sign_ef,sign_ef,4500,94500,heldout-r3000
255,2.0444330475298687,1.6333122924804688,1.6286232635498046,0.4225,0.42249998450279236,0.20499999821186066,447152700,452761020,4527691800,0,2550,255,0,0,10,1753540,0.42503079771995544,175258,213.3512047000695,sign_ef,sign_ef,4500,94500,heldout-r3000
270,2.030045712759579,1.6191008666992188,1.6137852478027344,0.4274,0.42740002274513245,0.15700000524520874,473455800,479064120,4790727600,0,2700,270,0,0,10,1753540,0.4363153576850891,175258,225.99275680002756,sign_ef,sign_ef,4500,94500,heldout-r3000
285,2.014984867006424,1.6041754760742188,1.6019389068603516,0.4336,0.4336000084877014,0.16500000655651093,499758900,505367220,5053763400,0,2850,285,0,0,10,1753540,0.44584327936172485,175258,238.64636500005145,sign_ef,sign_ef,4500,94500,heldout-r3000
300,2.002486652992014,1.5918424560546875,1.588564926147461,0.4303,0.4302999973297119,0.1120000034570694,526062000,531670320,5316799200,0,3000,300,0,0,10,1753540,0.4547826647758484,175258,251.30714040005114,sign_ef,sign_ef,4500,94500,heldout-r3000
315,1.9883715492363554,1.577863037109375,1.575778109741211,0.4442,0.4442000091075897,0.20499999821186066,552365100,557973420,5579835000,0,3150,315,0,0,10,1753540,0.46632206439971924,175258,263.97659940004814,sign_ef,sign_ef,4500,94500,heldout-r3000
330,1.9813658744941467,1.5708450439453125,1.566948358154297,0.4397,0.43970003724098206,0.15399999916553497,578668200,584276520,5842870800,0,3300,330,0,0,10,1753540,0.47582465410232544,175258,276.61528580007143,sign_ef,sign_ef,4500,94500,heldout-r3000
345,1.9650720264139818,1.5545910034179689,1.5526459564208985,0.4463,0.4462999999523163,0.24400000274181366,604971300,610579620,6105906600,0,3450,345,0,0,10,1753540,0.48518967628479004,175258,289.2444584000623,sign_ef,sign_ef,4500,94500,heldout-r3000
360,1.9511142319969366,1.5406075439453124,1.5379647674560546,0.4472,0.4472000300884247,0.19599999487400055,631274400,636882720,6368942400,0,3600,360,0,0,10,1753540,0.4964488744735718,175258,301.8679962999886,sign_ef,sign_ef,4500,94500,heldout-r3000
375,1.9427395174219273,1.5320990600585938,1.52918388671875,0.4592,0.459199994802475,0.29899999499320984,657577500,663185820,6631978200,0,3750,375,0,0,10,1753540,0.5068870782852173,175258,314.4755752000492,sign_ef,sign_ef,4500,94500,heldout-r3000
390,1.9330272956093073,1.5222811401367187,1.5219137115478516,0.4522,0.4521999955177307,0.14300000667572021,683880600,689488920,6895014000,0,3900,390,0,0,10,1753540,0.5172282457351685,175258,327.10535189998336,sign_ef,sign_ef,4500,94500,heldout-r3000
405,1.9259973029667978,1.5150755859375,1.5145014343261718,0.4533,0.45329999923706055,0.13500000536441803,710183700,715792020,7158049800,0,4050,405,0,0,10,1753540,0.5259262919425964,175258,339.7389072000515,sign_ef,sign_ef,4500,94500,heldout-r3000
420,1.9128994039050535,1.50175625,1.5005091125488281,0.4622,0.46220001578330994,0.19699999690055847,736486800,742095120,7421085600,0,4200,420,0,0,10,1753540,0.5339771509170532,175258,352.35984290007036,sign_ef,sign_ef,4500,94500,heldout-r3000
435,1.8978686018338893,1.4864473388671875,1.4907602325439453,0.4691,0.4690999984741211,0.2619999945163727,762789900,768398220,7684121400,0,4350,435,0,0,10,1753540,0.5445616841316223,175258,364.97971680003684,sign_ef,sign_ef,4500,94500,heldout-r3000
450,1.8905362691080665,1.4788471069335938,1.4813197479248046,0.4716,0.4716000258922577,0.20000000298023224,789093000,794701320,7947157200,0,4500,450,0,0,10,1753540,0.5543120503425598,175258,377.55821479996666,sign_ef,sign_ef,4500,94500,heldout-r3000
465,1.8832958520382643,1.4713180053710937,1.4753925689697265,0.4735,0.47349998354911804,0.2590000033378601,815396100,821004420,8210193000,0,4650,465,0,0,10,1753540,0.5658347606658936,175258,390.1638413000619,sign_ef,sign_ef,4500,94500,heldout-r3000
480,1.8737233897706493,1.4613638793945312,1.4667561950683594,0.4753,0.47530004382133484,0.2070000022649765,841699200,847307520,8473228800,0,4800,480,0,0,10,1753540,0.575070858001709,175258,402.7958954999922,sign_ef,sign_ef,4500,94500,heldout-r3000
495,1.869613130781427,1.456885107421875,1.4607650451660157,0.475,0.4749999940395355,0.23800000548362732,868002300,873610620,8736264600,0,4950,495,0,0,10,1753540,0.5835467576980591,175258,415.40910080005415,sign_ef,sign_ef,4500,94500,heldout-r3000
510,1.8573164932047015,1.4442458129882811,1.4504815399169921,0.4852,0.48520001769065857,0.24899999797344208,894305400,899913720,8999300400,0,5100,510,0,0,10,1753540,0.5906878709793091,175258,428.05476159998216,sign_ef,sign_ef,4500,94500,heldout-r3000
525,1.8455047940487042,1.4319956420898436,1.4394410552978516,0.4864,0.48639997839927673,0.24400000274181366,920608500,926216820,9262336200,0,5250,525,0,0,10,1753540,0.6003121137619019,175258,440.6428038000595,sign_ef,sign_ef,4500,94500,heldout-r3000
540,1.835645398760494,1.4218004028320312,1.4270680572509766,0.4932,0.49320003390312195,0.3160000145435333,946911600,952519920,9525372000,0,5400,540,0,0,10,1753540,0.6043594479560852,175258,453.2457012999803,sign_ef,sign_ef,4500,94500,heldout-r3000
555,1.8385719875461422,1.4241998046875,1.4302803131103516,0.4855,0.4855000078678131,0.21199999749660492,973214700,978823020,9788407800,0,5550,555,0,0,10,1753540,0.6152334809303284,175258,465.85835460003,sign_ef,sign_ef,4500,94500,heldout-r3000
570,1.8181600195501,1.4032380737304688,1.4128808868408202,0.4958,0.4958000183105469,0.2919999957084656,999517800,1005126120,10051443600,0,5700,570,0,0,10,1753540,0.62469482421875,175258,478.4639288999606,sign_ef,sign_ef,4500,94500,heldout-r3000
585,1.8117726839386858,1.3963985717773437,1.404627493286133,0.5004,0.5004000067710876,0.289000004529953,1025820900,1031429220,10314479400,0,5850,585,0,0,10,1753540,0.6338090896606445,175258,491.068204900017,sign_ef,sign_ef,4500,94500,heldout-r3000
600,1.8037705316197126,1.3878393432617186,1.3973370300292969,0.5013,0.501300036907196,0.24400000274181366,1052124000,1057732320,10577515200,0,6000,600,0,0,10,1753540,0.638854444026947,175258,503.8934850000078,sign_ef,sign_ef,4500,94500,heldout-r3000
615,1.8047859801199286,1.3883614868164063,1.3960651824951171,0.5001,0.5001000761985779,0.3009999990463257,1078427100,1084035420,10840551000,0,6150,615,0,0,10,1753540,0.6457954049110413,175258,516.6593831999926,sign_ef,sign_ef,4500,94500,heldout-r3000
630,1.8011495606289245,1.3841929931640624,1.3939990997314453,0.5027,0.5027000308036804,0.23199999332427979,1104730200,1110338520,11103586800,0,6300,630,0,0,10,1753540,0.658093273639679,175258,529.2695712000132,sign_ef,sign_ef,4500,94500,heldout-r3000
645,1.7919243136998264,1.3744122314453124,1.3847659637451173,0.502,0.5020000338554382,0.24199999868869781,1131033300,1136641620,11366622600,0,6450,645,0,0,10,1753540,0.6607151031494141,175258,541.8917364999652,sign_ef,sign_ef,4500,94500,heldout-r3000
660,1.7867964305523782,1.3687695922851562,1.3808060546875,0.505,0.5050000548362732,0.26100000739097595,1157336400,1162944720,11629658400,0,6600,660,0,0,10,1753540,0.6686127781867981,175258,554.5113532000687,sign_ef,sign_ef,4500,94500,heldout-r3000
675,1.7758116413462908,1.3571965698242188,1.376283432006836,0.51,0.5099999904632568,0.21699999272823334,1183639500,1189247820,11892694200,0,6750,675,0,0,10,1753540,0.6756208539009094,175258,567.1225403000135,sign_ef,sign_ef,4500,94500,heldout-r3000
690,1.7601760298237206,1.3409384155273438,1.3556210205078125,0.5146,0.5145999789237976,0.28600001335144043,1209942600,1215550920,12155730000,0,6900,690,0,0,10,1753540,0.683702826499939,175258,579.7820633000229,sign_ef,sign_ef,4500,94500,heldout-r3000
705,1.7644134969254957,1.3446499633789062,1.3545135711669922,0.5175,0.5174999833106995,0.3190000057220459,1236245700,1241854020,12418765800,0,7050,705,0,0,10,1753540,0.6910784244537354,175258,592.4180212999927,sign_ef,sign_ef,4500,94500,heldout-r3000
720,1.749867615072336,1.3295502807617188,1.348241116333008,0.5164,0.5164000391960144,0.210999995470047,1262548800,1268157120,12681801600,0,7200,720,0,0,10,1753540,0.6977280378341675,175258,605.0366709000664,sign_ef,sign_ef,4500,94500,heldout-r3000
735,1.747848354673665,1.3268654296875,1.3402275634765626,0.5201,0.5200999975204468,0.32100000977516174,1288851900,1294460220,12944837400,0,7350,735,0,0,10,1753540,0.7054450511932373,175258,617.6497905000579,sign_ef,sign_ef,4500,94500,heldout-r3000
750,1.7373403246279806,1.315755908203125,1.3307031280517578,0.5221,0.5220999717712402,0.29600000381469727,1315155000,1320763320,13207873200,0,7500,750,0,0,10,1753540,0.7099723815917969,175258,630.2891936000669,sign_ef,sign_ef,4500,94500,heldout-r3000
765,1.7410735565751791,1.3189082763671875,1.3351564514160157,0.5187,0.5187000632286072,0.2669999897480011,1341458100,1347066420,13470909000,0,7650,765,0,0,10,1753540,0.7156053781509399,175258,642.8750351000344,sign_ef,sign_ef,4500,94500,heldout-r3000
780,1.7289239387480542,1.3063287719726562,1.3239440826416016,0.533,0.5329999923706055,0.3569999933242798,1367761200,1373369520,13733944800,0,7800,780,0,0,10,1753540,0.7231807708740234,175258,655.4722247000318,sign_ef,sign_ef,4500,94500,heldout-r3000
795,1.7153207886366173,1.2922062866210937,1.3123820404052735,0.5319,0.5319000482559204,0.2939999997615814,1394064300,1399672620,13996980600,0,7950,795,0,0,10,1753540,0.7262814044952393,175258,668.0867894999683,sign_ef,sign_ef,4500,94500,heldout-r3000
810,1.712447453459166,1.2886796508789062,1.3062805236816406,0.5348,0.5347999930381775,0.30399999022483826,1420367400,1425975720,14260016400,0,8100,810,0,0,10,1753540,0.7333716750144958,175258,680.6911882000277,sign_ef,sign_ef,4500,94500,heldout-r3000
825,1.7098565878503025,1.2855343505859376,1.3015217254638671,0.5352,0.5352000594139099,0.2549999952316284,1446670500,1452278820,14523052200,0,8250,825,0,0,10,1753540,0.7405521273612976,175258,693.3078204999911,sign_ef,sign_ef,4500,94500,heldout-r3000
840,1.699056361153163,1.2741455322265625,1.2960765655517579,0.5428,0.5428000092506409,0.30000001192092896,1472973600,1478581920,14786088000,0,8400,840,0,0,10,1753540,0.7467334866523743,175258,705.8977679000236,sign_ef,sign_ef,4500,94500,heldout-r3000
855,1.6902663750404492,1.26477568359375,1.2877647338867189,0.5448,0.5447999835014343,0.33500000834465027,1499276700,1504885020,15049123800,0,8550,855,0,0,10,1753540,0.7501817941665649,175258,718.4817080000648,sign_ef,sign_ef,4500,94500,heldout-r3000
870,1.6879192918585615,1.2617769165039063,1.2861076080322265,0.5426,0.5425999760627747,0.3880000114440918,1525579800,1531188120,15312159600,0,8700,870,0,0,10,1753540,0.7557581067085266,175258,731.1418610999826,sign_ef,sign_ef,4500,94500,heldout-r3000
885,1.6720699413655327,1.2453063598632812,1.2735303161621094,0.549,0.5489999651908875,0.30799999833106995,1551882900,1557491220,15575195400,0,8850,885,0,0,10,1753540,0.7653245329856873,175258,743.7250118000666,sign_ef,sign_ef,4500,94500,heldout-r3000
