round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.2843102492552503,2.8574155029296877,2.8490532165527345,0.1,0.10000000149011612,0.0,1736214,7344534,73445660,91346,10,1,0,91346,10,1736214,3.42417049407959,26296,0.636016300002666,event_t0125_q005,event,4300,94300,heldout-r1800
15,2.8799855489280133,2.453443859863281,2.4652416320800783,0.1054,0.10540000349283218,0.0,7196939,12805259,128057390,378281,150,15,0,23872,10,454208,0.8473184108734131,14188,7.888805800001137,event_t0125_q005,event,4300,94300,heldout-r1800
30,2.968535002739518,2.5418145141601562,2.5312238037109376,0.1291,0.1291000097990036,0.0,14588248,20196568,201975280,766792,300,30,0,25780,10,490460,0.842668354511261,17000,15.922414200002095,event_t0125_q005,event,4300,94300,heldout-r1800
45,2.5454010635298445,2.118623974609375,2.1293987426757814,0.2154,0.21539998054504395,0.0,22245500,27853820,278552600,1169300,450,45,0,26528,10,504672,0.8146755695343018,18187,23.5976167000008,event_t0125_q005,event,4300,94300,heldout-r1800
60,2.4992366366936825,2.0735243286132814,2.0669889709472655,0.2183,0.2183000147342682,0.01600000075995922,30606626,36214946,362168660,1608854,600,60,0,28731,10,546529,0.7855499982833862,19958,31.225646800001414,event_t0125_q005,event,4300,94300,heldout-r1800
75,2.4409091354628094,2.0142102416992187,2.0294801513671876,0.2342,0.23420000076293945,0.0,39337606,44945926,449483260,2067874,750,75,0,32360,10,615480,0.8203709721565247,22593,38.85336550000284,event_t0125_q005,event,4300,94300,heldout-r1800
90,2.3710299997253808,1.9427950805664063,1.947291943359375,0.2585,0.25850000977516174,0.0,48912490,54520810,545236900,2571310,900,90,0,32129,10,611091,0.7636529207229614,22602,46.702775000001566,event_t0125_q005,event,4300,94300,heldout-r1800
105,2.5908633791908624,2.1607259033203126,2.17752568359375,0.2098,0.20979999005794525,0.0,59424853,65033173,650365330,3124087,1050,105,0,39456,10,750304,0.9451629519462585,28381,54.350466300002154,event_t0125_q005,event,4300,94300,heldout-r1800
120,2.3925875465836377,1.95905263671875,1.9610060241699219,0.2707,0.27070003747940063,0.0,70375755,75984075,759879150,3699945,1200,120,0,40372,10,767708,0.8313014507293701,28336,61.98867020000034,event_t0125_q005,event,4300,94300,heldout-r1800
135,2.455721024883259,2.0173113891601564,2.03511748046875,0.2747,0.27470001578330994,0.0020000000949949026,82444731,88053051,880573710,4334649,1350,135,0,45053,10,856647,0.9131501317024231,31988,69.85487050000302,event_t0125_q005,event,4300,94300,heldout-r1800
150,2.43072904490903,1.9871419311523437,1.9816370544433595,0.2645,0.2644999921321869,0.02500000037252903,95068431,100676751,1006815510,4998549,1500,150,0,48609,10,924211,0.8936640024185181,34405,77.54273710000052,event_t0125_q005,event,4300,94300,heldout-r1800
165,2.3105510246936234,1.8612955078125,1.8652594848632813,0.3095,0.30949997901916504,0.07800000160932541,108553553,114161873,1141671530,5707787,1650,165,0,46036,10,875324,0.8592789173126221,32620,85.20267920000333,event_t0125_q005,event,4300,94300,heldout-r1800
180,2.2399485858768227,1.7854650634765625,1.7914011932373046,0.3496,0.34960001707077026,0.0,121787077,127395397,1274011570,6403783,1800,180,0,47270,10,898770,0.8010048866271973,33743,92.84032040000238,event_t0125_q005,event,4300,94300,heldout-r1800
195,2.30713431226369,1.8478505249023438,1.8513671966552734,0.3441,0.3441000282764435,0.07500000298023224,135556705,141165025,1411712650,7127995,1950,195,0,49858,10,947942,0.8131919503211975,35257,100.71717680000074,event_t0125_q005,event,4300,94300,heldout-r1800
210,2.1240393626895733,1.65948154296875,1.6646978393554688,0.3899,0.3899000287055969,0.08299999684095383,150100659,155708979,1557156990,7892961,2100,210,0,47003,10,893697,0.7837814092636108,34118,108.371377200001,event_t0125_q005,event,4300,94300,heldout-r1800
225,2.253847820566781,1.7844256469726563,1.7856170715332031,0.337,0.3369999825954437,0.03200000151991844,164655158,170263478,1702706780,8658482,2250,225,0,51857,10,985923,0.8494591116905212,38016,116.027419500002,event_t0125_q005,event,4300,94300,heldout-r1800
240,2.060034363969788,1.5861255249023438,1.601034878540039,0.4041,0.4041000008583069,0.125,179075422,184683742,1846914220,9416938,2400,240,0,46867,10,891113,0.7633501887321472,34688,123.68099530000109,event_t0125_q005,event,4300,94300,heldout-r1800
255,2.134079027625732,1.6559864501953125,1.6621156829833985,0.3972,0.3972000181674957,0.07699999958276749,193508283,199116603,1991247630,10176057,2550,255,0,48388,10,920012,0.756523072719574,35563,131.55740640000295,event_t0125_q005,event,4300,94300,heldout-r1800
