architecture,method,config_name,partition_seed,train_seed,tag,dimension,rounds,local_steps,local_lr,final_train_objective,final_train_ce,final_test_ce,final_test_accuracy,final_macro_accuracy,final_worst_class_accuracy,whole_train_objective,uplink_payload_bits,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,broadcast_total_bits,unicast_hybrid_total_bits,messages,coordinate_events,events_per_message,mean_delta_norm,replay_rounds,checkpoint_rounds,rho,threshold,jump0,jump_exponent,topk_fraction,strom_threshold,init_scale,server_gain,elapsed_seconds,seconds_per_round,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
cifar_resnet14_groupnorm_torch,ef_topk,ef_k025,4300,94300,heldout-r3000,175258,3000,5,0.05,0.9073651408724487,0.6269550415039062,0.7701538955688476,0.7263,0.7263000011444092,0.5199999809265137,1.42055623990887,6571500000,6573420000,6579028320,65791243200,13152448320,72364663200,30000,0,0.0,0.30362360316415626,3000,0,0.999,0.025,0.005,0.3,0.025,0.01,1.0,1.0,2582.677355999942,0.8608924519999807,0.7599999904632568,0.8450000286102295,0.6299999952316284,0.5199999809265137,0.6610000133514404,0.6200000047683716,0.7829999923706055,0.7540000081062317,0.824999988079071,0.8650000095367432
