round,group,parameter_count,coordinate_events,active_clients,firing_fraction,mean_abs_pre_reset_evidence,config_name,partition_seed,train_seed
5,stage3.block1,57728,4774,10,0.008269817073170732,0.0024785140296444295,event_t0125_q005,4200,94200
5,stage3.block2,73984,8205,10,0.011090235726643598,0.002612929395399988,event_t0125_q005,4200,94200
5,head,650,1698,10,0.2612307692307692,0.011290863901376725,event_t0125_q005,4200,94200
6,stem,464,24,8,0.005172413793103448,0.0040892385179176925,event_t0125_q005,4200,94200
6,stage1.block1,4672,74,10,0.001583904109589041,0.0025859756860882044,event_t0125_q005,4200,94200
6,stage1.block2,4672,126,10,0.0026969178082191783,0.0022413325146771967,event_t0125_q005,4200,94200
6,stage2.block1,14528,721,10,0.004962830396475771,0.0020742717548273503,event_t0125_q005,4200,94200
6,stage2.block2,18560,663,10,0.003572198275862069,0.002366864983923733,event_t0125_q005,4200,94200
6,stage3.block1,57728,5874,10,0.01017530487804878,0.0025775807444006205,event_t0125_q005,4200,94200
6,stage3.block2,73984,9326,10,0.012605428200692041,0.0026878213742747904,event_t0125_q005,4200,94200
