round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.001840383806523,2.5773129150390623,2.5755859619140624,0.102,0.10199999809265137,0.0,56083200,11216640,112166720,0,10,0,1,0,10,56083200,1.5600864887237549,175258,1.2468675998970866,dense_g15,dense,5100,95100,heldout-r3000
15,2.586294624108166,2.1642308959960936,2.160805865478516,0.2011,0.20110002160072327,0.0,841248000,89733120,897336000,0,150,0,15,0,10,56083200,0.08716575056314468,175258,13.073067899909802,dense_g15,dense,5100,95100,heldout-r3000
30,2.4573253461595432,2.037420568847656,2.0285400939941405,0.2755,0.27549999952316284,0.0,1682496000,173857920,1738588800,0,300,0,30,0,10,56083200,0.0868370532989502,175258,25.630368599900976,dense_g15,dense,5100,95100,heldout-r3000
45,2.3791007368118007,1.9612302856445312,1.9527880432128906,0.2711,0.2711000144481659,0.014000000432133675,2523744000,257982720,2579841600,0,450,0,45,0,10,56083200,0.08828073740005493,175258,38.25395349995233,dense_g15,dense,5100,95100,heldout-r3000
60,2.322559008828917,1.9067196655273437,1.9020530517578125,0.3015,0.30150002241134644,0.003000000026077032,3364992000,342107520,3421094400,0,600,0,60,0,10,56083200,0.07472158223390579,175258,50.86652189993765,dense_g15,dense,5100,95100,heldout-r3000
75,2.279887137067018,1.8660208984375,1.866552178955078,0.3282,0.32819998264312744,0.01600000075995922,4206240000,426232320,4262347200,0,750,0,75,0,10,56083200,0.09100264310836792,175258,63.458217899897136,dense_g15,dense,5100,95100,heldout-r3000
90,2.2355556975076323,1.8236358032226563,1.824352752685547,0.3293,0.32930001616477966,0.052000001072883606,5047488000,510357120,5103600000,0,900,0,90,0,10,56083200,0.11164785176515579,175258,76.02752969996072,dense_g15,dense,5100,95100,heldout-r3000
105,2.182447644278139,1.772375390625,1.7719805908203126,0.3595,0.3595000207424164,0.06800000369548798,5888736000,594481920,5944852800,0,1050,0,105,0,10,56083200,0.08628112077713013,175258,88.59049219998997,dense_g15,dense,5100,95100,heldout-r3000
120,2.1663773663328376,1.7581220458984375,1.7573156829833985,0.368,0.36800000071525574,0.026000000536441803,6729984000,678606720,6786105600,0,1200,0,120,0,10,56083200,0.13206814229488373,175258,101.13983919995371,dense_g15,dense,5100,95100,heldout-r3000
135,2.1264337072088035,1.7199540649414062,1.7263861450195312,0.3715,0.37150001525878906,0.11599999666213989,7571232000,762731520,7627358400,0,1350,0,135,0,10,56083200,0.1286282241344452,175258,113.74981959990691,dense_g15,dense,5100,95100,heldout-r3000
150,2.0735923881680587,1.6688785034179687,1.6699696258544923,0.4019,0.4019000232219696,0.1080000028014183,8412480000,846856320,8468611200,0,1500,0,150,0,10,56083200,0.08524899929761887,175258,126.2778929999331,dense_g15,dense,5100,95100,heldout-r3000
165,2.0494359313591266,1.6464039916992188,1.6454295013427735,0.4021,0.40209999680519104,0.12700000405311584,9253728000,930981120,9309864000,0,1650,0,165,0,10,56083200,0.12108340114355087,175258,138.87407019990496,dense_g15,dense,5100,95100,heldout-r3000
180,2.020786881027836,1.6194283813476562,1.621453207397461,0.4224,0.42239999771118164,0.12700000405311584,10094976000,1015105920,10151116800,0,1800,0,180,0,10,56083200,0.1049410030245781,175258,151.4388737999834,dense_g15,dense,5100,95100,heldout-r3000
195,2.0358662173195508,1.6361951171875,1.6347257873535157,0.4068,0.4068000018596649,0.12800000607967377,10936224000,1099230720,10992369600,0,1950,0,195,0,10,56083200,0.12284091860055923,175258,164.0185744999908,dense_g15,dense,5100,95100,heldout-r3000
210,1.9823269381114281,1.5843268188476562,1.5796826416015626,0.4282,0.42820000648498535,0.0560000017285347,11777472000,1183355520,11833622400,0,2100,0,210,0,10,56083200,0.11950231343507767,175258,176.59062809997704,dense_g15,dense,5100,95100,heldout-r3000
225,1.9558156325280434,1.5594813232421876,1.5583753814697265,0.4398,0.4398000240325928,0.20000000298023224,12618720000,1267480320,12674875200,0,2250,0,225,0,10,56083200,0.11166070401668549,175258,189.11883829999715,dense_g15,dense,5100,95100,heldout-r3000
240,1.9432513799061533,1.5485427368164062,1.545809814453125,0.4376,0.4375999867916107,0.13699999451637268,13459968000,1351605120,13516128000,0,2400,0,240,0,10,56083200,0.11411216109991074,175258,201.6809723000042,dense_g15,dense,5100,95100,heldout-r3000
255,1.9160761693981012,1.5229795043945313,1.5212007202148436,0.4517,0.45170003175735474,0.2370000034570694,14301216000,1435729920,14357380800,0,2550,0,255,0,10,56083200,0.10377780348062515,175258,214.4464888999937,dense_g15,dense,5100,95100,heldout-r3000
270,1.928214220309211,1.5367523071289062,1.535729251098633,0.4464,0.446399986743927,0.16899999976158142,15142464000,1519854720,15198633600,0,2700,0,270,0,10,56083200,0.11693405359983444,175258,227.09126689995173,dense_g15,dense,5100,95100,heldout-r3000
285,1.9070297558284364,1.5171431884765625,1.5228548431396485,0.4516,0.45159998536109924,0.18299999833106995,15983712000,1603979520,16039886400,0,2850,0,285,0,10,56083200,0.12837360799312592,175258,239.71164499991573,dense_g15,dense,5100,95100,heldout-r3000
300,1.9099632626513952,1.5216476928710938,1.5195886596679689,0.4461,0.44610005617141724,0.25600001215934753,16824960000,1688104320,16881139200,0,3000,0,300,0,10,56083200,0.1337759643793106,175258,252.29321679996792,dense_g15,dense,5100,95100,heldout-r3000
315,1.8776392018816435,1.4908300659179687,1.4896813690185546,0.4606,0.46059998869895935,0.17599999904632568,17666208000,1772229120,17722392000,0,3150,0,315,0,10,56083200,0.12435226142406464,175258,264.87399729993194,dense_g15,dense,5100,95100,heldout-r3000
330,1.842459104511747,1.4571830200195313,1.4589100677490234,0.4741,0.4740999639034271,0.2409999966621399,18507456000,1856353920,18563644800,0,3300,0,330,0,10,56083200,0.11299429833889008,175258,277.4614191999426,dense_g15,dense,5100,95100,heldout-r3000
345,1.8244648082574828,1.4407043579101562,1.4407705169677734,0.4804,0.4803999960422516,0.1679999977350235,19348704000,1940478720,19404897600,0,3450,0,345,0,10,56083200,0.11796033382415771,175258,290.01665739994496,dense_g15,dense,5100,95100,heldout-r3000
360,1.803683587399265,1.4214224975585938,1.4276279327392578,0.4825,0.48249998688697815,0.24300000071525574,20189952000,2024603520,20246150400,0,3600,0,360,0,10,56083200,0.12698189914226532,175258,302.56605659995694,dense_g15,dense,5100,95100,heldout-r3000
375,1.8163192567814608,1.4355218872070312,1.4405083587646483,0.4781,0.4781000316143036,0.26600000262260437,21031200000,2108728320,21087403200,0,3750,0,375,0,10,56083200,0.16501189768314362,175258,315.08465949993115,dense_g15,dense,5100,95100,heldout-r3000
390,1.7789517739277332,1.399624462890625,1.4066875915527344,0.4931,0.49309998750686646,0.21400000154972076,21872448000,2192853120,21928656000,0,3900,0,390,0,10,56083200,0.10316602885723114,175258,327.6652817999711,dense_g15,dense,5100,95100,heldout-r3000
405,1.7620392387331465,1.3841283203125,1.3928599029541016,0.4982,0.498199999332428,0.2849999964237213,22713696000,2276977920,22769908800,0,4050,0,405,0,10,56083200,0.10676472634077072,175258,340.18955309991725,dense_g15,dense,5100,95100,heldout-r3000
420,1.75596398886228,1.3794642211914063,1.383592037963867,0.4982,0.49820002913475037,0.2709999978542328,23554944000,2361102720,23611161600,0,4200,0,420,0,10,56083200,0.11042817682027817,175258,352.6997428999748,dense_g15,dense,5100,95100,heldout-r3000
435,1.7700916369956452,1.3949321044921874,1.4005796661376952,0.4968,0.4968000054359436,0.2290000021457672,24396192000,2445227520,24452414400,0,4350,0,435,0,10,56083200,0.13864311575889587,175258,365.20703759999014,dense_g15,dense,5100,95100,heldout-r3000
450,1.7420617568615824,1.3682916381835937,1.3766921417236329,0.4993,0.4993000030517578,0.20900000631809235,25237440000,2529352320,25293667200,0,4500,0,450,0,10,56083200,0.1436454802751541,175258,377.74724229995627,dense_g15,dense,5100,95100,heldout-r3000
465,1.708656103456579,1.3362808959960937,1.345249822998047,0.5175,0.5175000429153442,0.2680000066757202,26078688000,2613477120,26134920000,0,4650,0,465,0,10,56083200,0.11900465190410614,175258,390.3262365999399,dense_g15,dense,5100,95100,heldout-r3000
480,1.707992176760547,1.336973486328125,1.3472287872314452,0.5134,0.5134000182151794,0.2680000066757202,26919936000,2697601920,26976172800,0,4800,0,480,0,10,56083200,0.12359823286533356,175258,402.831215199898,dense_g15,dense,5100,95100,heldout-r3000
495,1.6807983313057573,1.3111101013183595,1.3276336822509767,0.5199,0.5199000239372253,0.2930000126361847,27761184000,2781726720,27817425600,0,4950,0,495,0,10,56083200,0.128321573138237,175258,415.4345832999097,dense_g15,dense,5100,95100,heldout-r3000
510,1.7130688857780303,1.3447068603515624,1.3640110504150391,0.5157,0.5157000422477722,0.2590000033378601,28602432000,2865851520,28658678400,0,5100,0,510,0,10,56083200,0.1477610170841217,175258,427.97522729996126,dense_g15,dense,5100,95100,heldout-r3000
525,1.7000458655716386,1.3329759704589843,1.3482585662841797,0.5078,0.5078000426292419,0.26100000739097595,29443680000,2949976320,29499931200,0,5250,0,525,0,10,56083200,0.13845133781433105,175258,440.53745979990344,dense_g15,dense,5100,95100,heldout-r3000
540,1.6571390507485253,1.2914049438476563,1.3115799346923829,0.5317,0.531700074672699,0.296999990940094,30284928000,3034101120,30341184000,0,5400,0,540,0,10,56083200,0.12304423004388809,175258,453.08047669997904,dense_g15,dense,5100,95100,heldout-r3000
555,1.6431308019793127,1.2787093566894532,1.3008713775634766,0.5309,0.5309000015258789,0.27399998903274536,31126176000,3118225920,31182436800,0,5550,0,555,0,10,56083200,0.13409574329853058,175258,465.6180189999286,dense_g15,dense,5100,95100,heldout-r3000
570,1.6395805152280256,1.276452655029297,1.2999844635009765,0.5299,0.5299000144004822,0.2840000092983246,31967424000,3202350720,32023689600,0,5700,0,570,0,10,56083200,0.14913310110569,175258,478.17615749989636,dense_g15,dense,5100,95100,heldout-r3000
585,1.604236153496476,1.2423226806640626,1.2689597534179688,0.5458,0.545799970626831,0.36500000953674316,32808672000,3286475520,32864942400,0,5850,0,585,0,10,56083200,0.11523468047380447,175258,491.0790664999513,dense_g15,dense,5100,95100,heldout-r3000
600,1.5965888334847056,1.2359504333496094,1.2664311584472656,0.5468,0.5468000173568726,0.23100000619888306,33649920000,3370600320,33706195200,0,6000,0,600,0,10,56083200,0.15441982448101044,175258,503.564470399986,dense_g15,dense,5100,95100,heldout-r3000
615,1.6009615356670692,1.2415675354003906,1.2679330474853516,0.5416,0.5415999889373779,0.3019999861717224,34491168000,3454725120,34547448000,0,6150,0,615,0,10,56083200,0.16064591705799103,175258,516.07415079989,dense_g15,dense,5100,95100,heldout-r3000
630,1.564163955342956,1.2059732055664063,1.2392459503173827,0.5533,0.5533000230789185,0.375,35332416000,3538849920,35388700800,0,6300,0,630,0,10,56083200,0.12130527943372726,175258,528.5461733998964,dense_g15,dense,5100,95100,heldout-r3000
645,1.5741149381112307,1.2171665161132812,1.2489778198242187,0.5524,0.5523999929428101,0.3059999942779541,36173664000,3622974720,36229953600,0,6450,0,645,0,10,56083200,0.1347881406545639,175258,540.9897492999444,dense_g15,dense,5100,95100,heldout-r3000
660,1.5592354481043293,1.2034786682128906,1.2407235290527343,0.5524,0.5524000525474548,0.3569999933242798,37014912000,3707099520,37071206400,0,6600,0,660,0,10,56083200,0.12737636268138885,175258,553.4070421999786,dense_g15,dense,5100,95100,heldout-r3000
675,1.5786485831818544,1.2240608032226563,1.249992822265625,0.5518,0.5517999529838562,0.36800000071525574,37856160000,3791224320,37912459200,0,6750,0,675,0,10,56083200,0.1642760932445526,175258,565.8606937999139,dense_g15,dense,5100,95100,heldout-r3000
690,1.5347800041528883,1.1813833374023437,1.2148781799316406,0.5665,0.5665000081062317,0.3009999990463257,38697408000,3875349120,38753712000,0,6900,0,690,0,10,56083200,0.12841291725635529,175258,578.2512848000042,dense_g15,dense,5100,95100,heldout-r3000
705,1.5528722564346156,1.2007072509765624,1.231299822998047,0.5533,0.5533000230789185,0.26499998569488525,39538656000,3959473920,39594964800,0,7050,0,705,0,10,56083200,0.12819354236125946,175258,590.7124359000009,dense_g15,dense,5100,95100,heldout-r3000
720,1.5535897955129856,1.2025284973144532,1.2395640197753905,0.5464,0.5464000105857849,0.28299999237060547,40379904000,4043598720,40436217600,0,7200,0,720,0,10,56083200,0.1656203716993332,175258,603.1677645999007,dense_g15,dense,5100,95100,heldout-r3000
735,1.5382832315316888,1.1883977478027343,1.2225421173095703,0.5601,0.5601000189781189,0.3100000023841858,41221152000,4127723520,41277470400,0,7350,0,735,0,10,56083200,0.1380264014005661,175258,615.6060139999026,dense_g15,dense,5100,95100,heldout-r3000
750,1.493361510911258,1.1446531982421875,1.1820614807128906,0.5746,0.5746000409126282,0.36399999260902405,42062400000,4211848320,42118723200,0,7500,0,750,0,10,56083200,0.12918689846992493,175258,628.0516001998913,dense_g15,dense,5100,95100,heldout-r3000
765,1.5250043331474066,1.1774013732910156,1.217763034057617,0.564,0.5640000104904175,0.2680000066757202,42903648000,4295973120,42959976000,0,7650,0,765,0,10,56083200,0.18736936151981354,175258,640.4877694000024,dense_g15,dense,5100,95100,heldout-r3000
