architecture,method,config_name,partition_seed,train_seed,tag,dimension,rounds,local_steps,local_lr,final_train_objective,final_train_ce,final_test_ce,final_test_accuracy,final_macro_accuracy,final_worst_class_accuracy,whole_train_objective,uplink_payload_bits,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,broadcast_total_bits,unicast_hybrid_total_bits,messages,coordinate_events,events_per_message,mean_delta_norm,replay_rounds,checkpoint_rounds,rho,threshold,jump0,jump_exponent,topk_fraction,strom_threshold,init_scale,server_gain,elapsed_seconds,seconds_per_round,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy
cifar_resnet14_groupnorm_torch,dense,dense_g15,4200,94200,heldout-r3000,175258,3000,5,0.05,0.733729991364479,0.4768370178222656,0.7800367782592773,0.7328,0.7328000068664551,0.4560000002384186,1.2422823638265539,168247680000,168249600000,16830568320,168306643200,185080168320,336556243200,30000,0,0.0,0.3429508676076929,0,3000,0.999,0.025,0.005,0.3,0.01,0.01,1.0,1.5,2510.516577500035,0.8368388591666783,0.7160000205039978,0.8320000171661377,0.7919999957084656,0.4560000002384186,0.7329999804496765,0.6340000033378601,0.7870000004768372,0.7300000190734863,0.8059999942779541,0.8420000076293945
