round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.307554353032962,2.880565625,2.8894416259765623,0.1,0.10000000149011612,0.0,1742731,7351051,73510830,91689,10,1,0,91689,10,1742731,3.4827282428741455,26264,0.6123695999995107,event_t0125_q005,event,4800,94800,heldout-r1800
15,2.7732977670505643,2.346317138671875,2.350939978027344,0.0997,0.09969999641180038,0.0,6402226,12010546,120110260,336454,150,15,0,21527,10,409653,0.7531939744949341,12589,7.868955700003426,event_t0125_q005,event,4800,94800,heldout-r1800
30,2.754551096297463,2.3275984619140626,2.3186169921875,0.1317,0.13170000910758972,0.0,13100377,18708697,187096570,688483,300,30,0,24090,10,458350,0.7863144278526306,15638,15.533458099998825,event_t0125_q005,event,4800,94800,heldout-r1800
45,2.537486460790294,2.110594445800781,2.105686651611328,0.1713,0.171300008893013,0.0,20381448,25989768,259912080,1071192,450,45,0,25244,10,480276,0.7641465067863464,16927,23.16122909999831,event_t0125_q005,event,4800,94800,heldout-r1800
60,2.6164295982969925,2.1895742797851563,2.173957452392578,0.2066,0.20659999549388885,0.0,28339394,33947714,339496340,1489526,600,60,0,29892,10,568588,0.8402372598648071,20337,30.79502489999868,event_t0125_q005,event,4800,94800,heldout-r1800
75,2.4881011830697073,2.0599736450195314,2.0475391357421877,0.2324,0.23240001499652863,0.019999999552965164,37001214,42609534,426119340,1944906,750,75,0,32310,10,614530,0.785086989402771,21920,38.58845239999937,event_t0125_q005,event,4800,94800,heldout-r1800
90,2.5492170303317487,2.1187231689453125,2.1170695556640626,0.2282,0.22819998860359192,0.0,46864081,52472401,524752810,2463499,900,90,0,40204,10,764516,0.970257580280304,27488,46.22217280000041,event_t0125_q005,event,4800,94800,heldout-r1800
105,2.3750643139116,1.9415286254882813,1.9272718688964843,0.2761,0.2761000096797943,0.014000000432133675,57507506,63115826,631191860,3023174,1050,105,0,34665,10,659275,0.7930989265441895,24850,53.89068750000297,event_t0125_q005,event,4800,94800,heldout-r1800
120,2.438581739011267,2.00015166015625,2.001556298828125,0.275,0.2750000059604645,0.0,69036255,74644575,746484150,3629445,1200,120,0,41494,10,789026,0.8541843891143799,28811,61.532593500000075,event_t0125_q005,event,4800,94800,heldout-r1800
135,2.438586737426976,1.9937966796875,2.0042391357421874,0.2893,0.28930002450942993,0.008999999612569809,81190484,86798804,868031240,4268636,1350,135,0,45805,10,870935,0.9267402291297913,32428,69.32822000000306,event_t0125_q005,event,4800,94800,heldout-r1800
150,2.446411861660285,1.996140478515625,2.0057991821289063,0.2851,0.28509998321533203,0.0010000000474974513,93675883,99284203,992890030,4925257,1500,150,0,43875,10,834265,0.9054040312767029,31930,77.06669500000135,event_t0125_q005,event,4800,94800,heldout-r1800
165,2.376856377976481,1.9203826293945312,1.9248042419433593,0.2861,0.28610000014305115,0.0020000000949949026,107032850,112641170,1126464500,5627750,1650,165,0,50886,10,967474,0.8994863629341125,35470,84.72414270000445,event_t0125_q005,event,4800,94800,heldout-r1800
180,2.3800784101231955,1.91833271484375,1.9033124938964843,0.3179,0.31790000200271606,0.06800000369548798,120669193,126277513,1262832730,6344947,1800,180,0,44952,10,854728,0.8664321899414062,33152,92.3698676999993,event_t0125_q005,event,4800,94800,heldout-r1800
195,2.1895810993412974,1.7224153686523438,1.71479423828125,0.3669,0.3668999969959259,0.0020000000949949026,134312946,139921266,1399275060,7062534,1950,195,0,44190,10,840250,0.8044543862342834,32447,100.12537239999801,event_t0125_q005,event,4800,94800,heldout-r1800
210,2.390939159761742,1.9188008178710938,1.9148861450195314,0.3255,0.3255000114440918,0.004999999888241291,148262732,153871052,1538777720,7796228,2100,210,0,49990,10,950450,0.8706271648406982,36368,107.77309529999911,event_t0125_q005,event,4800,94800,heldout-r1800
