round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,4.06537526739561,3.6239458984375,3.622831823730469,0.0996,0.09960000216960907,0.0,2562885,8171205,81712370,134855,10,1,0,134855,10,2562885,8.585038185119629,34485,1.3871240000007674,strom_t01,strom,4700,94700,heldout-r3000
15,2.8087181316962466,2.3029895263671873,2.3004859985351565,0.1205,0.12049999088048935,0.0,6484838,12093158,120936380,340802,150,15,0,9702,10,184978,1.2230288982391357,5047,13.489464899990708,strom_t01,strom,4700,94700,heldout-r3000
30,2.8771718379622793,2.276087390136719,2.2765978454589844,0.1061,0.10610000044107437,0.0,9011824,14620144,146211040,473296,300,30,0,8881,10,169379,1.1633142232894897,5179,26.46840070001781,strom_t01,strom,4700,94700,heldout-r3000
45,2.905538001791202,2.160213903808594,2.14765107421875,0.2052,0.20520000159740448,0.0,11844767,17453087,174545270,621893,450,45,0,9422,10,179658,1.201332449913025,5766,39.38887570006773,strom_t01,strom,4700,94700,heldout-r3000
60,3.067584094180539,2.1211652099609375,2.0922982666015626,0.2151,0.2151000052690506,0.0,14767295,20375615,203775350,775205,600,60,0,11105,10,211635,1.2091732025146484,6456,52.38531410007272,strom_t01,strom,4700,94700,heldout-r3000
75,3.258250318612531,2.0586196044921876,2.032208502197266,0.2546,0.25460001826286316,0.0,17915999,23524319,235267190,940421,750,75,0,10884,10,207436,1.2270288467407227,6852,65.32652880006935,strom_t01,strom,4700,94700,heldout-r3000
90,3.461726373225078,1.981919287109375,1.962273175048828,0.2514,0.2513999938964844,0.0,21196582,26804902,268077820,1112578,900,90,0,11657,10,222123,1.1923506259918213,7207,78.32195150002372,strom_t01,strom,4700,94700,heldout-r3000
105,3.7952619274017403,2.021193151855469,2.002453137207031,0.2591,0.2591000199317932,0.0,24681681,30290001,302933610,1295499,1050,105,0,11608,10,221192,1.2231924533843994,7623,91.23809460003395,strom_t01,strom,4700,94700,heldout-r3000
120,4.179748932303302,2.1167375732421876,2.1011987426757814,0.1923,0.1923000067472458,0.0,28339794,33948114,339519540,1487526,1200,120,0,11693,10,222807,1.3533291816711426,7690,104.12470180005766,strom_t01,strom,4700,94700,heldout-r3000
135,4.69418865832407,2.3315687255859374,2.3077812255859373,0.2227,0.22269999980926514,0.0,31868460,37476780,374811000,1672740,1350,135,0,14436,10,274924,1.5630098581314087,9544,117.01113060000353,strom_t01,strom,4700,94700,heldout-r3000
150,4.630443693555146,1.9496763427734376,1.9212158813476563,0.2922,0.2921999990940094,0.0,35608159,41216479,412212790,1869061,1500,150,0,11812,10,225068,1.2346659898757935,8103,129.85427690006327,strom_t01,strom,4700,94700,heldout-r3000
165,4.993715466860682,1.9742958984375,1.9525869384765624,0.2867,0.2867000102996826,0.004000000189989805,39769449,45377769,453830490,2087571,1650,165,0,14119,10,268901,1.4087227582931519,9839,140.23099000006914,strom_t01,strom,4700,94700,heldout-r3000
180,5.746840014526994,2.363973352050781,2.3389719787597656,0.1997,0.1997000128030777,0.0,44377904,49986224,499919840,2329616,1800,180,0,18995,10,361545,1.7399711608886719,12705,153.0329743999755,strom_t01,strom,4700,94700,heldout-r3000
195,5.804515222008899,2.0321440795898438,2.0034941284179686,0.2781,0.27809998393058777,0.0,48560208,54168528,541747680,2549232,1950,195,0,17302,10,329378,1.468196153640747,11515,165.8546498999931,strom_t01,strom,4700,94700,heldout-r3000
210,6.148320159534737,1.97851201171875,1.9500569458007813,0.2895,0.28949999809265137,0.0020000000949949026,53157719,58766039,587727590,2790701,2100,210,0,17645,10,335895,1.48556387424469,11937,178.69837110000663,strom_t01,strom,4700,94700,heldout-r3000
225,6.512865686680004,1.9369455444335937,1.9155275817871094,0.2945,0.2944999933242798,0.004000000189989805,57790456,63398776,634059760,3034024,2250,225,0,15292,10,291188,1.3782596588134766,10681,191.496936700074,strom_t01,strom,4700,94700,heldout-r3000
240,7.027800325202197,2.0319887939453123,1.9963646362304688,0.2648,0.2648000121116638,0.0010000000474974513,62928707,68537027,685447070,3303953,2400,240,0,13049,10,248571,1.349110722541809,9018,204.26008200005163,strom_t01,strom,4700,94700,heldout-r3000
255,7.2439731805603955,1.8278522338867187,1.8019942443847656,0.3218,0.32179999351501465,0.013000000268220901,67282467,72890787,728989470,3532593,2550,255,0,15883,10,302417,1.3049520254135132,11111,217.11729239998385,strom_t01,strom,4700,94700,heldout-r3000
270,7.676071200846881,1.8663260620117188,1.844007925415039,0.3313,0.3312999904155731,0.017999999225139618,72295033,77903353,779119930,3795907,2700,270,0,16336,10,311024,1.3654303550720215,11396,229.883920900058,strom_t01,strom,4700,94700,heldout-r3000
