round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.888499639789831,2.4640588745117187,2.478051171875,0.1031,0.1030999943614006,0.0,56083200,11216640,112166720,0,10,0,1,0,10,56083200,1.0614184141159058,175258,0.9974931003525853,dense_g10,dense,4100,94100,smoke
2,2.7405827000143117,2.3163471801757813,2.3219028991699218,0.104,0.10399999469518661,0.0,112166400,16824960,168250240,0,20,0,2,0,10,56083200,0.202079638838768,175258,1.681029800325632,dense_g10,dense,4100,94100,smoke
