round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.0366835104992087,2.6122557495117187,2.5945932189941407,0.0983,0.09830000251531601,0.0,2191140,7799460,77994920,0,10,1,0,0,10,2191140,0.6836757659912109,14751,1.3439355998998508,ef_k025,ef_topk,4700,94700,heldout-r3000
15,2.6784241274550853,2.254856591796875,2.2514983825683594,0.1975,0.19749999046325684,0.0,32867100,38475420,384759000,0,150,15,0,0,10,2191140,0.12257460504770279,29276,13.38786249991972,ef_k025,ef_topk,4700,94700,heldout-r3000
30,2.548170790237885,2.1254255615234374,2.1173669067382814,0.2654,0.2654000222682953,0.032999999821186066,65734200,71342520,713434800,0,300,30,0,0,10,2191140,0.1387193500995636,31329,26.249929099925794,ef_k025,ef_topk,4700,94700,heldout-r3000
45,2.4633527730430957,2.0415298706054688,2.023829345703125,0.2736,0.2736000120639801,0.03700000047683716,98601300,104209620,1042110600,0,450,45,0,0,10,2191140,0.15386250615119934,33438,39.131750399945304,ef_k025,ef_topk,4700,94700,heldout-r3000
60,2.4089102259470585,1.9882053588867188,1.9660871459960938,0.2859,0.2858999967575073,0.023000000044703484,131468400,137076720,1370786400,0,600,60,0,0,10,2191140,0.15802493691444397,33010,51.99803969997447,ef_k025,ef_topk,4700,94700,heldout-r3000
75,2.368566109872336,1.9489849243164064,1.9267900817871093,0.3007,0.30070000886917114,0.017000000923871994,164335500,169943820,1699462200,0,750,75,0,0,10,2191140,0.1639581024646759,34666,64.88506769994274,ef_k025,ef_topk,4700,94700,heldout-r3000
90,2.335499143972556,1.9170376586914062,1.8932130432128906,0.3253,0.32530003786087036,0.08799999952316284,197202600,202810920,2028138000,0,900,90,0,0,10,2191140,0.1694042980670929,34514,77.77396559994668,ef_k025,ef_topk,4700,94700,heldout-r3000
105,2.307491982678286,1.890162353515625,1.8663502502441407,0.3333,0.33329999446868896,0.05700000002980232,230069700,235678020,2356813800,0,1050,105,0,0,10,2191140,0.1759740263223648,35035,90.65589049994014,ef_k025,ef_topk,4700,94700,heldout-r3000
120,2.2851785114812255,1.8690746948242187,1.8455825775146484,0.3326,0.3325999975204468,0.03700000047683716,262936800,268545120,2685489600,0,1200,120,0,0,10,2191140,0.18038326501846313,35424,103.57951939990744,ef_k025,ef_topk,4700,94700,heldout-r3000
135,2.258421837903478,1.8435890869140625,1.8219742736816407,0.3399,0.3398999869823456,0.09799999743700027,295803900,301412220,3014165400,0,1350,135,0,0,10,2191140,0.18036186695098877,35790,116.68420829996467,ef_k025,ef_topk,4700,94700,heldout-r3000
150,2.233976852136769,1.8204357788085936,1.7988571411132812,0.3593,0.35930001735687256,0.08799999952316284,328671000,334279320,3342841200,0,1500,150,0,0,10,2191140,0.17995309829711914,35891,129.60433849995025,ef_k025,ef_topk,4700,94700,heldout-r3000
165,2.203010436734912,1.7905805053710937,1.7677326751708984,0.3734,0.3734000027179718,0.1379999965429306,361538100,367146420,3671517000,0,1650,165,0,0,10,2191140,0.18338045477867126,35900,142.5018671998987,ef_k025,ef_topk,4700,94700,heldout-r3000
180,2.1722787775647827,1.7610258422851564,1.7403463897705078,0.3848,0.3848000168800354,0.1080000028014183,394405200,400013520,4000192800,0,1800,180,0,0,10,2191140,0.18394142389297485,35693,155.3776736999862,ef_k025,ef_topk,4700,94700,heldout-r3000
195,2.153842104017199,1.7437479736328125,1.7256640594482422,0.3946,0.3946000039577484,0.20100000500679016,427272300,432880620,4328868600,0,1950,195,0,0,10,2191140,0.19087684154510498,35196,168.25082949991338,ef_k025,ef_topk,4700,94700,heldout-r3000
210,2.131428167742182,1.7225294189453124,1.700108416748047,0.394,0.39400002360343933,0.13500000536441803,460139400,465747720,4657544400,0,2100,210,0,0,10,2191140,0.18936200439929962,35730,181.15856989996973,ef_k025,ef_topk,4700,94700,heldout-r3000
225,2.1083343905601883,1.7007049194335937,1.6827639587402343,0.4091,0.4091000258922577,0.15000000596046448,493006500,498614820,4986220200,0,2250,225,0,0,10,2191140,0.1860433965921402,36510,194.30593959998805,ef_k025,ef_topk,4700,94700,heldout-r3000
240,2.090838696639356,1.6843454711914063,1.6657404174804689,0.4143,0.41430002450942993,0.16500000655651093,525873600,531481920,5314896000,0,2400,240,0,0,10,2191140,0.18862488865852356,36429,207.20194249995984,ef_k025,ef_topk,4700,94700,heldout-r3000
255,2.06934080281452,1.6639661865234374,1.6458996185302734,0.4233,0.42329999804496765,0.24400000274181366,558740700,564349020,5643571800,0,2550,255,0,0,10,2191140,0.19313205778598785,36262,220.06540889991447,ef_k025,ef_topk,4700,94700,heldout-r3000
270,2.057682038908999,1.6533932495117187,1.6360882446289062,0.4217,0.42170000076293945,0.21699999272823334,591607800,597216120,5972247600,0,2700,270,0,0,10,2191140,0.19529908895492554,36366,232.97888749989215,ef_k025,ef_topk,4700,94700,heldout-r3000
285,2.0368210589885827,1.6337268188476564,1.617402200317383,0.4227,0.4226999878883362,0.19200000166893005,624474900,630083220,6300923400,0,2850,285,0,0,10,2191140,0.19624775648117065,36625,245.86097869998775,ef_k025,ef_topk,4700,94700,heldout-r3000
300,2.021741972478782,1.61986826171875,1.602272314453125,0.4339,0.43389996886253357,0.2460000067949295,657342000,662950320,6629599200,0,3000,300,0,0,10,2191140,0.1962594985961914,36137,258.70103609992657,ef_k025,ef_topk,4700,94700,heldout-r3000
315,2.003625854046579,1.6029264526367188,1.5882289306640625,0.4359,0.4358999729156494,0.23600000143051147,690209100,695817420,6958275000,0,3150,315,0,0,10,2191140,0.19653761386871338,36612,271.58511179999914,ef_k025,ef_topk,4700,94700,heldout-r3000
330,1.9889172933030874,1.5893964477539062,1.5738158447265624,0.442,0.44200000166893005,0.24199999868869781,723076200,728684520,7286950800,0,3300,330,0,0,10,2191140,0.1928977221250534,36814,284.45503729989287,ef_k025,ef_topk,4700,94700,heldout-r3000
345,1.9779706114595523,1.579641943359375,1.5638832061767578,0.4403,0.4403000473976135,0.19499999284744263,755943300,761551620,7615626600,0,3450,345,0,0,10,2191140,0.19100022315979004,36609,297.3292400999926,ef_k025,ef_topk,4700,94700,heldout-r3000
360,1.9603954359622207,1.5631401733398438,1.5481987670898438,0.447,0.44700002670288086,0.24799999594688416,788810400,794418720,7944302400,0,3600,360,0,0,10,2191140,0.1929461658000946,36728,310.1826830999926,ef_k025,ef_topk,4700,94700,heldout-r3000
375,1.9532570872481214,1.5570387329101563,1.5432329864501952,0.4508,0.45080000162124634,0.2669999897480011,821677500,827285820,8272978200,0,3750,375,0,0,10,2191140,0.19653640687465668,36604,323.0393297999399,ef_k025,ef_topk,4700,94700,heldout-r3000
390,1.9347295014305157,1.5395753051757812,1.5251744567871093,0.4575,0.45749998092651367,0.22699999809265137,854544600,860152920,8601654000,0,3900,390,0,0,10,2191140,0.20011502504348755,36461,335.9060463999631,ef_k025,ef_topk,4700,94700,heldout-r3000
405,1.9326464962060796,1.5385950561523438,1.5232154266357423,0.4529,0.4529000222682953,0.210999995470047,887411700,893020020,8930329800,0,4050,405,0,0,10,2191140,0.2070518136024475,37003,348.7704837999772,ef_k025,ef_topk,4700,94700,heldout-r3000
420,1.9182194099278305,1.5253029052734375,1.5098516387939453,0.4591,0.45909997820854187,0.23100000619888306,920278800,925887120,9259005600,0,4200,420,0,0,10,2191140,0.20203174650669098,36936,361.6415265999967,ef_k025,ef_topk,4700,94700,heldout-r3000
435,1.912406152435788,1.5205932373046875,1.5031152862548829,0.4572,0.4572000205516815,0.17299999296665192,953145900,958754220,9587681400,0,4350,435,0,0,10,2191140,0.20060305297374725,36995,374.5280756999273,ef_k025,ef_topk,4700,94700,heldout-r3000
450,1.8946531558015967,1.5039475219726564,1.487255206298828,0.4676,0.4675999581813812,0.22300000488758087,986013000,991621320,9916357200,0,4500,450,0,0,10,2191140,0.20105206966400146,36706,387.4221326999832,ef_k025,ef_topk,4700,94700,heldout-r3000
465,1.88667760917634,1.4970667358398437,1.4800211151123046,0.4711,0.47110000252723694,0.27300000190734863,1018880100,1024488420,10245033000,0,4650,465,0,0,10,2191140,0.20053032040596008,36981,400.2606284999056,ef_k025,ef_topk,4700,94700,heldout-r3000
480,1.8747979425490835,1.4863296264648438,1.4681688293457031,0.4732,0.4731999933719635,0.23399999737739563,1051747200,1057355520,10573708800,0,4800,480,0,0,10,2191140,0.1978939026594162,37072,413.1431713999482,ef_k025,ef_topk,4700,94700,heldout-r3000
495,1.867091002744704,1.4796020141601562,1.4623302673339844,0.4776,0.47760000824928284,0.25099998712539673,1084614300,1090222620,10902384600,0,4950,495,0,0,10,2191140,0.20394682884216309,36769,425.99132059991825,ef_k025,ef_topk,4700,94700,heldout-r3000
510,1.858920499502588,1.4724602905273438,1.4543274871826173,0.4795,0.47950002551078796,0.2549999952316284,1117481400,1123089720,11231060400,0,5100,510,0,0,10,2191140,0.20311549305915833,37308,438.85028499993496,ef_k025,ef_topk,4700,94700,heldout-r3000
525,1.8476632017940515,1.4622595458984375,1.443501495361328,0.4847,0.4847000241279602,0.296999990940094,1150348500,1155956820,11559736200,0,5250,525,0,0,10,2191140,0.2032446563243866,36824,451.7194617999485,ef_k025,ef_topk,4700,94700,heldout-r3000
540,1.832925651058415,1.4485099243164063,1.4337805908203125,0.4864,0.48639997839927673,0.2540000081062317,1183215600,1188823920,11888412000,0,5400,540,0,0,10,2191140,0.20666319131851196,36847,464.60103899997193,ef_k025,ef_topk,4700,94700,heldout-r3000
555,1.8254918709595105,1.4421237670898437,1.4254291595458983,0.4889,0.48890000581741333,0.26899999380111694,1216082700,1221691020,12217087800,0,5550,555,0,0,10,2191140,0.20759575068950653,37022,477.4784185999306,ef_k025,ef_topk,4700,94700,heldout-r3000
570,1.8169424693459644,1.4346081909179687,1.4177050079345703,0.4947,0.49470001459121704,0.2619999945163727,1248949800,1254558120,12545763600,0,5700,570,0,0,10,2191140,0.20866447687149048,37195,490.34385539998766,ef_k025,ef_topk,4700,94700,heldout-r3000
585,1.8063919939834625,1.4250761596679689,1.4069311706542968,0.4991,0.4990999698638916,0.27799999713897705,1281816900,1287425220,12874439400,0,5850,585,0,0,10,2191140,0.20803619921207428,37265,503.20657109993044,ef_k025,ef_topk,4700,94700,heldout-r3000
600,1.801422864089918,1.4210485473632812,1.4034436798095704,0.4982,0.498199999332428,0.29899999499320984,1314684000,1320292320,13203115200,0,6000,600,0,0,10,2191140,0.20951364934444427,36984,516.0863031999907,ef_k025,ef_topk,4700,94700,heldout-r3000
615,1.7892997669905075,1.40991318359375,1.393157797241211,0.5012,0.5012000203132629,0.26100000739097595,1347551100,1353159420,13531791000,0,6150,615,0,0,10,2191140,0.20962338149547577,37399,528.9364259999711,ef_k025,ef_topk,4700,94700,heldout-r3000
630,1.7806038851237156,1.4022258056640624,1.3876286010742187,0.5042,0.5041999816894531,0.3100000023841858,1380418200,1386026520,13860466800,0,6300,630,0,0,10,2191140,0.20827794075012207,36995,541.7995784999803,ef_k025,ef_topk,4700,94700,heldout-r3000
645,1.7669289925120306,1.3895333618164063,1.3769916625976562,0.5036,0.5036000609397888,0.25699999928474426,1413285300,1418893620,14189142600,0,6450,645,0,0,10,2191140,0.20427605509757996,37539,554.6445054999785,ef_k025,ef_topk,4700,94700,heldout-r3000
660,1.762734458807134,1.3863131469726562,1.3706740234375,0.5059,0.5059000253677368,0.2800000011920929,1446152400,1451760720,14517818400,0,6600,660,0,0,10,2191140,0.20774279534816742,37340,567.519965799991,ef_k025,ef_topk,4700,94700,heldout-r3000
675,1.7491018615241278,1.373624169921875,1.3579385375976563,0.5128,0.5127999782562256,0.30399999022483826,1479019500,1484627820,14846494200,0,6750,675,0,0,10,2191140,0.20724838972091675,37408,580.366768799955,ef_k025,ef_topk,4700,94700,heldout-r3000
690,1.7393671426942106,1.3648176513671875,1.3503277923583985,0.5146,0.5145999789237976,0.2669999897480011,1511886600,1517494920,15175170000,0,6900,690,0,0,10,2191140,0.2077433168888092,37472,593.2054888999555,ef_k025,ef_topk,4700,94700,heldout-r3000
705,1.732386769294599,1.3588428100585936,1.342736279296875,0.5166,0.5166000127792358,0.27399998903274536,1544753700,1550362020,15503845800,0,7050,705,0,0,10,2191140,0.20923253893852234,37530,606.0775234999601,ef_k025,ef_topk,4700,94700,heldout-r3000
720,1.72151500076924,1.348929638671875,1.3357332733154297,0.5243,0.5243000388145447,0.3400000035762787,1577620800,1583229120,15832521600,0,7200,720,0,0,10,2191140,0.2042136788368225,37388,618.9059710999718,ef_k025,ef_topk,4700,94700,heldout-r3000
735,1.7159746257537043,1.3442803344726562,1.3319108001708984,0.523,0.5230000019073486,0.32199999690055847,1610487900,1616096220,16161197400,0,7350,735,0,0,10,2191140,0.20662571489810944,37181,631.7767190999584,ef_k025,ef_topk,4700,94700,heldout-r3000
750,1.7073178362754873,1.3365407592773437,1.3222150451660157,0.5261,0.5261000990867615,0.26100000739097595,1643355000,1648963320,16489873200,0,7500,750,0,0,10,2191140,0.20794406533241272,37005,644.6524898998905,ef_k025,ef_topk,4700,94700,heldout-r3000
765,1.6937618367320626,1.323937646484375,1.31655908203125,0.5253,0.5252999663352966,0.23600000143051147,1676222100,1681830420,16818549000,0,7650,765,0,0,10,2191140,0.2080439031124115,37409,657.4854399999604,ef_k025,ef_topk,4700,94700,heldout-r3000
780,1.68969696945569,1.3207581787109375,1.3126283630371094,0.5282,0.5282000303268433,0.19900000095367432,1709089200,1714697520,17147224800,0,7800,780,0,0,10,2191140,0.20818346738815308,37640,670.3577357999748,ef_k025,ef_topk,4700,94700,heldout-r3000
795,1.6763143714502222,1.308263671875,1.3024549255371094,0.5338,0.5338000059127808,0.2720000147819519,1741956300,1747564620,17475900600,0,7950,795,0,0,10,2191140,0.209372878074646,37163,683.1849981999258,ef_k025,ef_topk,4700,94700,heldout-r3000
810,1.6611961670564952,1.29409306640625,1.2879525787353516,0.5381,0.538100004196167,0.32199999690055847,1774823400,1780431720,17804576400,0,8100,810,0,0,10,2191140,0.20694945752620697,37432,696.0577961999224,ef_k025,ef_topk,4700,94700,heldout-r3000
825,1.6656733229338425,1.2994367065429688,1.2897710052490234,0.5384,0.5383999943733215,0.30799999833106995,1807690500,1813298820,18133252200,0,8250,825,0,0,10,2191140,0.2078699767589569,37471,708.9346039999509,ef_k025,ef_topk,4700,94700,heldout-r3000
840,1.6518051668086322,1.2864221557617188,1.2796843841552734,0.5418,0.5418000221252441,0.3149999976158142,1840557600,1846165920,18461928000,0,8400,840,0,0,10,2191140,0.21249885857105255,37607,721.7758950999705,ef_k025,ef_topk,4700,94700,heldout-r3000
