round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.44745585528927,3.0207807861328124,2.9960693542480468,0.1,0.10000000149011612,0.0,1569945,7178265,71782970,82595,10,1,0,82595,10,1569945,3.3123223781585693,22889,1.396867800038308,event_t0125_q005,event,4400,94400,heldout-r3000
15,2.9751934920577856,2.5484939208984376,2.56099267578125,0.1186,0.11860000342130661,0.0,6607977,12216297,122167770,347283,150,15,0,24709,10,470111,0.8926499485969543,14506,13.863298899959773,event_t0125_q005,event,4400,94400,heldout-r3000
30,2.6373727356131886,2.2110475341796874,2.215559869384766,0.1496,0.14960001409053802,0.0,13557479,19165799,191667590,712541,300,30,0,23909,10,454911,0.797494113445282,16094,27.149036600021645,event_t0125_q005,event,4400,94400,heldout-r3000
45,2.648857246720022,2.2225874877929686,2.226968603515625,0.1827,0.1826999932527542,0.0,20749307,26357627,263590670,1090553,450,45,0,26837,10,510543,0.8624225854873657,18154,40.514301800052635,event_t0125_q005,event,4400,94400,heldout-r3000
60,2.424956116753677,1.9990560791015626,2.0044371826171874,0.2475,0.2474999874830246,0.0,28546209,34154529,341564490,1500411,600,60,0,28063,10,533837,0.7537983655929565,19083,53.972994000068866,event_t0125_q005,event,4400,94400,heldout-r3000
75,2.397699594236538,1.9710307373046876,1.9740674987792968,0.2746,0.27459999918937683,0.004999999888241291,36960288,42568608,425710080,1942752,750,75,0,30530,10,580710,0.7711933851242065,21332,67.355823699967,event_t0125_q005,event,4400,94400,heldout-r3000
90,2.633170949790347,2.203606396484375,2.208331091308594,0.2025,0.20249998569488525,0.0010000000474974513,46692473,52300793,523036730,2454467,900,90,0,38552,10,733128,0.9273030757904053,26714,80.77900049998425,event_t0125_q005,event,4400,94400,heldout-r3000
105,2.348086336262012,1.9162995727539063,1.9257080322265625,0.2881,0.288100004196167,0.004000000189989805,56933877,62542197,625455570,2992983,1050,105,0,34602,10,658078,0.8077075481414795,24991,94.14133979997132,event_t0125_q005,event,4400,94400,heldout-r3000
120,2.4415916463278236,2.007202587890625,2.0164316772460937,0.2636,0.2635999917984009,0.0010000000474974513,67576048,73184368,731882080,3552592,1200,120,0,39236,10,746124,0.8871222138404846,28171,107.54375119996257,event_t0125_q005,event,4400,94400,heldout-r3000
135,2.635779729677923,2.1967622436523437,2.20120029296875,0.2202,0.22020001709461212,0.0,79082567,84690887,846952070,4157693,1350,135,0,46627,10,886553,0.9570700526237488,32745,120.93383650004398,event_t0125_q005,event,4400,94400,heldout-r3000
150,2.2725740213146435,1.8290078979492188,1.8346659423828124,0.3253,0.325300008058548,0.039000000804662704,90914214,96522534,965273340,4779906,1500,150,0,37841,10,719619,0.7748416662216187,27871,134.32827940001152,event_t0125_q005,event,4400,94400,heldout-r3000
