round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,3.1394520131539445,2.714916650390625,2.701666961669922,0.1,0.10000000149011612,0.0,56083200,11216640,112166720,0,10,0,1,0,10,56083200,1.5859196186065674,175258,0.599689100003161,dense_g15,dense,4700,94700,heldout-r1800
15,2.62418469624789,2.202108605957031,2.1928803161621095,0.2082,0.20820000767707825,0.0,841248000,89733120,897336000,0,150,0,15,0,10,56083200,0.09629255533218384,175258,7.63488309999957,dense_g15,dense,4700,94700,heldout-r1800
30,2.463782375137048,2.043874072265625,2.0305144104003907,0.2752,0.2751999795436859,0.07800000160932541,1682496000,173857920,1738588800,0,300,0,30,0,10,56083200,0.07411184906959534,175258,15.26052830000117,dense_g15,dense,4700,94700,heldout-r1800
45,2.3928613385130304,1.9749951782226562,1.9565109985351563,0.2922,0.2921999990940094,0.03700000047683716,2523744000,257982720,2579841600,0,450,0,45,0,10,56083200,0.09070199728012085,175258,22.743039300003147,dense_g15,dense,4700,94700,heldout-r1800
60,2.3426537558262033,1.9268299682617187,1.9053095977783203,0.3131,0.31310001015663147,0.04100000113248825,3364992000,342107520,3421094400,0,600,0,60,0,10,56083200,0.06253544241189957,175258,30.23485339999752,dense_g15,dense,4700,94700,heldout-r1800
75,2.2965719260355284,1.882720263671875,1.863178875732422,0.3206,0.3206000030040741,0.03200000151991844,4206240000,426232320,4262347200,0,750,0,75,0,10,56083200,0.07959027588367462,175258,37.71313940000255,dense_g15,dense,4700,94700,heldout-r1800
90,2.2547614085056065,1.8428499389648438,1.8234580352783203,0.3599,0.35989999771118164,0.19300000369548798,5047488000,510357120,5103600000,0,900,0,90,0,10,56083200,0.11113214492797852,175258,45.309670800001186,dense_g15,dense,4700,94700,heldout-r1800
105,2.2083251439897404,1.798265576171875,1.7824401885986327,0.3597,0.3596999943256378,0.0989999994635582,5888736000,594481920,5944852800,0,1050,0,105,0,10,56083200,0.09262789040803909,175258,52.80326780000178,dense_g15,dense,4700,94700,heldout-r1800
120,2.1696369823749064,1.761445458984375,1.7437812744140626,0.3688,0.36880001425743103,0.023000000044703484,6729984000,678606720,6786105600,0,1200,0,120,0,10,56083200,0.09541019797325134,175258,60.16176550000091,dense_g15,dense,4700,94700,heldout-r1800
135,2.1524160912506396,1.7460272583007812,1.7245902008056642,0.3706,0.37060001492500305,0.0949999988079071,7571232000,762731520,7627358400,0,1350,0,135,0,10,56083200,0.1378844827413559,175258,67.49809400000231,dense_g15,dense,4700,94700,heldout-r1800
150,2.1250471643558355,1.7204143310546876,1.7007655487060547,0.386,0.38600000739097595,0.019999999552965164,8412480000,846856320,8468611200,0,1500,0,150,0,10,56083200,0.1573752462863922,175258,74.93602329999703,dense_g15,dense,4700,94700,heldout-r1800
165,2.0704706253976446,1.6675537231445312,1.6490992065429688,0.4106,0.4106000065803528,0.2759999930858612,9253728000,930981120,9309864000,0,1650,0,165,0,10,56083200,0.11188739538192749,175258,82.33524529999704,dense_g15,dense,4700,94700,heldout-r1800
180,2.042336284284317,1.641138134765625,1.6266520904541015,0.4162,0.4161999821662903,0.07400000095367432,10094976000,1015105920,10151116800,0,1800,0,180,0,10,56083200,0.1205708310008049,175258,89.68354969999928,dense_g15,dense,4700,94700,heldout-r1800
195,2.0130114728968707,1.6134895874023438,1.597236245727539,0.4283,0.42829999327659607,0.18000000715255737,10936224000,1099230720,10992369600,0,1950,0,195,0,10,56083200,0.10568492114543915,175258,97.01183460000175,dense_g15,dense,4700,94700,heldout-r1800
210,2.009163900853251,1.61134326171875,1.5903288208007813,0.4212,0.4212000072002411,0.14800000190734863,11777472000,1183355520,11833622400,0,2100,0,210,0,10,56083200,0.10384228825569153,175258,104.46576690000074,dense_g15,dense,4700,94700,heldout-r1800
225,1.9805971951890506,1.5844681518554689,1.564639910888672,0.4429,0.44290000200271606,0.10999999940395355,12618720000,1267480320,12674875200,0,2250,0,225,0,10,56083200,0.09316319227218628,175258,111.79383850000158,dense_g15,dense,4700,94700,heldout-r1800
240,1.9706639248821884,1.5761870727539062,1.557457681274414,0.4392,0.4391999840736389,0.20200000703334808,13459968000,1351605120,13516128000,0,2400,0,240,0,10,56083200,0.12789589166641235,175258,119.1319674999977,dense_g15,dense,4700,94700,heldout-r1800
255,1.959867609939142,1.5669775512695312,1.5509377502441406,0.4317,0.4316999912261963,0.1289999932050705,14301216000,1435729920,14357380800,0,2550,0,255,0,10,56083200,0.1444999873638153,175258,126.49968410000292,dense_g15,dense,4700,94700,heldout-r1800
270,1.9218045524497516,1.530485498046875,1.5123851837158202,0.455,0.45499998331069946,0.21299999952316284,15142464000,1519854720,15198633600,0,2700,0,270,0,10,56083200,0.0997866690158844,175258,133.95403819999774,dense_g15,dense,4700,94700,heldout-r1800
285,1.9141938183377032,1.5244552734375,1.5058146270751953,0.4616,0.46160003542900085,0.23999999463558197,15983712000,1603979520,16039886400,0,2850,0,285,0,10,56083200,0.1385517418384552,175258,141.29324350000388,dense_g15,dense,4700,94700,heldout-r1800
300,1.8942733515277506,1.5061254272460938,1.489451171875,0.4644,0.4644000232219696,0.164000004529953,16824960000,1688104320,16881139200,0,3000,0,300,0,10,56083200,0.11491309106349945,175258,148.625217599998,dense_g15,dense,4700,94700,heldout-r1800
315,1.868020860967622,1.481377490234375,1.4634748474121093,0.4733,0.4732999801635742,0.3059999942779541,17666208000,1772229120,17722392000,0,3150,0,315,0,10,56083200,0.09084279835224152,175258,155.9636068999971,dense_g15,dense,4700,94700,heldout-r1800
330,1.8663704561635388,1.48125830078125,1.4632408935546874,0.4669,0.4669000208377838,0.2460000067949295,18507456000,1856353920,18563644800,0,3300,0,330,0,10,56083200,0.12249629199504852,175258,163.29718709999725,dense_g15,dense,4700,94700,heldout-r1800
345,1.85825592446737,1.474666650390625,1.4550065734863282,0.4726,0.47259998321533203,0.19300000369548798,19348704000,1940478720,19404897600,0,3450,0,345,0,10,56083200,0.11714738607406616,175258,170.74737710000045,dense_g15,dense,4700,94700,heldout-r1800
360,1.8236959108295152,1.4415524780273437,1.426446371459961,0.4847,0.4847000241279602,0.25600001215934753,20189952000,2024603520,20246150400,0,3600,0,360,0,10,56083200,0.109808050096035,175258,178.08539179999934,dense_g15,dense,4700,94700,heldout-r1800
375,1.8364183185757836,1.45575703125,1.4439704559326172,0.4801,0.48010000586509705,0.2750000059604645,21031200000,2108728320,21087403200,0,3750,0,375,0,10,56083200,0.1415397673845291,175258,185.4565614000021,dense_g15,dense,4700,94700,heldout-r1800
390,1.798293517151894,1.4190501586914062,1.4022618225097656,0.496,0.4960000216960907,0.24699999392032623,21872448000,2192853120,21928656000,0,3900,0,390,0,10,56083200,0.11321668326854706,175258,192.83773559999827,dense_g15,dense,4700,94700,heldout-r1800
405,1.8197865352705123,1.4420465087890626,1.4272634460449218,0.4822,0.4821999967098236,0.2329999953508377,22713696000,2276977920,22769908800,0,4050,0,405,0,10,56083200,0.13490614295005798,175258,200.34068249999837,dense_g15,dense,4700,94700,heldout-r1800
420,1.793879596319748,1.4175543823242187,1.4034888244628907,0.4936,0.4935999810695648,0.1679999977350235,23554944000,2361102720,23611161600,0,4200,0,420,0,10,56083200,0.12303156405687332,175258,207.67542890000186,dense_g15,dense,4700,94700,heldout-r1800
435,1.7716479410062078,1.3967120727539062,1.3837480499267578,0.4985,0.4985000193119049,0.17299999296665192,24396192000,2445227520,24452414400,0,4350,0,435,0,10,56083200,0.14042751491069794,175258,215.00690900000336,dense_g15,dense,4700,94700,heldout-r1800
450,1.7575264197207054,1.3839850219726562,1.368702099609375,0.5044,0.5043999552726746,0.23499999940395355,25237440000,2529352320,25293667200,0,4500,0,450,0,10,56083200,0.11184661090373993,175258,222.33603859999857,dense_g15,dense,4700,94700,heldout-r1800
465,1.7404749075584114,1.368351318359375,1.3562584991455078,0.5151,0.5151000022888184,0.2529999911785126,26078688000,2613477120,26134920000,0,4650,0,465,0,10,56083200,0.10040837526321411,175258,229.7929886999991,dense_g15,dense,4700,94700,heldout-r1800
480,1.7358230345373507,1.3650839599609375,1.3551675506591796,0.5099,0.5099000334739685,0.2150000035762787,26919936000,2697601920,26976172800,0,4800,0,480,0,10,56083200,0.11383670568466187,175258,237.13980460000312,dense_g15,dense,4700,94700,heldout-r1800
495,1.722254352627974,1.3529070556640626,1.3456337036132813,0.5163,0.5163000226020813,0.22599999606609344,27761184000,2781726720,27817425600,0,4950,0,495,0,10,56083200,0.11109189689159393,175258,244.49353910000355,dense_g15,dense,4700,94700,heldout-r1800
510,1.709741402397491,1.3417299560546876,1.3322260528564454,0.5237,0.5236999988555908,0.2800000011920929,28602432000,2865851520,28658678400,0,5100,0,510,0,10,56083200,0.12257097661495209,175258,251.84925459999795,dense_g15,dense,4700,94700,heldout-r1800
525,1.7043168984866235,1.3376685668945312,1.331553890991211,0.5225,0.5224999785423279,0.25,29443680000,2949976320,29499931200,0,5250,0,525,0,10,56083200,0.12849946320056915,175258,259.3315014000036,dense_g15,dense,4700,94700,heldout-r1800
540,1.6767658729545771,1.3114472778320312,1.3075466339111328,0.5297,0.529699981212616,0.33799999952316284,30284928000,3034101120,30341184000,0,5400,0,540,0,10,56083200,0.11561215668916702,175258,266.6763703999968,dense_g15,dense,4700,94700,heldout-r1800
555,1.6792831948046574,1.3152984985351563,1.3099305206298828,0.5309,0.5309000015258789,0.3179999887943268,31126176000,3118225920,31182436800,0,5550,0,555,0,10,56083200,0.11409860849380493,175258,274.0289131000027,dense_g15,dense,4700,94700,heldout-r1800
570,1.7356004250123631,1.3729586303710937,1.365939157104492,0.506,0.5059999823570251,0.1770000010728836,31967424000,3202350720,32023689600,0,5700,0,570,0,10,56083200,0.17626585066318512,175258,281.3670542000036,dense_g15,dense,4700,94700,heldout-r1800
585,1.6682753410469275,1.3068975341796876,1.3017098083496095,0.5298,0.5297999978065491,0.24500000476837158,32808672000,3286475520,32864942400,0,5850,0,585,0,10,56083200,0.13492164015769958,175258,288.83289440000226,dense_g15,dense,4700,94700,heldout-r1800
