round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,2.899780700562458,2.4757798217773437,2.4716624572753907,0.0999,0.09989999979734421,0.0,1753540,7361860,73618920,0,10,1,0,0,10,1753540,0.47581347823143005,175258,1.3172047999687493,sign_ef,sign_ef,4300,94300,heldout-r3000
15,2.6585621504396855,2.2354982543945314,2.239145654296875,0.1773,0.17730002105236053,0.0,26303100,31911420,319119000,0,150,15,0,0,10,1753540,0.23032531142234802,175258,13.270511899958365,sign_ef,sign_ef,4300,94300,heldout-r3000
30,2.5367238702389794,2.1145724365234373,2.11309072265625,0.2265,0.2264999896287918,0.006000000052154064,52606200,58214520,582154800,0,300,30,0,0,10,1753540,0.2800562083721161,175258,25.98651289998088,sign_ef,sign_ef,4300,94300,heldout-r3000
45,2.4569563944202906,2.036222497558594,2.03718505859375,0.2601,0.26010000705718994,0.02500000037252903,78909300,84517620,845190600,0,450,45,0,0,10,1753540,0.30102550983428955,175258,38.720117199933156,sign_ef,sign_ef,4300,94300,heldout-r3000
60,2.3955675545185513,1.975730224609375,1.9792528869628907,0.2931,0.2931000292301178,0.05999999865889549,105212400,110820720,1108226400,0,600,60,0,0,10,1753540,0.30646806955337524,175258,51.46127319999505,sign_ef,sign_ef,4300,94300,heldout-r3000
75,2.342768949637847,1.9241663696289062,1.9276803833007812,0.3058,0.3057999908924103,0.050999999046325684,131515500,137123820,1371262200,0,750,75,0,0,10,1753540,0.30674484372138977,175258,64.16326699999627,sign_ef,sign_ef,4300,94300,heldout-r3000
90,2.3099921787372732,1.8922771606445312,1.897316748046875,0.3129,0.31290003657341003,0.11400000005960464,157818600,163426920,1634298000,0,900,90,0,0,10,1753540,0.30766060948371887,175258,74.91065419989172,sign_ef,sign_ef,4300,94300,heldout-r3000
105,2.2772992039822713,1.8605696411132813,1.8651488708496093,0.3223,0.3223000168800354,0.04899999871850014,184121700,189730020,1897333800,0,1050,105,0,0,10,1753540,0.3175378739833832,175258,86.96927159989718,sign_ef,sign_ef,4300,94300,heldout-r3000
120,2.2423234657014195,1.8263784423828124,1.830786898803711,0.3412,0.3412000238895416,0.08100000023841858,210424800,216033120,2160369600,0,1200,120,0,0,10,1753540,0.32714715600013733,175258,99.63019549997989,sign_ef,sign_ef,4300,94300,heldout-r3000
135,2.2096017385380344,1.7944771362304688,1.8010534057617187,0.3547,0.3547000288963318,0.13199999928474426,236727900,242336220,2423405400,0,1350,135,0,0,10,1753540,0.3382273316383362,175258,112.25917369988747,sign_ef,sign_ef,4300,94300,heldout-r3000
150,2.192491927033587,1.7780355590820311,1.7821820068359375,0.3561,0.3560999929904938,0.14000000059604645,263031000,268639320,2686441200,0,1500,150,0,0,10,1753540,0.3485504686832428,175258,124.87935939989984,sign_ef,sign_ef,4300,94300,heldout-r3000
165,2.160022865727486,1.7462017211914063,1.751979135131836,0.3841,0.3841000199317932,0.17599999904632568,289334100,294942420,2949477000,0,1650,165,0,0,10,1753540,0.3587418794631958,175258,137.54600269999355,sign_ef,sign_ef,4300,94300,heldout-r3000
180,2.1395032928398576,1.7262548217773437,1.733029522705078,0.379,0.3790000081062317,0.1599999964237213,315637200,321245520,3212512800,0,1800,180,0,0,10,1753540,0.36958035826683044,175258,150.17355419998057,sign_ef,sign_ef,4300,94300,heldout-r3000
195,2.112024669131287,1.6992825561523437,1.7075208984375,0.3952,0.3952000141143799,0.13500000536441803,341940300,347548620,3475548600,0,1950,195,0,0,10,1753540,0.3771445155143738,175258,162.8397921998985,sign_ef,sign_ef,4300,94300,heldout-r3000
210,2.089040508019319,1.6767572509765625,1.6813979217529298,0.4075,0.4075000286102295,0.09600000083446503,368243400,373851720,3738584400,0,2100,210,0,0,10,1753540,0.3910903334617615,175258,175.49627969996072,sign_ef,sign_ef,4300,94300,heldout-r3000
225,2.0732390473125504,1.6613169189453125,1.6668334625244141,0.4068,0.4068000018596649,0.12200000137090683,394546500,400154820,4001620200,0,2250,225,0,0,10,1753540,0.4033360183238983,175258,188.1564527999144,sign_ef,sign_ef,4300,94300,heldout-r3000
240,2.069642787646968,1.6580573120117188,1.6668781097412109,0.4039,0.40389999747276306,0.1589999943971634,420849600,426457920,4264656000,0,2400,240,0,0,10,1753540,0.41196778416633606,175258,200.83189609996043,sign_ef,sign_ef,4300,94300,heldout-r3000
255,2.03631136915409,1.6249765747070313,1.6306140167236327,0.4214,0.4214000403881073,0.11699999868869781,447152700,452761020,4527691800,0,2550,255,0,0,10,1753540,0.42097213864326477,175258,213.45538529998157,sign_ef,sign_ef,4300,94300,heldout-r3000
270,2.0253586207500427,1.614194970703125,1.618171026611328,0.423,0.4230000078678131,0.13699999451637268,473455800,479064120,4790727600,0,2700,270,0,0,10,1753540,0.4306720495223999,175258,226.1518060999224,sign_ef,sign_ef,4300,94300,heldout-r3000
285,2.0078952809430426,1.596917626953125,1.6043401580810548,0.4267,0.42670002579689026,0.16500000655651093,499758900,505367220,5053763400,0,2850,285,0,0,10,1753540,0.4435875713825226,175258,238.79068899992853,sign_ef,sign_ef,4300,94300,heldout-r3000
300,2.0189369353444784,1.6080402221679688,1.615912142944336,0.4243,0.42430001497268677,0.13500000536441803,526062000,531670320,5316799200,0,3000,300,0,0,10,1753540,0.4537688195705414,175258,251.46518649999052,sign_ef,sign_ef,4300,94300,heldout-r3000
315,1.977804420816386,1.5669915405273438,1.5763489105224608,0.4418,0.4418000280857086,0.12700000405311584,552365100,557973420,5579835000,0,3150,315,0,0,10,1753540,0.4649062752723694,175258,264.12422389991116,sign_ef,sign_ef,4300,94300,heldout-r3000
330,1.9716413159382529,1.5608080932617188,1.5657001434326172,0.4386,0.4386000335216522,0.18700000643730164,578668200,584276520,5842870800,0,3300,330,0,0,10,1753540,0.47531405091285706,175258,276.76743019989226,sign_ef,sign_ef,4300,94300,heldout-r3000
345,1.9560474494888913,1.5451555786132813,1.5564101867675781,0.4485,0.44849997758865356,0.15199999511241913,604971300,610579620,6105906600,0,3450,345,0,0,10,1753540,0.48490244150161743,175258,289.4580586999655,sign_ef,sign_ef,4300,94300,heldout-r3000
360,1.9420456134081818,1.5310813354492188,1.537626348876953,0.4543,0.4542999863624573,0.20399999618530273,631274400,636882720,6368942400,0,3600,360,0,0,10,1753540,0.49662113189697266,175258,302.13178679998964,sign_ef,sign_ef,4300,94300,heldout-r3000
375,1.9361504390988267,1.5250747680664063,1.5293463043212892,0.4497,0.4497000277042389,0.1809999942779541,657577500,663185820,6631978200,0,3750,375,0,0,10,1753540,0.5077676177024841,175258,314.8018466999056,sign_ef,sign_ef,4300,94300,heldout-r3000
390,1.9260852876494172,1.5148718872070313,1.5190736724853515,0.452,0.4519999921321869,0.1850000023841858,683880600,689488920,6895014000,0,3900,390,0,0,10,1753540,0.5155074596405029,175258,327.4377148998901,sign_ef,sign_ef,4300,94300,heldout-r3000
405,1.9119472983369603,1.5004928100585937,1.508659600830078,0.4617,0.4617000222206116,0.25,710183700,715792020,7158049800,0,4050,405,0,0,10,1753540,0.5258829593658447,175258,340.11550899990834,sign_ef,sign_ef,4300,94300,heldout-r3000
