round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.3051766083717347,2.3051766083717347,0.0,0.6123968206636875,0.7825578704886224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.9830836036574,0.0,0.0,0.0,4.8991745653095,4.8991745653095,4.8991745653095,0.0,0.0,0.0,4.8991745653095,0.0,iid,1,3000,73000
5.0,0.004975664333249537,60000.0,2.3051673865318296,2.3051661767959595,-1.2097358701446126e-06,0.6118432358482719,0.78220408836075,1.0,1.0,1.0,1.0,0.1,0.0,0.0004773493819811847,0.0,0.0004773493819811847,0.0004773493819811847,0.0,0.0007801824944904029,0.0,-2.3751302944224898e-06,1.1653944242778772e-06,1.0,1.0,0.0,0.08845072239637375,0.0,-0.08795869851019233,-1.4674504200229421e-05,1470.449400895075,6.0148551973065624e-05,0.0004773493819811847,0.0,4.8947458867861755,4.894268537404194,4.806295164389802,0.0,0.08795869851019233,1.4674504200229421e-05,4.894268537404194,0.0,iid,1,3000,73000
10.0,0.004952571291072609,60000.0,2.3039962996959686,2.302805144929886,-0.0011911547660825583,0.6136065068521281,0.7833303944391078,13.0,11.0,13.0,19.0,0.14615384615384616,0.0,0.2416477295337245,0.0,0.2416477295337245,0.2416477295337245,0.0,0.3938154612691529,0.0,-0.0011967776078416026,5.622841759044244e-06,1.0,1.0,0.0,0.5025779269635677,0.0,-0.2620082595385611,0.0010780621087178588,1460.0686441015682,0.0003440968296400886,0.2416477295337245,0.0,4.908852054817025,4.667204325283301,4.406274127853457,0.0,0.2620082595385611,0.0,4.6682823873920185,0.0010780621087178588,iid,1,3000,73000
15.0,0.004930605096731035,60000.0,2.272219213581085,2.2482509777545925,-0.023968235826492545,0.5763315265856009,0.7591650193374303,363.0,227.0,363.0,757.0,0.20853994490358127,0.0,5.174219270207686,0.0018920395814348012,5.1723272306262515,5.1723272306262515,0.0,8.974569309558706,0.0003655330166212914,-0.025502703005286516,0.0015344671787939704,1.0,1.0,0.0,6.450721434084699,0.0,-1.2682593705831096,-0.010134832875337452,1373.8726649682212,0.004673340680619742,5.1723272306262515,0.0,4.6106522126848075,0.0,0.0,0.0,1.2682593705831096,0.010134832875337452,1.278394203458447,1.278394203458447,iid,1,3000,73000
20.0,0.004909665222809563,60000.0,2.164264812088013,2.143903975200653,-0.020360836887360012,0.42505143749777385,0.6519596900865681,484.0,348.0,484.0,846.0,0.17479338842975206,0.0,4.318085274373551,0.004537055135415358,4.313548219238136,4.313548219238136,0.0,10.14829697937612,0.001049607111045195,-0.0211780776789056,0.0008172407915455863,1.0,1.0,0.0,6.7916388882440515,0.0,-2.45562837594116,-0.022462293064755556,1255.0088193788497,0.005382498352846865,4.313548219238136,0.0,3.400411499982191,0.0,0.0,0.0,2.45562837594116,0.022462293064755556,2.4780906690059155,2.4780906690059155,iid,1,3000,73000
25.0,0.004889663842714643,60000.0,2.039990092849732,2.0132011530399323,-0.026788939809799572,0.5225970741020569,0.7229087591819986,623.0,451.0,623.0,1091.0,0.17512038523274479,0.0,5.611597316745247,0.005902750386155731,5.605694566359091,5.605694566359091,0.0,10.726609168241088,0.0010507788723837065,-0.027409962034427984,0.0006210222246284119,1.0,1.0,0.0,8.618976979341824,0.0,-2.997614643176348,-0.015667769806384513,1239.639647790801,0.0069048006625461456,5.605694566359091,0.0,4.180776592816455,0.0,0.0,0.0,2.997614643176348,0.015667769806384513,3.0132824129827327,3.0132824129827327,iid,1,3000,73000
30.0,0.004870523791274274,60000.0,1.8905456434249879,1.8601097999572755,-0.03043584346771233,0.5102115730176054,0.7142909582359317,720.0,573.0,720.0,1108.0,0.15388888888888888,0.0,6.440643308577592,0.01401198819576166,6.42663132038183,6.42663132038183,0.0,12.596012439255414,0.0021708344677625426,-0.031301060743668105,0.0008652172759557736,1.0,1.0,0.0,11.22487738262862,0.0,-4.7805178311114105,-0.017728231135379247,1220.7968971159935,0.00911094074388145,6.42663132038183,0.0,4.081692584140844,0.0,0.0,0.0,4.7805178311114105,0.017728231135379247,4.79824606224679,4.79824606224679,iid,1,3000,73000
35.0,0.00485217691736981,60000.0,1.7434341892242435,1.716725877189636,-0.02670831203460744,0.397298497339924,0.6303161883847852,622.0,501.0,622.0,926.0,0.14887459807073955,0.0,5.640725712575431,0.004048170857231526,5.6366775417182,5.6366775417182,0.0,14.187512863648019,0.0007171537675074734,-0.027350156658581853,0.0006418446239744129,1.0,1.0,0.0,10.59635656682076,0.0,-4.913502486771904,-0.0461765383306556,1031.511932552805,0.010168191422575261,5.6366775417182,0.0,3.178387978719392,0.0,0.0,0.0,4.913502486771904,0.0461765383306556,4.9596790251025595,4.9596790251025595,iid,1,3000,73000
40.0,0.004834562741728745,60000.0,1.600414723968506,1.575596690750122,-0.02481803321838405,0.26484339513051736,0.5146293764744851,838.0,721.0,838.0,1112.0,0.13269689737470167,0.0,5.884818495026735,0.04002661234401472,5.8447918826827205,5.8447918826827205,0.0,22.068860277985603,0.006755722996744671,-0.028257013069176485,0.0034389798507924348,1.0,1.0,0.0,13.492557107238099,0.0,-7.600460555147038,-0.04730466940834077,1041.6329979253896,0.01278763180635964,5.8447918826827205,0.0,2.118747161044139,0.0,0.0,0.0,7.600460555147038,0.04730466940834077,7.647765224555378,7.647765224555378,iid,1,3000,73000
45.0,0.004817627354629756,60000.0,1.4933180912017823,1.4760225430488587,-0.017295548152923557,0.19614708464245195,0.4428849564417965,607.0,528.0,607.0,795.0,0.13097199341021418,0.0,3.7716541589412103,0.0426917853283868,3.7289623736128235,3.7289623736128235,0.0,19.011051734009648,0.011192426159594652,-0.017964751135502242,0.0006692029825786858,1.0,1.0,0.0,8.595112796028843,0.0,-4.8346125877160375,-0.03153783469998217,964.8719390608744,0.008829382339785958,3.7289623736128235,0.0,1.5691766771396156,0.0,0.0,0.0,4.8346125877160375,0.03153783469998217,4.86615042241602,4.86615042241602,iid,1,3000,73000
50.0,0.00480132250396109,60000.0,1.408376525592804,1.3926787734985353,-0.015697752094268713,0.17266356885994277,0.41552806025579403,629.0,548.0,629.0,813.0,0.12925278219395867,0.0,3.582071583262123,0.12032409652145049,3.4617474867406726,3.4617474867406726,0.0,20.049090318228583,0.03249898361173653,-0.016620966111118737,0.0009232140168500234,1.0,1.0,0.0,11.256151348934509,0.0,-7.728849041584908,-0.06555482060892781,962.3097455713901,0.011561776541825292,3.4617474867406726,0.0,1.3813085508795422,0.0,0.0,0.0,7.728849041584908,0.06555482060892781,7.794403862193836,7.794403862193836,iid,1,3000,73000
55.0,0.004785604835599704,60000.0,1.3383653295516968,1.322931666946411,-0.01543366260528578,0.17289816935050561,0.4158102564277433,524.0,454.0,524.0,682.0,0.1301526717557252,0.0,3.3522027116927404,0.03876993425815556,3.313432777434585,3.313432777434585,0.0,19.164070908798752,0.011433278385318175,-0.015856779922125506,0.00042311731683972523,1.0,1.0,0.0,8.228445645363536,0.0,-4.905510564288306,-0.009502303640644527,954.7580944911897,0.008544715115329365,3.313432777434585,0.0,1.383185354804045,0.0,0.0,0.0,4.905510564288306,0.009502303640644527,4.915012867928951,4.915012867928951,iid,1,3000,73000
60.0,0.004770435256643361,60000.0,1.2713454869270324,1.2592840739250186,-0.012061413002013799,0.12390742634019988,0.35200486692686495,414.0,368.0,414.0,524.0,0.12657004830917876,0.0,2.6013568374791305,0.010655445169135191,2.5907013923099953,2.5907013923099953,0.0,20.908362547995896,0.004079400866496636,-0.012358773261310645,0.00029736025929684613,1.0,1.0,0.0,7.0892774951062165,0.0,-4.4794587588257855,-0.01911734397043574,943.8914819357024,0.007454701291064362,2.5907013923099953,0.0,0.9912594107215991,0.0,0.0,0.0,4.4794587588257855,0.01911734397043574,4.498576102796221,4.498576102796221,iid,1,3000,73000
