round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.305176632213593,2.30373495426178,-0.0014416779518127143,0.612396815905966,0.7825578674487695,182.0,146.0,152.0,168.0,0.09230769230769231,0.1648351648351648,0.6878635003704403,0.39541019912144293,0.2924533012489974,0.2924533012489974,0.0,0.47755522833074926,0.365014122753015,-0.001460812226340022,1.913427452730765e-05,1.0,1.0,0.0,21.74712623655796,0.0,-11.79516413633246,-9.659508798976503,1023.2172222034205,0.020811357123354614,0.2924533012489974,0.0,4.899174527247728,4.60672122599873,0.0,0.0,11.79516413633246,9.659508798976503,21.454672935308963,16.847951709310234,strong,5,2900,72900
5.0,0.004975664333249537,60000.0,2.193382620048523,2.008549735069275,-0.18483288497924777,1.1275055330040693,1.0618406344664293,8496.0,6182.0,7774.0,11814.0,0.13905367231638419,0.08498116760828622,67.92194559826356,4.8214025947788315,63.10054300348473,63.100543003484724,7.105427357601002e-15,55.96473024426124,0.06627963538307381,-0.3139671212311176,0.12913423625186982,1.0,1.0,0.0,124.6099629511591,0.0,157.2453944297631,-218.75481437743753,1000.3143386757165,0.11077186506767349,63.10054300348469,4.263256414560601e-14,9.020044264032554,0.0,0.0,0.0,0.0,218.75481437743753,218.75481437743753,218.75481437743753,strong,5,2900,72900
10.0,0.004952571291072609,60000.0,1.517047455215454,1.4493966817855837,-0.06765077342987036,0.2376243820987603,0.48746731387731046,8282.0,6081.0,6846.0,8866.0,0.10705143685100217,0.17338807051436855,23.04688796226141,7.362823335105613,15.684064627155795,15.684064627155795,0.0,66.00359983529493,0.24212079039839857,-0.07767644819977922,0.010025674769908857,1.0,1.0,1.862645149230957e-09,91.52754612581339,0.0,78.57049262984538,-154.41397412850296,627.7589175666762,0.12724769719139797,15.684064627155806,1.0658141036401503e-14,1.9009950567900824,0.0,0.0,0.0,0.0,154.41397412850296,154.41397412850296,154.41397412850296,strong,5,2900,72900
15.0,0.004930605096731035,60000.0,1.2254214974403383,1.182466997241974,-0.04295450019836444,0.18314068357019866,0.427949393702338,7036.0,5180.0,5746.0,7170.0,0.1019044911881751,0.18334280841387152,18.328943204156737,6.138484561295948,12.190458642860788,12.19045864286079,1.7763568394002505e-15,66.5633566786821,0.25088393517046836,-0.0601063375159783,0.017151837317613855,1.0,1.0,1.862645149230957e-09,77.25754232658073,0.0,74.78842911122842,-139.85551279494834,573.2135476778931,0.11877167719483024,12.190458642860818,3.019806626980426e-14,1.4651254685615893,0.0,0.0,0.0,0.0,139.85551279494834,139.85551279494834,139.85551279494834,strong,5,2900,72900
20.0,0.004909665222809563,60000.0,1.023478925037384,0.9942830650329592,-0.029195860004424756,0.12957125123179444,0.3599600689407013,7953.0,5794.0,6331.0,7573.0,0.09522192883188733,0.20394819564944044,15.308804552963778,5.6844130845398215,9.624391468423957,9.624391468423958,1.7763568394002505e-15,74.27875687645057,0.2707737890729447,-0.047252540083226165,0.01805668007880141,1.0,1.0,0.0,73.42352896288503,0.0,76.84373647714938,-140.64287397161044,581.5446772066462,0.11210243225742193,9.624391468423966,8.881784197001252e-15,1.0365700098543555,0.0,0.0,0.0,0.0,140.64287397161044,140.64287397161044,140.64287397161044,strong,5,2900,72900
25.0,0.004889663842714643,60000.0,0.8844243566513063,0.8620063825130464,-0.022417974138259855,0.1166128303291168,0.34148620810966407,7103.0,5447.0,5947.0,7131.0,0.10039419963395749,0.1627481345910179,13.261820734075972,3.902857793501852,9.35896294057412,9.35896294057412,0.0,80.25671715676813,0.22737727288229032,-0.045762182695831585,0.02334420855757173,1.0,1.0,2.2812651767623038e-09,64.01345315814251,0.0,76.4208771931676,-131.075367410736,576.2071409655691,0.09998655736115387,9.358962940574116,3.552713678800501e-15,0.9329026426329344,0.0,0.0,0.0,0.0,131.075367410736,131.075367410736,131.075367410736,strong,5,2900,72900
30.0,0.004870523791274274,60000.0,0.7938837621212005,0.777388399553299,-0.016495362567901517,0.11975156596244671,0.3460513920828042,6150.0,4979.0,5340.0,6186.0,0.10058536585365854,0.13170731707317074,9.445215406195246,4.287140798654708,5.158074607540538,5.158074607540539,8.881784197001252e-16,43.07312865668976,0.31219265905297355,-0.025122525093193904,0.008627162525292387,1.0,1.0,0.0,50.77528334624367,0.0,63.82703442896445,-109.44424316766757,557.5983306669041,0.08346069286487226,5.158074607540556,1.7763568394002505e-14,0.9580125276995737,0.0,0.0,0.0,0.0,109.44424316766757,109.44424316766757,109.44424316766757,strong,5,2900,72900
35.0,0.00485217691736981,60000.0,0.7327497038841249,0.7230468544960021,-0.009702849388122714,0.11285524925069702,0.3359393535308077,7495.0,5831.0,6305.0,7377.0,0.09842561707805203,0.15877251501000667,11.98785913330939,5.710124616137013,6.2777345171723775,6.2777345171723775,0.0,55.62642906602419,0.32264266353593113,-0.03046067851759952,0.020757829129476806,1.0,1.0,1.862645149230957e-09,62.25634244491812,0.0,93.83374000974618,-149.81234793749192,591.7539139812543,0.09519169131248309,6.277734517172377,8.881784197001252e-16,0.9028419940055762,0.0,0.0,0.0,0.0,149.81234793749192,149.81234793749192,149.81234793749192,strong,5,2900,72900
40.0,0.004834562741728745,60000.0,0.6885377869367599,0.6779547307014466,-0.010583056235313304,0.1419209861685863,0.37672401857140236,6141.0,4786.0,5149.0,5931.0,0.09658036150464094,0.1615372089236281,9.26324986485019,4.569766697183871,4.693483167666319,4.693483167666319,0.0,33.07110029584338,0.33035214529605933,-0.022690938851330594,0.01210788261601729,1.0,1.0,0.0,47.27811779422336,0.0,55.733969947627884,-98.31860457418495,602.8487924912624,0.07272136723807117,4.693483167666301,1.7763568394002505e-14,1.1353678893486905,0.0,0.0,0.0,0.0,98.31860457418495,98.31860457418495,98.31860457418495,strong,5,2900,72900
45.0,0.004817627354629756,60000.0,0.6519633682727813,0.659881001496315,0.007917633223533671,0.05671379071849898,0.23814657402217437,6253.0,5037.0,5383.0,6121.0,0.09788901327362866,0.13913321605629303,5.960979517752538,3.3230810219597116,2.637898495792826,2.637898495792826,0.0,46.51247011306533,0.3579340104198316,-0.012708411952068205,0.020626045175601876,0.0,1.0,0.0,49.26610213110689,0.0,55.887567930489695,-102.51577156580376,599.5858599607345,0.07592810842750221,2.6378984957928253,8.881784197001252e-16,0.45371032574799186,0.0,0.0,0.0,0.0,102.51577156580376,102.51577156580376,102.51577156580376,strong,5,2900,72900
