round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.3051766083717347,2.3051766208171847,1.2445450003895075e-08,0.612396820992636,0.7825578706987976,10.0,10.0,10.0,10.0,0.1,0.0,0.01978263072669506,0.019782897550612688,-2.668239176273346e-07,-2.668239176273346e-07,0.0,-4.357042827146601e-07,0.5000033719241123,1.3327927552374981e-09,1.1112657248657578e-08,0.0,0.0,0.0,4.496707543730736,0.0,0.00230272114276886,-4.499010531697422,2549.4573545273443,0.0017606845833727431,-2.668239176273346e-07,0.0,4.899174567941088,4.899174834765006,0.4024670242103525,0.0,0.0,4.499010531697422,4.901477555907775,0.00230272114276886,strong,1,3000,73000
5.0,0.004975664333249537,60000.0,2.3000257119178777,2.2970591371059417,-0.0029665748119360735,0.5452519931297423,0.7384118045709605,401.0,340.0,359.0,409.0,0.10199501246882793,0.10473815461346636,1.3348155220876379,0.2167424268698781,1.1180730952177598,1.1180730952177598,0.0,2.0505621424692624,0.1396934139749703,-0.00556315642184092,0.002596581609904847,1.0,1.0,0.0,29.854616978554986,0.0,-3.303364862804301,-25.433179020532926,2616.178916216286,0.011282781039629644,1.1180730952177598,0.0,4.362015945037938,3.2439428498201783,0.0,0.0,3.303364862804301,25.433179020532926,28.736543883337227,25.492601033517047,strong,1,3000,73000
10.0,0.004952571291072609,60000.0,2.22127162694931,2.201104957056046,-0.0201666698932641,0.32641790805010135,0.5713299467471501,2893.0,2409.0,2563.0,2891.0,0.09993086761147597,0.11406844106463876,8.341445728576764,2.598052951067953,5.743392777508811,5.743392777508811,0.0,17.595213485123086,0.23749287121375934,-0.02844456218324391,0.00827789228997981,1.0,1.0,0.0,82.8751085829208,0.0,-7.6925629740817385,-69.43915283133025,1570.9699162577203,0.050110564979270876,5.7433927775088165,5.329070518200751e-15,2.6113432644008108,0.0,0.0,0.0,7.6925629740817385,69.43915283133025,77.13171580541199,77.13171580541199,strong,1,3000,73000
15.0,0.004930605096731035,60000.0,2.083845979309082,2.051878423023224,-0.03196755628585812,0.37766173419395843,0.6145418896983007,3599.0,2989.0,3143.0,3485.0,0.09683245345929425,0.12670186162823005,12.712487781539838,2.800122145578655,9.912365635961184,9.912365635961184,0.0,26.246677220600855,0.18050619197763743,-0.04887396052533178,0.016906404239473656,1.0,1.0,0.0,110.33266338359681,0.0,-14.63534151003114,-85.78495623760449,1483.7711902274123,0.0692129707444519,9.91236563596118,3.552713678800501e-15,3.0212938735516675,0.0,0.0,0.0,14.63534151003114,85.78495623760449,100.42029774763563,100.42029774763563,strong,1,3000,73000
20.0,0.004909665222809563,60000.0,1.9058190348625186,1.876102373695374,-0.029716661167144665,0.38018362974284053,0.6165903256967632,3022.0,2627.0,2774.0,3102.0,0.10264725347452018,0.08206485771012573,10.569056924150944,3.0570363938957197,7.512020530255224,7.512020530255224,0.0,19.758926851575435,0.22435164082187234,-0.036881505950425525,0.00716484478328086,1.0,1.0,0.0,76.65507734200219,0.0,-12.43086452705029,-56.71219228469668,1436.929203852577,0.05064473666540923,7.512020530255221,3.552713678800501e-15,3.0414690379427243,0.0,0.0,0.0,12.43086452705029,56.71219228469668,69.14305681174696,69.14305681174696,strong,1,3000,73000
25.0,0.004889663842714643,60000.0,1.7563222036361696,1.7200698516845705,-0.03625235195159915,0.3506768449892649,0.5921797404414177,3378.0,2889.0,3094.0,3516.0,0.10408525754884547,0.08407341622261688,13.633967514867868,2.6796798314066272,10.95428768346124,10.95428768346124,0.0,31.237556285749573,0.16426000725206183,-0.05356278440851477,0.017310432456915624,1.0,1.0,0.0,88.40637205619714,0.0,-10.285211200247431,-67.16687317248847,1311.2867644123116,0.06316125281520674,10.954287683461246,5.329070518200751e-15,2.805414759914119,0.0,0.0,0.0,10.285211200247431,67.16687317248847,77.4520843727359,77.4520843727359,strong,1,3000,73000
30.0,0.004870523791274274,60000.0,1.6059289140701298,1.5875493349075318,-0.018379579162598025,0.2332156254882195,0.4829240369749879,3098.0,2652.0,2764.0,3018.0,0.0974176888315042,0.1078114912846998,8.277827908142292,3.6549897152431736,4.622838192899119,4.622838192899119,0.0,19.822163215786045,0.30629729126843175,-0.02251564340172653,0.0041360642391285035,1.0,1.0,0.0,78.8274162466405,0.0,-10.163927473302465,-64.04065058043892,1327.1959046881193,0.05606408874799747,4.62283819289911,8.881784197001252e-15,1.865725003905756,0.0,0.0,0.0,10.163927473302465,64.04065058043892,74.20457805374139,74.20457805374139,strong,1,3000,73000
35.0,0.00485217691736981,60000.0,1.503633065223694,1.4899451497077945,-0.01368791551589954,0.1707964529587363,0.41327527503921196,3415.0,2895.0,3097.0,3519.0,0.10304538799414348,0.09311859443631043,8.96721006882266,3.212825283964987,5.754384784857672,5.754384784857672,0.0,33.6914771072436,0.26377799332328433,-0.02792129302675044,0.014233377510850898,1.0,1.0,0.0,92.77117776771775,0.0,-11.526604629354551,-75.49018835350552,1306.0327234116858,0.06632178941558398,5.7543847848576775,5.329070518200751e-15,1.3663716236698904,0.0,0.0,0.0,11.526604629354551,75.49018835350552,87.01679298286007,87.01679298286007,strong,1,3000,73000
40.0,0.004834562741728745,60000.0,1.41932760887146,1.4059452277183533,-0.013382381153106637,0.1496292908476165,0.38681945510485444,3841.0,3264.0,3397.0,3677.0,0.09573027857328821,0.1155948971621974,7.635862796470073,3.3268517962193975,4.309011000250676,4.309011000250676,0.0,28.797910996176558,0.3034697079898369,-0.02083218403551123,0.007449802882404592,1.0,1.0,0.0,85.57122900849208,0.0,-9.52420084150799,-71.73801716673341,1234.3292197846586,0.06483157808358504,4.309011000250678,1.7763568394002505e-15,1.197034326780932,0.0,0.0,0.0,9.52420084150799,71.73801716673341,81.2622180082414,81.2622180082414,strong,1,3000,73000
45.0,0.004817627354629756,60000.0,1.3554348293304446,1.3408004476547244,-0.014634381675720176,0.17228931624229307,0.4150774822154209,3052.0,2479.0,2596.0,2838.0,0.09298820445609436,0.14941022280471816,7.756947570016672,3.852667722646064,3.904279847370608,3.9042798473706086,4.440892098500626e-16,22.661183714258637,0.33185145463699783,-0.018809365392822328,0.004174983717102152,1.0,1.0,0.0,91.45032909073052,0.0,-10.525569679310138,-77.02047956404977,1182.9162947065606,0.07176139690337432,3.904279847370617,8.881784197001252e-15,1.3783145299383446,0.0,0.0,0.0,10.525569679310138,77.02047956404977,87.5460492433599,87.5460492433599,strong,1,3000,73000
