round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.305176584529877,2.305176584529877,0.0,0.6123968227699055,0.7825578718343491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.5271609490032,0.0,0.0,0.0,4.899174582159244,4.899174582159244,4.899174582159244,0.0,0.0,0.0,4.899174582159244,0.0,iid,1,3100,73100
5.0,0.004975664333249537,60000.0,2.3052047204017643,2.3051719867706293,-3.273363113498462e-05,0.6127750004952716,0.782799463780649,1.0,1.0,1.0,1.0,0.1,0.0,0.006809449172578752,0.0,0.006809449172578752,0.006809449172578752,0.0,0.01111247875170341,0.0,-3.3881533377075664e-05,1.1479022420910441e-06,1.0,1.0,0.0,0.042663379572331905,0.0,-0.035777001176029444,-7.692922372370958e-05,1413.992619871779,3.0171368478326925e-05,0.006809449172578752,0.0,4.9022000039621725,4.895390554789594,4.859536624389841,0.0,0.035777001176029444,7.692922372370958e-05,4.895390554789594,0.0,iid,1,3100,73100
10.0,0.004952571291072609,60000.0,2.3043559979915615,2.3028448518276217,-0.0015111461639398804,0.610050973187651,0.7810575991485206,15.0,9.0,15.0,33.0,0.22,0.0,0.3057283287635073,0.0,0.3057283287635073,0.3057283287635073,0.0,0.5011521040053576,0.0,-0.0015141413439017544,2.995179961873956e-06,1.0,1.0,0.0,0.5433313548564911,0.0,-0.23669147881446406,-0.0009115472785197198,1369.974325992448,0.0003964424332249262,0.3057283287635073,0.0,4.880407785501208,4.574679456737701,4.337076430644717,0.0,0.23669147881446406,0.0009115472785197198,4.574679456737701,0.0,iid,1,3100,73100
15.0,0.004930605096731035,60000.0,2.2710700683116913,2.2527084154605865,-0.018361652851104804,0.5671998926949039,0.7531267441107797,291.0,213.0,291.0,495.0,0.17010309278350516,0.0,3.9813107289373875,0.01956527421134524,3.9617454547260422,3.9617454547260422,0.0,6.984742955261912,0.004890247584765726,-0.019533802331023236,0.0011721494799184322,1.0,1.0,0.0,5.9838081715861335,0.0,-2.00977367174346,-0.012289045116631314,1459.675479356406,0.0040826733897197445,3.9617454547260422,0.0,4.537599141559231,0.5758536868331889,0.0,0.0,2.00977367174346,0.012289045116631314,2.0220627168600913,1.4462090300269024,iid,1,3100,73100
20.0,0.004909665222809563,60000.0,2.1616496314525606,2.1382490632534026,-0.023400568199158034,0.4292175084067636,0.6551469365010902,527.0,382.0,527.0,925.0,0.17552182163187854,0.0,4.98755247624706,0.0025381809317082116,4.985014295315352,4.985014295315352,0.0,11.614191401043971,0.0005086442523958501,-0.024474751320918305,0.0010741831217602714,1.0,1.0,0.0,7.914366960758343,0.0,-2.91054064797936,-0.018812017463631037,1255.929092319385,0.006262141804544518,4.985014295315352,0.0,3.4337400672541087,0.0,0.0,0.0,2.91054064797936,0.018812017463631037,2.929352665442991,2.929352665442991,iid,1,3100,73100
25.0,0.004889663842714643,60000.0,2.0372552454948427,2.011129534053803,-0.02612571144103981,0.5482810396662776,0.7404600189519199,544.0,403.0,544.0,986.0,0.18125,0.0,5.443398338229258,0.010891449883274618,5.4325068883459835,5.4325068883459835,0.0,9.908252329229894,0.001996859409086077,-0.026563132507243587,0.00043742106620377544,1.0,1.0,1.862645149230957e-09,8.163167531602085,0.0,-2.7202757382765412,-0.010384904979559906,1264.3567977735029,0.0064149622435549355,5.4325068883459835,0.0,4.386248317330221,0.0,0.0,0.0,2.7202757382765412,0.010384904979559906,2.730660643256101,2.730660643256101,iid,1,3100,73100
30.0,0.004870523791274274,60000.0,1.891582054424286,1.8611889958381653,-0.030393058586120736,0.47764753422146095,0.691120491825746,640.0,483.0,640.0,1072.0,0.1675,0.0,6.3439422761063895,0.011991469039230651,6.331950807067159,6.331950807067159,0.0,13.256534062062915,0.001886657337859949,-0.03083991705099894,0.00044685846487820327,1.0,1.0,0.0,10.346030278597027,0.0,-4.015737549018638,0.0016580774887700045,1078.192999756318,0.009504510167416944,6.331950807067159,0.0,3.8211802737716876,0.0,0.0,0.0,4.015737549018638,0.0,4.015737549018638,4.015737549018638,iid,1,3100,73100
35.0,0.00485217691736981,60000.0,1.7333098231315613,1.7067355021476749,-0.026574320983886457,0.360403708644392,0.600336329605657,698.0,601.0,698.0,924.0,0.132378223495702,0.0,5.7259949869866205,0.03195962288418741,5.694035364102433,5.694035364102433,0.0,15.799047644431154,0.005550516641690667,-0.027628466960385227,0.0010541459764987701,1.0,1.0,0.0,10.084184811275918,0.0,-4.378336082151691,-0.011813365021794198,979.6439535606714,0.010188843198763543,5.694035364102433,0.0,2.883229669155136,0.0,0.0,0.0,4.378336082151691,0.011813365021794198,4.390149447173485,4.390149447173485,iid,1,3100,73100
40.0,0.004834562741728745,60000.0,1.5941064253807067,1.567911935424805,-0.02619448995590168,0.2577885259718268,0.5077287917499133,720.0,597.0,720.0,1036.0,0.1438888888888889,0.0,5.659798474658757,0.027703905659919315,5.632094568998838,5.632094568998838,0.0,21.847731770708673,0.00487101434116095,-0.027228714561174594,0.0010342246052729154,1.0,1.0,0.0,11.665296862047398,0.0,-6.004962503971228,-0.02823978907733249,979.2861722151597,0.011771814489472775,5.632094568998838,0.0,2.062308207774614,0.0,0.0,0.0,6.004962503971228,0.02823978907733249,6.033202293048561,6.033202293048561,iid,1,3100,73100
45.0,0.004817627354629756,60000.0,1.4891307171821595,1.4665615105628969,-0.02256920661926265,0.20458998708393736,0.45231624676097737,650.0,551.0,650.0,894.0,0.13753846153846153,0.0,4.915947058000029,0.02378596298819957,4.892161095011829,4.892161095011829,0.0,23.912026022098125,0.004815232500853057,-0.023568609114584447,0.0009994024953217974,1.0,1.0,0.0,10.645245951891411,0.0,-5.737412980124645,-0.01567187675493642,946.4073180856212,0.011122948051026964,4.892161095011829,0.0,1.6367198966714989,0.0,0.0,0.0,5.737412980124645,0.01567187675493642,5.753084856879582,5.753084856879582,iid,1,3100,73100
