audited_rounds,weighted_alignment_ratio,positive_alignment_fraction,objective_decrease_fraction,positive_without_descent_fraction,late_alignment_ratio,late_objective_decrease_fraction,harmful_mass_share,event_local_mass_fraction,ideal_local_ratio,memory_penalty_ratio,local_drift_ratio,heterogeneity_ratio,mean_curvature_remainder,mean_coordinate_events_per_audit,mean_aggregate_energy,mean_cancellation_fraction,max_memory_opposition_penalty,defect_to_target_fraction,max_alignment_identity_error,max_decomposition_identity_error,max_update_reconstruction_error,min_defect_bound_slack,regime,local_steps,partition_seed,train_seed,audit_stride,audit_protocol,reference_per_client,final_train_objective,final_test_ce,final_test_accuracy,final_worst_class_accuracy,coordinate_events_total,uplink_packetized_bits,unicast_hybrid_total_bits
31,47.42869827369572,1.0,0.967741935483871,0.03225806451612903,18.53915770995147,0.9,0.06683768566714585,0.019149179389763266,110.5720373070106,0.0,-57.48377514125248,-5.659563892062399,0.007856518413684656,1742.7096774193549,2943.483870967742,0.01584780028183232,0.0,0.20300041270512537,0.0,0.0,6.715862355122226e-08,0.00018570380052551627,iid,5,3400,73400,5,independent_single_round_replay,6000,0.452925026845932,0.4770050644874573,0.8309,0.548,254464,4166912,54146432
