round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.305176560688019,2.305176560688019,0.0,0.6123968229589202,0.7825578719551163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.2177426778721,0.0,0.0,0.0,4.899174583671361,4.899174583671361,4.899174583671361,0.0,0.0,0.0,4.899174583671361,0.0,iid,1,2800,72800
5.0,0.004975664333249537,60000.0,2.3051308821678167,2.3050998663902282,-3.101577758846119e-05,0.6125485986961656,0.7826548400771349,2.0,2.0,2.0,2.0,0.1,0.0,0.011008906411007047,0.004316562786698341,0.006692343624308705,0.006692343624308705,0.0,0.010925408430536987,0.2816594213862399,-3.329885547732276e-05,2.283077888861571e-06,1.0,1.0,0.0,0.13003346044570208,0.0,-0.12326928228139877,-7.183453999459743e-05,1515.9185355298905,8.577130251988051e-05,0.006692343624308705,0.0,4.900388789569325,4.893696445945016,4.770355329123623,0.0,0.12326928228139877,7.183453999459743e-05,4.893696445945016,0.0,iid,1,2800,72800
10.0,0.004952571291072609,60000.0,2.3035925260066983,2.302979307317734,-0.0006132186889642455,0.6128347019599676,0.7828375961589783,6.0,5.0,6.0,8.0,0.13333333333333333,0.0,0.12412354265688919,0.0,0.12412354265688919,0.12412354265688919,0.0,0.2025400034624628,0.0,-0.0006147306939087358,1.512004944490301e-06,1.0,1.0,0.0,0.1505708135664463,0.0,-0.026995458640158176,0.0005481877306010574,1346.954277047613,0.0001117736409348612,0.12412354265688919,0.0,4.902677615679741,4.7785540730228515,4.752106802113294,0.0,0.026995458640158176,0.0,4.779102260753453,0.0005481877306010574,iid,1,2800,72800
15.0,0.004930605096731035,60000.0,2.2746569832324983,2.253266583538055,-0.02139039969444312,0.5771545797469033,0.7597069038431224,317.0,219.0,317.0,585.0,0.18454258675078863,0.0,4.55334537444287,0.006002822890877724,4.547342551551992,4.547342551551992,0.0,7.8788988446494095,0.0013165967219586569,-0.022421150361264162,0.0010307506668210432,1.0,1.0,0.0,5.782657191739418,0.0,-1.2184289098950103,-0.016885730292415246,1390.7194453572538,0.0041408152420139635,4.547342551551992,0.0,4.6172366379752265,0.06989408642323447,0.0,0.0,1.2184289098950103,0.016885730292415246,1.2353146401874255,1.165420553764191,iid,1,2800,72800
20.0,0.004909665222809563,60000.0,2.1637340712070463,2.144330170440674,-0.019403900766372217,0.42501220292703396,0.65192959967088,468.0,362.0,468.0,756.0,0.16153846153846155,0.0,4.092645711679779,0.00686372929180834,4.085781982387971,4.085781982387971,0.0,9.613328639153021,0.0016742806403152544,-0.020059821706912135,0.0006559209405399176,1.0,1.0,0.0,6.576174872170668,0.0,-2.4490444499315345,-0.041348439851162766,1260.5073944217986,0.005190008797789852,4.085781982387971,0.0,3.4000976234162716,0.0,0.0,0.0,2.4490444499315345,0.041348439851162766,2.4903928897826972,2.4903928897826972,iid,1,2800,72800
25.0,0.004889663842714643,60000.0,2.043462271404266,2.0161831280231475,-0.027279143381118587,0.5205251072706647,0.7214742596036706,596.0,454.0,594.0,974.0,0.1634228187919463,0.003355704697986628,5.705773946155503,0.025529508617182728,5.68024443753832,5.68024443753832,0.0,10.91252728868789,0.0044543983438746874,-0.027774485844012098,0.000495342462893511,1.0,1.0,0.0,8.671991774463095,0.0,-2.961322203584132,-0.030425133340642674,1149.5999753293768,0.007487008250874507,5.68024443753832,0.0,4.164200858165318,0.0,0.0,0.0,2.961322203584132,0.030425133340642674,2.9917473369247745,2.9917473369247745,iid,1,2800,72800
30.0,0.004870523791274274,60000.0,1.8967513033866883,1.8661807070732117,-0.030570596313476583,0.49754866869254916,0.7053712984609943,668.0,531.0,668.0,1006.0,0.1505988023952096,0.0,6.390742403510728,0.003620192097685049,6.387122211413043,6.387122211413043,0.0,12.837180789161845,0.0005661537086075416,-0.031108630688463583,0.0005380343749869995,1.0,1.0,0.0,10.84098972438369,0.0,-4.425881474511698,-0.027986038458948315,1168.3353453322693,0.009193696822165991,6.387122211413043,0.0,3.9803893495403933,0.0,0.0,0.0,4.425881474511698,0.027986038458948315,4.453867512970646,4.453867512970646,iid,1,2800,72800
35.0,0.00485217691736981,60000.0,1.7400234391212466,1.7106459951400756,-0.029377443981170925,0.41743206179372744,0.6460898248647222,688.0,574.0,688.0,986.0,0.1433139534883721,0.0,6.217228769786757,0.013490154301052826,6.203738615485705,6.203738615485705,0.0,14.861672552960869,0.0021651039736201565,-0.03010163731145548,0.0007241933302845546,1.0,1.0,0.0,11.22423482593149,0.0,-4.969359476197496,-0.05113673424828846,1078.1664616373473,0.010303222583386397,6.203738615485705,0.0,3.3394564943498195,0.0,0.0,0.0,4.969359476197496,0.05113673424828846,5.020496210445785,5.020496210445785,iid,1,2800,72800
40.0,0.004834562741728745,60000.0,1.5912128071784974,1.567273111820221,-0.023939695358276447,0.2361771450003723,0.4859806014650917,673.0,561.0,671.0,961.0,0.14279346210995542,0.002971768202080227,5.153463816346232,0.05635757348684223,5.09710624285939,5.09710624285939,0.0,21.581708267543647,0.010817563457515758,-0.024642279932360994,0.0007025845740845464,1.0,1.0,0.0,11.297314458643086,0.0,-6.158261684162426,-0.04194653162127082,1010.5628638787027,0.01105563627797375,5.09710624285939,0.0,1.8894171600029783,0.0,0.0,0.0,6.158261684162426,0.04194653162127082,6.200208215783697,6.200208215783697,iid,1,2800,72800
45.0,0.004817627354629756,60000.0,1.4857412072181702,1.4679587595939636,-0.017782447624206554,0.18881370758956034,0.43452699293549113,579.0,508.0,577.0,737.0,0.12728842832469775,0.003454231433506094,3.8563353734669334,0.03455515533681819,3.8217802181301153,3.8217802181301153,0.0,20.241010395483727,0.008881040235136637,-0.018411912922246518,0.0006294652980399634,1.0,1.0,0.0,10.301866800000425,0.0,-6.448351476865355,-0.031735105004955244,995.0813691981625,0.010246706361452846,3.8217802181301153,0.0,1.5105096607164827,0.0,0.0,0.0,6.448351476865355,0.031735105004955244,6.48008658187031,6.48008658187031,iid,1,2800,72800
