round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.3051766083717347,2.303835621213913,-0.0013409871578216048,0.6123968296466797,0.782557876228129,195.0,153.0,161.0,181.0,0.09282051282051282,0.1743589743589744,0.7175571826582541,0.4458206389572297,0.2717365437010244,0.2717365437010244,0.0,0.4437262417863951,0.383212255446091,-0.0013573314566343846,1.634429881277981e-05,1.0,1.0,9.313225746154785e-10,22.832385815680027,0.0,-12.489750028995331,-10.070899242983671,1044.701592381848,0.02138797104540995,0.2717365437010244,0.0,4.899174637173438,4.6274380934724135,0.0,0.0,12.489750028995331,10.070899242983671,22.560649271979003,17.93321117850659,strong,5,2600,72600
5.0,0.004975664333249537,60000.0,2.1821868234157566,2.0128820569038393,-0.1693047665119174,0.9958318481440012,0.9979137478479797,8043.0,5923.0,7357.0,10799.0,0.13426582121099093,0.08529155787641429,57.79368085829716,4.454238550429494,53.339442307867664,53.339442307867664,0.0,53.56269977434441,0.07155642457995225,-0.2653991606466785,0.09609439413476112,1.0,1.0,1.862645149230957e-09,118.45964426570572,0.0,143.11041785476846,-208.23061981260653,970.9522318295822,0.10873724333747246,53.33944230786764,2.1316282072803006e-14,7.966654785152009,0.0,0.0,0.0,0.0,208.23061981260653,208.23061981260653,208.23061981260653,strong,5,2600,72600
10.0,0.004952571291072609,60000.0,1.5276588485717775,1.4581303052902224,-0.06952854328155511,0.2930918021131783,0.54137953610492,7673.0,5570.0,6365.0,8373.0,0.10912289847517269,0.17046787436465527,25.447766438563363,8.165870329824795,17.281896108738568,17.281896108738565,3.552713678800501e-15,58.96410607235309,0.24293325908443092,-0.08558982252343807,0.016061279241882956,1.0,1.0,4.5625303535246076e-09,89.09126638562884,0.0,73.8148661485111,-145.6242364254014,618.5972619310683,0.12589050524464582,17.28189610873855,1.7763568394002505e-14,2.3447344169054265,0.0,0.0,0.0,0.0,145.6242364254014,145.6242364254014,145.6242364254014,strong,5,2600,72600
15.0,0.004930605096731035,60000.0,1.23811520318985,1.1976713123321536,-0.040443890857696285,0.1728595257868179,0.41576378604541536,7374.0,5469.0,6136.0,7788.0,0.10561432058584215,0.1678871711418497,17.303092581609476,6.346446769205999,10.956645812403478,10.956645812403476,1.7763568394002505e-15,63.38468049435677,0.26835392753589354,-0.054022893685713336,0.01357900282801705,1.0,1.0,4.165001232792065e-09,80.13284475787077,0.0,69.02743209939536,-138.20363104486265,568.0590586034086,0.12362518621774196,10.95664581240348,1.7763568394002505e-15,1.3828762062945432,0.0,0.0,0.0,0.0,138.20363104486265,138.20363104486265,138.20363104486265,strong,5,2600,72600
20.0,0.004909665222809563,60000.0,1.0495854328155518,1.0164620972156524,-0.03312333559989944,0.14874929554886804,0.385680302256763,6815.0,5139.0,5673.0,6995.0,0.10264123257520176,0.16757153338224506,14.514239881503535,5.618269367440525,8.89597051406301,8.89597051406301,0.0,59.80512701749535,0.2790645367633545,-0.04367623705603447,0.010552901456135029,1.0,1.0,3.725290298461914e-09,65.27815905708121,0.0,60.6060696200293,-116.9882581630475,549.8072517054388,0.10612860899457202,8.89597051406301,0.0,1.1899943643909443,0.0,0.0,0.0,0.0,116.9882581630475,116.9882581630475,116.9882581630475,strong,5,2600,72600
25.0,0.004889663842714643,60000.0,0.912435565662384,0.8944906133174897,-0.01794495234489435,0.1402223338885907,0.37446272696837357,6898.0,5176.0,5690.0,6834.0,0.09907219483908379,0.17512322412293413,12.208056178478708,4.912245370367604,7.295810808111105,7.295810808111105,0.0,52.030305057593495,0.28692516637936355,-0.03567406231170757,0.01772910996681322,1.0,1.0,2.464047854644491e-09,64.3564294957032,0.0,69.42636575305403,-126.48698444064613,571.5899601766687,0.10119788482305635,7.295810808111099,5.329070518200751e-15,1.1217786711087256,0.0,0.0,0.0,0.0,126.48698444064613,126.48698444064613,126.48698444064613,strong,5,2600,72600
30.0,0.004870523791274274,60000.0,0.824171469306946,0.8007830680847169,-0.02338840122222907,0.23571249429201674,0.48550231131480387,7211.0,5534.0,6001.0,7021.0,0.0973651365968659,0.16779919567327695,14.79396089567068,6.933958202145522,7.860002693525157,7.860002693525157,0.0,33.34571939910681,0.3191266577774781,-0.038282330118294156,0.014893928896065084,1.0,1.0,0.0,59.63508622121299,0.0,75.77075921132109,-127.54584273900892,589.7478505736253,0.0918334665760608,7.860002693525161,3.552713678800501e-15,1.885699954336134,0.0,0.0,0.0,0.0,127.54584273900892,127.54584273900892,127.54584273900892,strong,5,2600,72600
35.0,0.00485217691736981,60000.0,0.751088360786438,0.734855152130127,-0.01623320865631106,0.14861553479698625,0.3855068544098616,6138.0,4727.0,5018.0,5636.0,0.09182144020853698,0.18246985988921471,10.174206694144996,5.450142643293811,4.724064050851185,4.724064050851185,0.0,31.787148344245526,0.3488236550263421,-0.02292199454371664,0.006688785887405579,1.0,1.0,9.313225746154785e-10,51.06427961040754,0.0,72.39926898162594,-118.73948454118228,564.87072823786,0.082905304877535,4.724064050851197,1.2434497875801753e-14,1.18892427837589,0.0,0.0,0.0,0.0,118.73948454118228,118.73948454118228,118.73948454118228,strong,5,2600,72600
40.0,0.004834562741728745,60000.0,0.6946211871385574,0.6898521563768387,-0.00476903076171864,0.04821538956122241,0.21958002996908077,7551.0,5656.0,6123.0,7093.0,0.0939345782015627,0.18911402463249904,7.584403763899523,3.7798003437126866,3.8046034201868366,3.8046034201868375,8.881784197001252e-16,78.9084865809467,0.3326058127714216,-0.018393593942289035,0.013624563180570395,1.0,1.0,0.0,64.29595770011656,0.0,74.4938169628507,-134.9851712427804,645.6237088156413,0.09056793427864476,3.804603420186851,1.4210854715202004e-14,0.3857231164897793,0.0,0.0,0.0,0.0,134.9851712427804,134.9851712427804,134.9851712427804,strong,5,2600,72600
45.0,0.004817627354629756,60000.0,0.6633661191940308,0.6637707955121993,0.00040467631816853977,0.10535915231522261,0.324590745886605,6491.0,5247.0,5555.0,6197.0,0.09547065167154521,0.1441996610691727,6.773404184950109,5.229258592122112,1.5441455928279968,1.5441455928279963,4.440892098500626e-16,14.656017620643802,0.43567487392140763,-0.007439118047539138,0.007843794365707677,0.0,1.0,0.0,50.01432171929628,0.0,67.12413749463758,-115.59431362110585,609.2356778602189,0.0758654861603285,1.5441455928280021,5.329070518200751e-15,0.8428732185217809,0.0,0.0,0.0,0.0,115.59431362110585,115.59431362110585,115.59431362110585,strong,5,2600,72600
