audited_rounds,weighted_alignment_ratio,positive_alignment_fraction,objective_decrease_fraction,positive_without_descent_fraction,late_alignment_ratio,late_objective_decrease_fraction,harmful_mass_share,event_local_mass_fraction,ideal_local_ratio,memory_penalty_ratio,local_drift_ratio,heterogeneity_ratio,mean_curvature_remainder,mean_coordinate_events_per_audit,mean_aggregate_energy,mean_cancellation_fraction,max_memory_opposition_penalty,defect_to_target_fraction,max_alignment_identity_error,max_decomposition_identity_error,max_update_reconstruction_error,min_defect_bound_slack,regime,local_steps,partition_seed,train_seed,audit_stride,audit_protocol,reference_per_client,final_train_objective,final_test_ce,final_test_accuracy,final_worst_class_accuracy,coordinate_events_total,uplink_packetized_bits,unicast_hybrid_total_bits
31,21.569645485663866,1.0,0.8709677419354839,0.12903225806451613,34.251720442017714,0.8,0.293480445345992,0.05783834929218979,526.5598165616257,0.0,-108.60262781242807,-396.38754326353387,0.011463544216824311,3470.2903225806454,3375.3870967741937,0.11164691594677166,0.0,0.16755898728297042,4.440892098500626e-16,1.7763568394002505e-14,1.31708899342442e-09,0.004898219397666104,strong,1,2700,72700,5,independent_single_round_replay,6000,0.7614466374397277,0.7919226288795471,0.7146,0.224,526542,8520672,102037792
