audited_rounds,weighted_alignment_ratio,positive_alignment_fraction,objective_decrease_fraction,positive_without_descent_fraction,late_alignment_ratio,late_objective_decrease_fraction,harmful_mass_share,event_local_mass_fraction,ideal_local_ratio,memory_penalty_ratio,local_drift_ratio,heterogeneity_ratio,mean_curvature_remainder,mean_coordinate_events_per_audit,mean_aggregate_energy,mean_cancellation_fraction,max_memory_opposition_penalty,defect_to_target_fraction,max_alignment_identity_error,max_decomposition_identity_error,max_update_reconstruction_error,min_defect_bound_slack,regime,local_steps,partition_seed,train_seed,audit_stride,audit_protocol,reference_per_client,final_train_objective,final_test_ce,final_test_accuracy,final_worst_class_accuracy,coordinate_events_total,uplink_packetized_bits,unicast_hybrid_total_bits
31,45.24088461135599,1.0,0.9354838709677419,0.06451612903225806,12.839079271709252,0.9,0.07392897410131792,0.018647312147009886,103.86103448743879,0.0,-53.63585907254857,-4.984290803534223,0.007747891677397065,1709.7096774193549,2949.7096774193546,0.0144622393607051,0.0,0.2013167446875302,1.1102230246251565e-16,1.1102230246251565e-16,6.695166376857742e-08,0.0,iid,5,3300,73300,5,independent_single_round_replay,6000,0.4360382284641266,0.4704092741012573,0.8372,0.543,248523,4071792,53100112
