round,jump,reference_size,reference_objective_before,reference_objective_after,objective_change,gradient_sq_norm,gradient_norm,coordinate_events,aggregate_nonzeros,aggregate_l1,aggregate_energy,event_energy_ratio,cancellation_fraction,descent_mass,harmful_mass,net_alignment,inner_product_alignment,alignment_identity_error,alignment_ratio,harmful_share,first_order_change,curvature_remainder,objective_decreased,net_alignment_positive,update_reconstruction_error,ideal_local_mass,memory_opposition_penalty,local_drift_term,heterogeneity_term,silent_local_mass,event_local_mass_fraction,decomposition_alignment,decomposition_identity_error,kappa_gradient_sq,defect,coverage_deficit,memory_penalty,drift_penalty,heterogeneity_penalty,defect_upper_bound,defect_bound_slack,regime,local_steps,partition_seed,train_seed
1.0,0.0049950273089797445,60000.0,2.305176560688019,2.3040964102745063,-0.001080150413512726,0.6123968224967378,0.7825578716598139,181.0,146.0,151.0,161.0,0.08895027624309393,0.16574585635359118,0.6589268482055104,0.4412618284790142,0.2176650197264962,0.2176650197264962,0.0,0.35543133427615997,0.40107832213723515,-0.0010872427177434634,7.092304230737383e-06,1.0,1.0,9.313225746154785e-10,21.965235881507397,0.0,-12.859289918182185,-8.888280943598716,1037.4684361736072,0.020732997695739375,0.2176650197264962,0.0,4.899174579973902,4.681509560247406,0.0,0.0,12.859289918182185,8.888280943598716,21.7475708617809,17.066061301533495,strong,5,2800,72800
5.0,0.004975664333249537,60000.0,2.188007959318161,1.9937676735877994,-0.19424028573036178,1.070876062834669,1.0348314175916138,8428.0,5899.0,7552.0,11842.0,0.1405078310393925,0.10393925011865213,66.46082052617326,5.238652197893096,61.22216832828017,61.222168328280176,7.105427357601002e-15,57.1701716501363,0.0730640268172392,-0.30462095935522304,0.11038067362486126,1.0,1.0,4.165001232792065e-09,122.97007921990007,0.0,143.77153292001276,-205.51944381163264,972.9208257062128,0.11221014670998748,61.22216832828019,2.1316282072803006e-14,8.567008502677352,0.0,0.0,0.0,0.0,205.51944381163264,205.51944381163264,205.51944381163264,strong,5,2800,72800
10.0,0.004952571291072609,60000.0,1.5179791662216187,1.4587187398910524,-0.059260426330566274,0.2142405140823123,0.46286122551182907,8168.0,5811.0,6654.0,8820.0,0.10798237022526934,0.1853574926542605,21.894029838491118,7.225315015417287,14.668714823073831,14.668714823073831,0.0,68.46844484996912,0.24812766398648917,-0.07264785590968668,0.01338742957912041,1.0,1.0,4.5625303535246076e-09,90.00347439711913,0.0,70.92815818024451,-146.26291775428982,619.5613984335541,0.1268431934039625,14.668714823073827,3.552713678800501e-15,1.7139241126584983,0.0,0.0,0.0,0.0,146.26291775428982,146.26291775428982,146.26291775428982,strong,5,2800,72800
15.0,0.004930605096731035,60000.0,1.2390519607543948,1.1980838464736938,-0.04096811428070102,0.1974738398911773,0.4443802874691645,7111.0,5172.0,5895.0,7667.0,0.10781887216987765,0.17100267191674867,17.800289521722952,7.196929913010759,10.603359608712193,10.603359608712193,0.0,53.69500899235781,0.2879092185353465,-0.05228097892918833,0.011312864648487311,1.0,1.0,4.165001232792065e-09,73.8180422980804,0.0,71.07591457745934,-134.29059726682755,561.2441559579893,0.11623750004454761,10.603359608712196,3.552713678800501e-15,1.5797907191294185,0.0,0.0,0.0,0.0,134.29059726682755,134.29059726682755,134.29059726682755,strong,5,2800,72800
20.0,0.004909665222809563,60000.0,1.0487431552886963,1.013863910150528,-0.03487924513816831,0.16518370314238634,0.40642798026512195,7260.0,5356.0,5966.0,7392.0,0.10181818181818182,0.1782369146005509,16.06176927116231,5.652441953631222,10.409327317531087,10.409327317531087,0.0,63.01667246531199,0.26031071979152526,-0.05110631232372394,0.016227067185555624,1.0,1.0,0.0,68.15002720383927,0.0,70.30382449931767,-128.04452438562586,576.6714922736937,0.1056882023091566,10.40932731753108,7.105427357601002e-15,1.3214696251390907,0.0,0.0,0.0,0.0,128.04452438562586,128.04452438562586,128.04452438562586,strong,5,2800,72800
25.0,0.004889663842714643,60000.0,0.9204263087749481,0.887796906042099,-0.03262940273284909,0.17496827826677663,0.4182920968256233,6425.0,5013.0,5439.0,6433.0,0.10012451361867704,0.15346303501945524,14.685004860313837,4.308856029800976,10.37614883051286,10.37614883051286,0.0,59.30302871639508,0.22685519572502935,-0.05073587976318456,0.018106477030335473,1.0,1.0,1.862645149230957e-09,61.2554068537429,0.0,71.40288039354527,-122.28213841677533,573.4204773090278,0.09651447042855212,10.376148830512847,1.4210854715202004e-14,1.399746226134213,0.0,0.0,0.0,0.0,122.28213841677533,122.28213841677533,122.28213841677533,strong,5,2800,72800
30.0,0.004870523791274274,60000.0,0.8080474913597108,0.7924159700870516,-0.01563152127265921,0.10478362445238021,0.32370298801892483,7137.0,5487.0,5881.0,6751.0,0.09459156508336836,0.1759843071318481,9.270895782011612,4.758725836318973,4.512169945692639,4.512169945692639,0.0,43.061785362685484,0.3391913171843065,-0.02197663107076875,0.006345109798109538,1.0,1.0,0.0,59.2731690412038,0.0,75.21724542493371,-129.9782445204449,593.3882528143004,0.09081763845132948,4.512169945692619,1.9539925233402755e-14,0.8382689956190417,0.0,0.0,0.0,0.0,129.9782445204449,129.9782445204449,129.9782445204449,strong,5,2800,72800
35.0,0.00485217691736981,60000.0,0.7474682631015778,0.7367528820991517,-0.010715381002426083,0.12679412172993917,0.3560816222861539,6890.0,5309.0,5716.0,6636.0,0.09631349782293179,0.1703918722786647,10.690463431937983,6.006053373658492,4.684410058279491,4.684410058279491,0.0,36.94500970839083,0.35971894279442373,-0.022729586356278714,0.012014205353852631,1.0,1.0,2.63417798684884e-09,51.92030598275596,0.0,76.68451058461437,-123.92040650909085,605.2657300888095,0.07900397015907076,4.684410058279482,8.881784197001252e-15,1.0143529738395134,0.0,0.0,0.0,0.0,123.92040650909085,123.92040650909085,123.92040650909085,strong,5,2800,72800
40.0,0.004834562741728745,60000.0,0.6892328195095063,0.6874478015899657,-0.0017850179195406657,0.06110926589629366,0.24720288407762087,6270.0,4893.0,5224.0,5928.0,0.09454545454545454,0.16682615629984054,6.072244866653657,3.6339770369218884,2.4382678297317684,2.4382678297317693,8.881784197001252e-16,39.90013288442484,0.3743966574247819,-0.011787958803977015,0.010002940884436349,1.0,1.0,0.0,47.67809412634233,0.0,70.16752501002702,-115.40735130663758,584.1029659557462,0.07546616563679105,2.438267829731771,2.6645352591003757e-15,0.4888741271703493,0.0,0.0,0.0,0.0,115.40735130663758,115.40735130663758,115.40735130663758,strong,5,2800,72800
45.0,0.004817627354629756,60000.0,0.6554334349393847,0.6524906062364579,-0.0029428287029267253,0.06928541704334382,0.2632212321286864,6844.0,5304.0,5686.0,6512.0,0.09514903565166569,0.1691992986557569,6.337681906972907,4.3127093333964925,2.024972573576415,2.024972573576415,0.0,29.226533663059648,0.4049343574393338,-0.009755563262836752,0.006812734559910027,1.0,1.0,0.0,50.71650311537087,0.0,70.71457914694565,-119.4061096887401,575.7987267272401,0.08095015204676115,2.02497257357642,5.329070518200751e-15,0.5542833363467505,0.0,0.0,0.0,0.0,119.4061096887401,119.4061096887401,119.4061096887401,strong,5,2800,72800
