audited_rounds,weighted_alignment_ratio,positive_alignment_fraction,objective_decrease_fraction,positive_without_descent_fraction,late_alignment_ratio,late_objective_decrease_fraction,harmful_mass_share,event_local_mass_fraction,ideal_local_ratio,memory_penalty_ratio,local_drift_ratio,heterogeneity_ratio,mean_curvature_remainder,mean_coordinate_events_per_audit,mean_aggregate_energy,mean_cancellation_fraction,max_memory_opposition_penalty,defect_to_target_fraction,max_alignment_identity_error,max_decomposition_identity_error,max_update_reconstruction_error,min_defect_bound_slack,regime,local_steps,partition_seed,train_seed,audit_stride,audit_protocol,reference_per_client,final_train_objective,final_test_ce,final_test_accuracy,final_worst_class_accuracy,coordinate_events_total,uplink_packetized_bits,unicast_hybrid_total_bits
31,10.393881976589876,0.967741935483871,0.967741935483871,0.0,15.536174459843533,1.0,0.022960674192519147,0.005605066316582343,32.464736093279775,0.0,-21.822064221350676,-0.24878989533922682,0.00037863114689212703,418.3225806451613,532.9677419354839,0.0016261835986023843,0.0,0.3065993235924036,0.0,0.0,1.862645149230957e-09,0.0,iid,1,3100,73100,5,independent_single_round_replay,6000,0.769716419506073,0.806350588798523,0.7167,0.148,64596,1124800,20683200
