audited_rounds,weighted_alignment_ratio,positive_alignment_fraction,objective_decrease_fraction,positive_without_descent_fraction,late_alignment_ratio,late_objective_decrease_fraction,harmful_mass_share,event_local_mass_fraction,ideal_local_ratio,memory_penalty_ratio,local_drift_ratio,heterogeneity_ratio,mean_curvature_remainder,mean_coordinate_events_per_audit,mean_aggregate_energy,mean_cancellation_fraction,max_memory_opposition_penalty,defect_to_target_fraction,max_alignment_identity_error,max_decomposition_identity_error,max_update_reconstruction_error,min_defect_bound_slack,regime,local_steps,partition_seed,train_seed,audit_stride,audit_protocol,reference_per_client,final_train_objective,final_test_ce,final_test_accuracy,final_worst_class_accuracy,coordinate_events_total,uplink_packetized_bits,unicast_hybrid_total_bits
31,36.41927239749283,0.967741935483871,0.6129032258064516,0.3548387096774194,31.333608258119085,0.5,0.3127268853783924,0.07495521108912903,342.3375821994669,0.0,432.56473720228473,-738.4830470042584,0.016062139586955723,6467.354838709677,6351.612903225807,0.15475035575825086,0.0,0.1785900990513258,3.552713678800501e-15,3.019806626980426e-14,2.7939677238464355e-09,17.002662209600608,strong,5,2500,72500,5,independent_single_round_replay,6000,0.4456064649105072,0.4772656261920929,0.8313,0.54,993627,15994032,184244752
